Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,12,1904,IND,Indiana Pacers,22.0,NBA,SF,44.0,0.0,413.0,45.0,144.0,0.31,13.0,40.0,0.32,32.0,104.0,0.31,0.36,15.0,19.0,0.79,12.0,30.0,42.0,45.0,19.0,3.0,36.0,56.0,118.0
1991,12,1904,IND,Indiana Pacers,23.0,NBA,SF,74.0,0.0,1070.0,131.0,351.0,0.37,43.0,124.0,0.35,88.0,227.0,0.39,0.43,38.0,49.0,0.78,35.0,83.0,118.0,150.0,40.0,11.0,91.0,141.0,343.0
1992,12,1904,IND,Indiana Pacers,24.0,NBA,SF,51.0,5.0,892.0,128.0,313.0,0.41,32.0,94.0,0.34,96.0,219.0,0.44,0.46,50.0,64.0,0.78,45.0,87.0,132.0,116.0,26.0,11.0,62.0,95.0,338.0
1993,12,1904,IND,Indiana Pacers,25.0,NBA,SF,78.0,21.0,1500.0,216.0,525.0,0.41,58.0,181.0,0.32,158.0,344.0,0.46,0.47,75.0,102.0,0.74,60.0,145.0,205.0,192.0,53.0,11.0,107.0,165.0,565.0
1995,7,1904,DAL,Dallas Mavericks,27.0,NBA,SF,42.0,3.0,802.0,144.0,328.0,0.44,34.0,89.0,0.38,110.0,239.0,0.46,0.49,80.0,96.0,0.83,82.0,65.0,147.0,53.0,23.0,9.0,40.0,71.0,402.0
1996,7,1904,DAL,Dallas Mavericks,28.0,NBA,SF,79.0,63.0,2846.0,530.0,1281.0,0.41,257.0,678.0,0.38,273.0,603.0,0.45,0.51,180.0,224.0,0.8,116.0,263.0,379.0,212.0,113.0,38.0,166.0,212.0,1497.0
1997,31,1904,TOT,Total After Trade,29.0,NBA,SF,64.0,28.0,1493.0,238.0,578.0,0.41,99.0,254.0,0.39,139.0,324.0,0.43,0.5,83.0,101.0,0.82,36.0,143.0,179.0,109.0,61.0,8.0,61.0,126.0,658.0
1997,7,1904,DAL,Dallas Mavericks,29.0,NBA,SF,41.0,26.0,1207.0,204.0,482.0,0.42,78.0,205.0,0.38,126.0,277.0,0.46,0.5,77.0,92.0,0.84,29.0,114.0,143.0,92.0,52.0,8.0,52.0,106.0,563.0
1997,14,1904,LAL,Los Angeles Lakers,29.0,NBA,SF,23.0,2.0,286.0,34.0,96.0,0.35,21.0,49.0,0.43,13.0,47.0,0.28,0.46,6.0,9.0,0.67,7.0,29.0,36.0,17.0,9.0,0.0,9.0,20.0,95.0
1998,24,1904,PHO,Phoenix Suns,30.0,NBA,SF,63.0,13.0,1213.0,173.0,427.0,0.4,71.0,208.0,0.34,102.0,219.0,0.47,0.49,39.0,51.0,0.76,45.0,173.0,218.0,84.0,54.0,13.0,63.0,132.0,456.0
1999,24,1904,PHO,Phoenix Suns,31.0,NBA,SF,48.0,16.0,1245.0,142.0,324.0,0.44,69.0,166.0,0.42,73.0,158.0,0.46,0.55,75.0,87.0,0.86,34.0,128.0,162.0,79.0,45.0,14.0,49.0,128.0,428.0
2001,8,1904,DEN,Denver Nuggets,33.0,NBA,SF,76.0,8.0,2007.0,250.0,655.0,0.38,77.0,234.0,0.33,173.0,421.0,0.41,0.44,152.0,181.0,0.84,55.0,169.0,224.0,279.0,53.0,27.0,117.0,165.0,729.0
2002,8,1904,DEN,Denver Nuggets,34.0,NBA,SF,69.0,26.0,1830.0,206.0,576.0,0.36,60.0,222.0,0.27,146.0,354.0,0.41,0.41,132.0,163.0,0.81,67.0,184.0,251.0,204.0,58.0,19.0,144.0,175.0,604.0
