Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2000,21,SEA,Seattle Supersonics,Gary Payton,31,5,221,22.2,0.52,0.2,0.23,4.0,16.4,9.9,33.6,2.2,0.3,12.6,29.6,0.5,0.2,0.7,0.14,4.4,0.7,5.0,0.4
2000,21,SEA,Seattle Supersonics,Horace Grant,34,5,185,10.2,0.42,0.0,0.15,4.8,15.0,9.7,8.1,2.3,2.0,3.4,7.4,0.1,0.2,0.3,0.08,-1.0,2.2,1.2,0.2
2000,21,SEA,Seattle Supersonics,Vin Baker,28,5,177,10.2,0.42,0.01,0.23,10.0,15.0,12.4,10.2,1.5,0.9,16.2,25.6,-0.3,0.1,-0.2,-0.04,-3.7,-1.8,-5.5,-0.2
2000,21,SEA,Seattle Supersonics,Rashard Lewis,20,5,157,18.2,0.57,0.32,0.34,8.5,14.6,11.4,3.4,1.7,1.4,12.9,22.8,0.3,0.1,0.4,0.13,2.6,-0.4,2.2,0.2
2000,21,SEA,Seattle Supersonics,Brent Barry,28,5,155,9.7,0.54,0.61,0.42,2.2,7.8,4.9,14.9,1.0,1.5,15.2,13.7,0.2,0.1,0.2,0.07,-1.2,0.0,-1.2,0.0
2000,21,SEA,Seattle Supersonics,Shammond Williams,24,5,99,27.9,0.67,0.33,0.33,2.2,11.0,6.4,33.5,4.3,0.0,13.7,20.4,0.4,0.1,0.6,0.28,7.7,4.5,12.2,0.4
2000,21,SEA,Seattle Supersonics,Ruben Patterson,24,5,84,19.9,0.63,0.08,0.58,11.9,8.6,10.3,4.3,1.9,1.8,19.7,22.2,0.2,0.1,0.2,0.14,2.3,0.0,2.3,0.1
2000,21,SEA,Seattle Supersonics,Greg Foster,31,5,68,3.3,0.45,0.26,0.1,1.6,17.7,9.4,2.4,0.0,1.1,13.1,15.5,-0.1,0.0,0.0,-0.02,-7.0,-1.2,-8.2,-0.1
2000,21,SEA,Seattle Supersonics,Lazaro Borrell,27,2,26,19.3,0.57,0.0,0.57,12.8,37.1,24.5,6.7,0.0,0.0,10.2,17.3,0.1,0.0,0.1,0.16,2.0,-1.0,1.1,0.0
2000,21,SEA,Seattle Supersonics,Jelani McCoy,22,3,26,-2.1,0.32,0.0,0.6,0.0,27.8,13.3,11.9,0.0,0.0,24.0,14.7,-0.1,0.0,-0.1,-0.14,-10.3,-0.9,-11.2,-0.1
2000,21,SEA,Seattle Supersonics,Chuck Person,35,2,2,-20.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-0.55,-31.9,-21.1,-53.0,0.0
