Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,23.0,POR,NBA,PF,82.0,0.0,19.1,3.6,9.2,0.397,0.1,0.5,0.273,3.5,8.6,0.405,0.405,1.7,3.1,0.55,1.3,2.4,3.8,0.9,0.6,0.6,1.6,2.8,9.1
1991,24.0,POR,NBA,PF,82.0,11.0,23.7,4.5,9.8,0.463,0.1,0.2,0.316,4.5,9.6,0.466,0.467,2.5,3.8,0.653,1.5,2.8,4.3,1.8,1.0,0.9,1.6,3.2,11.7
1992,25.0,POR,NBA,SF,82.0,7.0,25.9,4.9,10.4,0.466,0.0,0.1,0.091,4.8,10.3,0.471,0.467,2.7,4.0,0.664,1.7,3.4,5.1,1.7,1.0,1.3,1.9,3.3,12.4
1993,26.0,POR,NBA,PF,82.0,12.0,31.4,7.7,16.3,0.473,0.2,0.9,0.247,7.5,15.4,0.487,0.48,3.5,5.1,0.69,2.0,4.6,6.6,2.2,1.2,2.0,2.1,3.5,19.1
1994,27.0,POR,NBA,C,82.0,64.0,34.8,7.8,17.1,0.457,0.2,0.6,0.245,7.7,16.5,0.465,0.461,4.3,5.6,0.765,2.0,4.7,6.7,1.9,1.4,1.4,2.1,3.2,20.1
1995,28.0,POR,NBA,SF,75.0,73.0,36.3,8.0,17.6,0.452,1.9,5.1,0.371,6.1,12.5,0.486,0.506,3.5,5.1,0.694,2.0,3.6,5.6,2.6,1.1,1.1,2.1,3.2,21.3
1996,29.0,POR,NBA,SF,78.0,76.0,38.2,7.1,16.7,0.423,2.3,6.0,0.378,4.8,10.7,0.449,0.492,4.6,6.9,0.664,1.6,4.1,5.7,2.4,1.1,0.9,2.5,3.2,21.1
1997,30.0,POR,NBA,SF,81.0,79.0,38.0,5.5,12.9,0.426,1.5,4.3,0.346,4.0,8.6,0.466,0.484,2.7,3.8,0.696,1.1,2.9,4.0,3.2,1.2,0.8,2.1,3.1,15.1
1998,31.0,PHO,NBA,SF,80.0,64.0,29.5,5.4,11.2,0.479,0.3,1.1,0.321,5.0,10.1,0.496,0.494,3.1,4.5,0.689,1.9,3.2,5.1,2.1,1.2,1.1,1.8,3.1,14.2
1999,32.0,PHO,NBA,SF,50.0,35.0,34.8,6.0,12.6,0.475,1.2,2.8,0.417,4.8,9.8,0.492,0.521,3.3,4.7,0.697,1.4,3.2,4.5,2.6,1.5,1.2,1.8,3.1,16.4
2001,34.0,PHO,NBA,PF,82.0,82.0,33.5,6.1,14.5,0.422,1.1,3.0,0.361,5.0,11.4,0.439,0.46,3.1,4.4,0.709,1.3,2.8,4.1,2.9,1.1,1.0,2.3,3.1,16.4
2002,35.0,DET,NBA,PF,80.0,80.0,35.7,5.7,13.4,0.425,1.4,3.8,0.378,4.2,9.6,0.443,0.478,1.8,2.6,0.694,1.0,3.8,4.8,2.5,1.1,1.2,1.9,3.0,14.6
2003,36.0,DET,NBA,PF,81.0,69.0,34.9,4.6,11.5,0.398,1.1,3.2,0.336,3.5,8.3,0.422,0.444,2.0,2.9,0.676,1.0,2.9,3.9,3.3,1.1,1.1,2.0,3.2,12.2
2004,37.0,GSW,NBA,PF,82.0,82.0,34.7,4.5,11.5,0.387,1.4,3.8,0.357,3.1,7.7,0.403,0.447,1.5,2.1,0.711,0.7,3.3,3.9,3.3,0.8,0.9,2.1,2.9,11.8
2005,38.0,TOT,NBA,"C,PF",71.0,29.0,23.8,2.8,7.4,0.386,0.9,2.7,0.347,1.9,4.6,0.409,0.45,0.9,1.4,0.639,0.8,2.2,2.9,1.5,0.9,0.7,0.9,2.5,7.5
2005,38.0,GSW,NBA,C,42.0,29.0,26.0,3.4,8.4,0.398,1.0,3.0,0.331,2.4,5.4,0.436,0.458,0.8,1.4,0.603,0.7,2.0,2.7,1.8,1.0,0.9,1.0,2.5,8.5
2005,38.0,NJN,NBA,PF,29.0,0.0,20.7,2.1,5.8,0.361,0.9,2.3,0.379,1.2,3.6,0.35,0.435,0.9,1.3,0.692,0.8,2.5,3.3,1.0,0.6,0.5,0.9,2.6,6.0
2006,39.0,NJN,NBA,PF,80.0,13.0,23.3,2.7,6.4,0.427,0.8,2.2,0.343,2.0,4.2,0.47,0.485,0.7,1.0,0.658,0.7,2.7,3.3,1.1,0.6,0.5,0.8,2.6,6.9
2007,40.0,NJN,NBA,C,50.0,1.0,19.1,1.6,4.4,0.372,0.5,1.3,0.379,1.1,3.0,0.368,0.429,0.3,0.7,0.444,0.6,1.8,2.4,1.0,0.2,0.5,0.6,2.0,4.1
