Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2015,22.0,UTA,NBA,SG,50.0,21.0,1064.0,7.7,18.7,0.414,3.1,8.5,0.365,4.6,10.2,0.456,3.0,4.0,0.763,0.4,5.4,5.8,4.1,1.5,0.6,2.2,5.9,21.6,,108.0,107.0
2016,23.0,UTA,NBA,SG,79.0,79.0,2541.0,8.5,20.2,0.42,3.3,9.3,0.359,5.1,10.9,0.472,3.6,4.2,0.86,0.8,4.8,5.5,4.4,1.5,0.3,2.6,4.2,23.9,,109.0,107.0
2017,24.0,UTA,NBA,SG,59.0,55.0,1593.0,9.0,21.9,0.408,3.8,10.1,0.371,5.2,11.8,0.44,3.0,3.8,0.783,0.5,6.1,6.6,3.2,1.3,0.4,2.1,4.3,24.6,,104.0,107.0
2018,25.0,TOT,NBA,SG,60.0,23.0,1616.0,9.9,23.1,0.429,3.9,10.3,0.381,6.0,12.9,0.467,3.4,4.0,0.86,0.7,4.4,5.1,2.9,1.4,0.4,2.2,3.2,27.2,,106.0,110.0
2018,25.0,UTA,NBA,SG,39.0,12.0,1084.0,10.8,25.5,0.424,4.7,12.1,0.389,6.1,13.4,0.455,3.9,4.5,0.876,0.6,4.5,5.1,3.0,1.4,0.3,2.9,3.0,30.3,,104.0,107.0
2018,25.0,CLE,NBA,SG,21.0,11.0,532.0,8.1,18.3,0.442,2.3,6.5,0.352,5.8,11.8,0.492,2.4,2.9,0.813,0.7,4.2,5.0,2.8,1.4,0.5,0.6,3.8,20.9,,111.0,114.0
2019,26.0,TOT,NBA,SG,72.0,49.0,1893.0,7.6,17.5,0.435,2.2,6.1,0.356,5.4,11.3,0.478,3.6,4.0,0.884,0.7,3.4,4.1,3.3,1.5,0.3,1.4,3.8,20.9,,112.0,117.0
2019,26.0,CLE,NBA,SG,45.0,45.0,1234.0,7.8,18.3,0.427,2.2,6.1,0.362,5.6,12.2,0.46,4.2,4.6,0.912,0.7,3.8,4.5,3.7,1.5,0.2,1.4,4.1,22.0,,113.0,119.0
2019,26.0,POR,NBA,SG,27.0,4.0,659.0,7.2,15.9,0.452,2.1,6.2,0.345,5.1,9.8,0.519,2.4,3.0,0.805,0.5,2.8,3.3,2.5,1.5,0.5,1.4,3.3,19.0,,112.0,113.0
2020,27.0,POR,NBA,SF,21.0,21.0,619.0,6.7,13.2,0.506,2.7,5.5,0.493,4.0,7.8,0.515,1.6,2.1,0.778,0.8,4.8,5.5,2.5,1.3,0.3,1.5,3.5,17.7,,121.0,117.0
2021,28.0,POR,NBA,SF,9.0,0.0,120.0,2.4,11.4,0.207,1.2,5.1,0.231,1.2,6.3,0.188,0.0,0.0,,0.0,3.9,3.9,5.5,2.4,0.8,2.4,3.5,5.9,,66.0,114.0
