Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1982,5,273,CHI,Chicago Bulls,22,Ray Blume,SG,6-4,185,1958-09-23,US,R,Oregon State
1982,5,423,CHI,Chicago Bulls,21,Roger Burkman,SG,6-5,175,1958-05-22,US,R,Louisville
1982,5,749,CHI,Chicago Bulls,26,Coby Dietrick,C,6-10,220,1948-07-23,US,11,San Jose State
1982,5,1041,CHI,Chicago Bulls,53,Artis Gilmore,C,7-2,240,1949-09-21,US,10,"Gardner-Webb University, Jacksonville University"
1982,5,1121,CHI,Chicago Bulls,34,Dave Greenwood,PF,6-9,222,1957-05-27,US,2,UCLA
1982,5,1422,CHI,Chicago Bulls,11,Tracy Jackson,SG,6-6,205,1959-04-21,US,R,Notre Dame
1982,5,1543,CHI,Chicago Bulls,13,Dwight Jones,PF,6-10,210,1952-02-27,US,8,Houston
1982,5,1599,CHI,Chicago Bulls,35,Larry Kenon,PF,6-9,205,1952-12-13,US,8,Memphis
1982,5,1741,CHI,Chicago Bulls,12,Ronnie Lester,PG,6-2,175,1959-01-01,US,1,Iowa
1982,5,2484,CHI,Chicago Bulls,8,Jackie Robinson,SF,6-6,210,1955-05-20,US,2,UNLV
1982,5,2722,CHI,Chicago Bulls,14,Ricky Sobers,SG,6-3,198,1953-01-15,US,6,UNLV
1982,5,2843,CHI,Chicago Bulls,24,Reggie Theus,SG,6-7,190,1957-10-13,US,3,UNLV
1982,5,3126,CHI,Chicago Bulls,32,James Wilkes,SF,6-7,195,1958-04-01,US,1,UCLA
1982,5,3238,CHI,Chicago Bulls,0,Orlando Woolridge,SF,6-9,215,1959-12-16,US,R,Notre Dame
