SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,5,CHI,Michael Jordan,27,82,82,3034,11.7,21.8,0.54,0.3,1.1,0.31,11.4,20.7,0.55,6.8,8.0,0.85,1.4,4.4,5.8,5.4,2.6,1.0,2.4,2.7,30.6
1991,5,CHI,Scottie Pippen,25,82,82,3014,7.2,13.8,0.52,0.3,0.8,0.31,6.9,13.0,0.53,2.9,4.1,0.71,1.9,5.2,7.1,6.1,2.3,1.1,2.8,3.2,17.5
1991,5,CHI,Horace Grant,25,78,76,2641,5.5,10.0,0.55,0.0,0.1,0.17,5.5,9.9,0.55,2.7,3.8,0.71,3.6,5.4,9.0,2.4,1.3,0.9,1.3,2.8,13.6
1991,5,CHI,Bill Cartwright,33,79,79,2273,5.0,10.3,0.49,0.0,0.0,,5.0,10.3,0.49,2.0,2.8,0.7,2.6,5.1,7.7,2.0,0.5,0.2,1.8,2.6,12.0
1991,5,CHI,John Paxson,30,82,82,1971,5.8,10.6,0.55,0.8,1.8,0.44,5.0,8.8,0.57,0.6,0.7,0.83,0.3,1.4,1.7,5.4,1.1,0.1,1.3,2.5,13.0
1991,5,CHI,B.J. Armstrong,23,82,0,1731,6.3,13.1,0.48,0.3,0.6,0.5,6.0,12.5,0.48,2.0,2.3,0.87,0.5,2.6,3.1,6.3,1.5,0.1,2.2,2.5,15.0
1991,5,CHI,Stacey King,24,76,6,1198,4.7,10.0,0.47,0.0,0.1,0.0,4.7,10.0,0.47,3.2,4.6,0.7,2.2,4.1,6.3,2.0,0.7,1.3,2.7,4.0,12.6
1991,5,CHI,Cliff Levingston,30,78,0,1013,4.5,10.0,0.45,0.0,0.1,0.25,4.5,9.9,0.45,2.1,3.2,0.65,3.5,4.5,8.0,2.0,1.0,1.5,1.8,5.1,11.2
1991,5,CHI,Will Perdue,25,74,3,972,4.3,8.7,0.49,0.0,0.1,0.0,4.3,8.6,0.5,2.8,4.1,0.67,4.5,7.9,12.4,1.7,0.9,2.1,2.8,5.4,11.4
1991,5,CHI,Craig Hodges,30,73,0,843,6.2,14.7,0.42,1.9,4.9,0.38,4.4,9.8,0.44,1.1,1.2,0.96,0.4,1.4,1.8,4.1,1.5,0.1,1.5,3.2,15.5
1991,5,CHI,Dennis Hopson,25,61,0,728,5.1,12.1,0.43,0.0,0.2,0.2,5.1,11.8,0.43,2.7,4.1,0.66,2.4,3.0,5.4,3.2,1.2,0.7,2.9,3.9,13.1
1991,5,CHI,Scott Williams,22,51,0,337,5.7,11.1,0.51,0.1,0.2,0.5,5.6,10.9,0.51,2.1,3.0,0.71,4.5,6.0,10.5,1.7,1.3,1.4,2.5,5.4,13.6
