Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1986,29,UTA,Utah Jazz,Mark Eaton,29,4,4,157,9.2,18.6,0.49,0.0,0.0,,9.2,18.6,0.49,0.7,1.0,0.67,4.2,7.5,11.8,3.3,0.3,5.9,1.3,3.9,19.0,111,112,816
1986,29,UTA,Utah Jazz,Thurl Bailey,24,4,4,147,9.8,26.9,0.36,0.0,0.3,0.0,9.8,26.5,0.37,2.8,3.8,0.73,3.8,7.3,11.2,4.5,0.7,0.7,1.7,4.5,22.3,94,115,142
1986,29,UTA,Utah Jazz,Karl Malone,22,4,4,144,13.5,25.7,0.53,0.0,0.0,,13.5,25.7,0.53,3.9,9.3,0.42,2.1,8.6,10.7,1.4,2.9,0.0,2.1,6.4,31.0,104,110,1822
1986,29,UTA,Utah Jazz,Bob Hansen,25,4,4,140,9.9,13.6,0.73,0.7,1.1,0.67,9.2,12.5,0.74,2.9,3.3,0.89,3.7,2.9,6.6,4.0,1.1,0.4,2.6,5.9,23.5,139,118,1174
1986,29,UTA,Utah Jazz,Rickey Green,31,4,4,119,9.1,18.5,0.49,0.4,0.9,0.5,8.6,17.7,0.49,4.3,4.7,0.91,0.0,3.9,3.9,16.4,0.9,0.0,2.2,0.4,22.9,125,118,1112
1986,29,UTA,Utah Jazz,Marc Iavaroni,29,4,0,73,3.5,11.2,0.31,0.0,0.0,,3.5,11.2,0.31,2.1,2.8,0.75,2.8,3.5,6.3,4.2,0.7,0.0,2.8,6.3,9.1,84,119,1374
1986,29,UTA,Utah Jazz,John Stockton,23,4,0,73,6.3,12.0,0.53,0.7,0.7,1.0,5.6,11.2,0.5,5.6,6.3,0.89,2.1,2.1,4.2,9.8,3.5,0.0,2.8,7.0,19.0,128,114,2760
1986,29,UTA,Utah Jazz,Carey Scurry,23,4,0,54,7.6,19.0,0.4,0.0,1.9,0.0,7.6,17.1,0.44,1.0,1.9,0.5,9.5,5.7,15.2,2.9,1.0,3.8,1.9,11.4,16.2,102,113,2587
1986,29,UTA,Utah Jazz,Fred Roberts,25,4,0,31,11.6,24.8,0.47,0.0,0.0,,11.6,24.8,0.47,13.2,14.9,0.89,6.6,5.0,11.6,5.0,0.0,0.0,9.9,8.3,36.4,100,119,2461
1986,29,UTA,Utah Jazz,Jeff Cook,29,4,0,21,2.4,9.8,0.25,0.0,0.0,,2.4,9.8,0.25,7.3,9.8,0.75,2.4,9.8,12.2,4.9,0.0,0.0,0.0,9.8,12.2,118,115,594
1986,29,UTA,Utah Jazz,Steve Hayes,30,1,0,1,51.3,51.3,1.0,0.0,0.0,,51.3,51.3,1.0,0.0,0.0,,0.0,51.3,51.3,0.0,0.0,0.0,0.0,0.0,102.7,200,82,1237
