Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,16,MIA,Miami Heat,Eddie Jones,30.0,81,81.0,3156,517,1198,0.43,149,382,0.39,368,816,0.45,0.49,297,355,0.84,61,317,378,262,117,77,148,258,1480,1542
2002,16,MIA,Miami Heat,Alonzo Mourning,31.0,75,74.0,2455,447,866,0.52,1,3,0.33,446,863,0.52,0.52,283,431,0.66,182,450,632,87,27,186,182,258,1178,2069
2002,16,MIA,Miami Heat,Rod Strickland,35.0,76,64.0,2294,316,714,0.44,8,26,0.31,308,688,0.45,0.45,154,201,0.77,49,183,232,463,82,11,159,114,794,2774
2002,16,MIA,Miami Heat,Brian Grant,29.0,72,72.0,2256,286,610,0.47,0,2,0.0,286,608,0.47,0.47,101,119,0.85,168,407,575,137,48,31,122,236,673,1079
2002,16,MIA,Miami Heat,Jim Jackson,31.0,55,19.0,1825,238,538,0.44,38,81,0.47,200,457,0.44,0.48,75,87,0.86,54,236,290,140,42,14,106,145,589,1403
2002,16,MIA,Miami Heat,LaPhonso Ellis,31.0,66,14.0,1684,189,452,0.42,38,124,0.31,151,328,0.46,0.46,53,84,0.63,107,180,287,56,30,37,73,196,469,851
2002,16,MIA,Miami Heat,Kendall Gill,33.0,65,49.0,1410,162,422,0.38,6,44,0.14,156,378,0.41,0.39,42,62,0.68,29,155,184,100,44,8,55,140,372,1036
2002,16,MIA,Miami Heat,Eddie House,23.0,64,3.0,1230,209,524,0.4,54,157,0.34,155,367,0.42,0.45,42,49,0.86,17,93,110,123,43,5,80,98,514,1333
2002,16,MIA,Miami Heat,Anthony Carter,26.0,46,18.0,1050,89,260,0.34,1,19,0.05,88,241,0.36,0.34,19,36,0.53,19,98,117,214,50,3,72,85,198,485
2002,16,MIA,Miami Heat,Vladimir Stepania,25.0,67,4.0,884,117,249,0.47,1,2,0.5,116,247,0.47,0.47,50,104,0.48,100,170,270,16,24,44,52,103,285,2741
2002,16,MIA,Miami Heat,Chris Gatling,34.0,54,1.0,809,131,293,0.45,1,8,0.12,130,285,0.46,0.45,82,117,0.7,71,135,206,25,17,11,58,109,345,1009
2002,16,MIA,Miami Heat,Sean Marks,26.0,21,6.0,319,38,88,0.43,0,0,,38,88,0.43,0.43,20,34,0.59,19,56,75,8,5,10,19,40,96,1841
2002,16,MIA,Miami Heat,Malik Allen,23.0,12,2.0,161,22,51,0.43,0,1,0.0,22,50,0.44,0.43,8,10,0.8,15,23,38,5,3,8,2,16,52,52
2002,16,MIA,Miami Heat,Sam Mack,31.0,12,1.0,159,14,49,0.29,7,28,0.25,7,21,0.33,0.36,5,7,0.71,2,12,14,4,5,1,7,17,40,1799
2002,16,MIA,Miami Heat,Mike James,26.0,15,0.0,119,15,43,0.35,8,21,0.38,7,22,0.32,0.44,4,7,0.57,2,12,14,19,6,1,13,17,42,1430
2002,16,MIA,Miami Heat,Tang Hamilton,23.0,9,2.0,98,10,19,0.53,0,1,0.0,10,18,0.56,0.53,0,1,0.0,6,12,18,5,4,0,2,10,20,1162
2002,16,MIA,Miami Heat,Ernest Brown,22.0,3,0.0,21,1,6,0.17,0,0,,1,6,0.17,0.17,1,4,0.25,1,5,6,0,0,1,3,4,3,378
