Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,3,NJN,New Jersey Nets,Vince Carter,30.0,82,82.0,3126,726,1598,0.45,156,437,0.36,570,1161,0.49,0.5,462,576,0.8,114,378,492,393,82,30,217,266,2070,492
2007,3,NJN,New Jersey Nets,Jason Kidd,33.0,80,80.0,2933,369,908,0.41,124,361,0.34,245,547,0.45,0.48,179,230,0.78,135,520,655,736,127,23,213,146,1041,1604
2007,3,NJN,New Jersey Nets,Mikki Moore,31.0,79,55.0,2082,308,506,0.61,0,1,0.0,308,505,0.61,0.61,160,235,0.68,145,258,403,74,46,60,113,261,776,2040
2007,3,NJN,New Jersey Nets,Richard Jefferson,26.0,55,53.0,1956,303,665,0.46,52,145,0.36,251,520,0.48,0.5,239,326,0.73,48,192,240,148,34,8,120,123,897,1444
2007,3,NJN,New Jersey Nets,Jason Collins,28.0,80,78.0,1844,55,151,0.36,0,2,0.0,55,149,0.37,0.36,59,127,0.46,90,226,316,46,40,38,73,273,169,572
2007,3,NJN,New Jersey Nets,Bostjan Nachbar,26.0,76,1.0,1532,226,495,0.46,112,265,0.42,114,230,0.5,0.57,132,164,0.8,27,226,253,61,30,26,69,183,696,2105
2007,3,NJN,New Jersey Nets,Marcus Williams,21.0,79,2.0,1315,208,526,0.4,46,163,0.28,162,363,0.45,0.44,72,85,0.85,29,134,163,260,29,2,142,96,534,3159
2007,3,NJN,New Jersey Nets,Antoine Wright,22.0,63,23.0,1137,110,251,0.44,19,59,0.32,91,192,0.47,0.48,44,73,0.6,38,137,175,55,30,10,43,120,283,3234
2007,3,NJN,New Jersey Nets,Clifford Robinson,40.0,50,1.0,955,81,218,0.37,25,66,0.38,56,152,0.37,0.43,16,36,0.44,31,91,122,51,12,23,30,98,203,2470
2007,3,NJN,New Jersey Nets,Eddie House,28.0,56,1.0,946,180,421,0.43,75,175,0.43,105,246,0.43,0.52,33,36,0.92,14,78,92,67,27,3,27,69,468,1333
2007,3,NJN,New Jersey Nets,Nenad Krstic,23.0,26,26.0,848,170,323,0.53,0,1,0.0,170,322,0.53,0.53,86,121,0.71,51,125,176,46,10,24,52,88,426,1657
2007,3,NJN,New Jersey Nets,Josh Boone,22.0,61,0.0,669,99,171,0.58,0,0,,99,171,0.58,0.58,56,103,0.54,64,112,176,10,11,21,33,94,254,295
2007,3,NJN,New Jersey Nets,Hassan Adams,22.0,61,8.0,495,75,135,0.56,0,1,0.0,75,134,0.56,0.56,24,36,0.67,35,42,77,13,17,4,22,47,174,13
2007,3,NJN,New Jersey Nets,Bernard Robinson,26.0,10,0.0,37,3,8,0.38,0,0,,3,8,0.38,0.38,4,5,0.8,1,5,6,2,4,1,0,4,10,2467
2007,3,NJN,New Jersey Nets,Mile Ilic,22.0,5,0.0,6,0,3,0.0,0,0,,0,3,0.0,0.0,0,0,,0,1,1,0,0,0,3,1,0,1378
