Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980-81,21.0,TOT,NBA,PG,79,,28.7,4.9,9.9,.494,0.1,0.3,.238,4.8,9.6,.501,.497,2.6,3.2,.802,0.6,1.2,1.8,5.2,1.4,0.2,3.3,3.1,12.4
1980-81,21.0,WSB,NBA,PG,45,,25.8,5.0,10.0,.499,0.1,0.3,.333,4.9,9.6,.505,.504,2.2,2.9,.767,0.7,0.8,1.5,4.4,1.0,0.2,3.3,2.7,12.3
1980-81,21.0,ATL,NBA,PG,34,,32.5,4.7,9.7,.488,0.0,0.2,.000,4.7,9.5,.497,.488,3.0,3.6,.837,0.5,1.6,2.1,6.2,1.8,0.2,3.3,3.6,12.5
1981-82,22.0,ATL,NBA,PG,47,5,17.8,2.8,6.3,.440,0.0,0.2,.250,2.7,6.2,.445,.443,1.3,1.7,.759,0.4,0.8,1.2,3.0,1.1,0.0,1.3,2.7,6.9
1982-83,23.0,ATL,NBA,PG,64,0,18.5,2.7,6.6,.403,0.2,0.8,.292,2.5,5.9,.418,.420,1.3,1.8,.768,0.4,1.0,1.4,3.9,0.9,0.1,1.9,2.0,6.9
1983-84,24.0,TOT,NBA,PG,20,5,19.4,3.1,6.6,.466,0.1,0.4,.125,3.0,6.2,.488,.469,1.4,1.8,.750,0.4,1.0,1.4,4.2,0.8,0.2,2.0,2.3,7.5
1983-84,24.0,ATL,NBA,PG,6,0,16.0,2.7,5.0,.533,0.0,0.2,.000,2.7,4.8,.552,.533,3.0,3.7,.818,0.2,0.5,0.7,3.5,0.8,0.2,1.7,2.2,8.3
1983-84,24.0,PHI,NBA,PG,14,5,20.9,3.2,7.2,.446,0.1,0.5,.143,3.1,6.7,.468,.450,0.6,1.0,.643,0.4,1.2,1.6,4.4,0.8,0.1,2.1,2.3,7.1
1984-85,25.0,CHI,NBA,PG,78,38,19.5,2.4,4.9,.495,0.0,0.2,.125,2.4,4.7,.511,.497,0.8,1.1,.694,0.2,0.7,0.9,4.5,0.9,0.2,1.6,1.7,5.7
1985-86,26.0,SAS,NBA,PG,75,46,24.7,4.3,8.0,.531,0.1,0.3,.160,4.2,7.7,.547,.534,2.3,2.8,.820,0.4,1.3,1.7,6.3,1.2,0.4,3.1,2.2,10.9
1986-87,27.0,LAL,NBA,PG,50,0,10.6,1.8,3.7,.476,0.0,0.1,.333,1.8,3.7,.478,.479,0.6,0.7,.806,0.3,0.7,0.9,2.0,0.5,0.1,1.0,1.1,4.2
1987-88,28.0,LAL,NBA,PG,51,8,13.8,2.2,4.9,.460,0.1,0.6,.233,2.1,4.3,.491,.474,1.1,1.3,.831,0.3,1.0,1.3,2.7,0.5,0.1,1.4,1.3,5.7
1988-89,29.0,Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA)
1989-90,30.0,ATL,NBA,PG,1,0,13.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,2.0,2.0,1.000,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0
