Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,23.0,BOS,NBA,PF,17,,296,61,113,0.54,0,0,,61,113,0.54,0.54,23,36,0.639,29,30,59,14,4,25,15,51,145
1982,24.0,BOS,NBA,PF,12,,344,77,134,0.575,0,0,,77,134,0.575,0.575,40,53,0.755,41,44,85,11,5,27,16,44,194
1983,25.0,BOS,NBA,PF,7,,177,34,62,0.548,0,1,0.0,34,61,0.557,0.548,10,18,0.556,15,27,42,5,3,7,10,16,78
1984,26.0,BOS,NBA,PF,23,,702,123,244,0.504,0,3,0.0,123,241,0.51,0.504,94,121,0.777,62,81,143,27,3,35,38,75,340
1985,27.0,BOS,NBA,PF,21,21.0,837,172,303,0.568,0,0,,172,303,0.568,0.568,121,150,0.807,74,134,208,32,13,46,60,73,465
1986,28.0,BOS,NBA,PF,18,18.0,715,168,290,0.579,0,1,0.0,168,289,0.581,0.579,112,141,0.794,51,104,155,48,8,43,48,64,448
1987,29.0,BOS,NBA,PF,21,19.0,827,174,298,0.584,0,0,,174,298,0.584,0.584,96,126,0.762,66,128,194,39,7,30,54,71,444
1988,30.0,BOS,NBA,PF,17,17.0,716,158,262,0.603,1,1,1.0,157,261,0.602,0.605,115,137,0.839,55,81,136,40,7,30,39,65,432
1989,31.0,BOS,NBA,PF,3,3.0,115,20,41,0.488,0,0,,20,41,0.488,0.488,17,23,0.739,7,17,24,9,1,2,4,13,57
1990,32.0,BOS,NBA,PF,5,5.0,192,42,69,0.609,1,3,0.333,41,66,0.621,0.616,25,29,0.862,8,31,39,13,2,10,14,17,110
1991,33.0,BOS,NBA,PF,11,1.0,376,78,148,0.527,6,11,0.545,72,137,0.526,0.547,66,80,0.825,18,54,72,20,5,14,14,42,228
1992,34.0,BOS,NBA,PF,10,0.0,306,65,126,0.516,0,1,0.0,65,125,0.52,0.516,35,44,0.795,21,46,67,13,5,5,9,34,165
1993,35.0,BOS,NBA,PF,4,0.0,113,32,55,0.582,0,0,,32,55,0.582,0.582,12,14,0.857,9,20,29,3,2,7,5,6,76
