Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,20.0,UTA,NBA,SF,82.0,40.0,2151.0,7.0,15.7,0.45,0.6,2.5,0.25,6.4,13.2,0.488,7.0,9.2,0.768,3.7,6.3,9.9,2.3,2.9,3.9,2.7,3.9,21.8,,113.0,100.0
2003,21.0,UTA,NBA,SF,80.0,11.0,2213.0,7.7,15.6,0.491,0.9,2.8,0.325,6.8,12.8,0.527,7.2,9.0,0.8,3.6,6.6,10.2,3.4,2.9,4.3,3.3,4.5,23.4,,116.0,98.0
2004,22.0,UTA,NBA,PF,78.0,78.0,2895.0,7.9,17.8,0.443,1.3,3.8,0.338,6.6,14.0,0.471,7.5,9.5,0.79,4.3,7.7,12.0,4.7,2.9,4.1,4.1,3.3,24.6,,111.0,97.0
2005,23.0,UTA,NBA,PF,41.0,37.0,1349.0,8.3,16.9,0.493,0.9,3.1,0.299,7.4,13.8,0.536,8.2,10.4,0.784,3.6,6.7,10.3,5.3,2.7,5.5,3.6,4.1,25.8,,117.0,102.0
2006,24.0,UTA,NBA,SF,69.0,63.0,2604.0,7.1,15.3,0.46,0.8,2.5,0.308,6.3,12.9,0.489,7.3,10.4,0.699,3.4,8.2,11.6,6.3,2.1,4.6,4.3,3.4,22.1,,108.0,101.0
2007,25.0,UTA,NBA,SF,70.0,70.0,2049.0,5.0,10.7,0.471,0.4,1.9,0.213,4.6,8.8,0.528,4.5,6.1,0.728,2.3,6.2,8.4,5.2,1.9,3.7,3.5,4.4,14.9,,106.0,103.0
2008,26.0,UTA,NBA,SF,72.0,72.0,2217.0,6.4,12.6,0.506,1.0,2.7,0.379,5.4,9.9,0.54,4.6,6.0,0.77,2.8,5.1,7.9,6.6,2.0,2.5,3.3,3.8,18.4,,118.0,105.0
2009,27.0,UTA,NBA,PF,67.0,10.0,1831.0,7.2,16.0,0.449,0.6,2.1,0.274,6.6,14.0,0.475,6.9,8.8,0.785,2.4,6.6,9.0,4.9,2.3,2.2,3.4,3.6,21.8,,109.0,105.0
2010,28.0,UTA,NBA,SF,58.0,35.0,1681.0,7.4,14.7,0.506,0.8,2.7,0.292,6.6,12.0,0.555,5.3,7.1,0.744,2.3,5.7,8.0,4.8,2.5,2.2,2.4,3.1,20.9,,117.0,103.0
2011,29.0,UTA,NBA,SF,64.0,62.0,1999.0,6.7,14.3,0.467,0.9,2.6,0.367,5.7,11.7,0.489,5.5,7.1,0.77,2.6,6.0,8.6,5.1,2.1,2.0,3.1,3.0,19.8,,112.0,109.0
2013,31.0,MIN,NBA,SF,64.0,64.0,2034.0,7.2,14.2,0.507,0.9,3.1,0.292,6.3,11.2,0.566,4.8,6.4,0.752,2.6,6.6,9.2,4.5,2.4,1.6,3.0,2.1,20.1,,113.0,104.0
2014,32.0,BRK,NBA,PF,45.0,4.0,857.0,5.0,9.8,0.513,0.1,0.3,0.2,5.0,9.5,0.523,3.7,7.3,0.513,3.4,5.6,8.9,4.4,2.4,1.2,3.3,4.0,13.8,,103.0,107.0
2015,33.0,BRK,NBA,SF,7.0,0.0,36.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,4.3,5.8,0.75,2.9,8.6,11.5,1.4,1.4,0.0,1.4,1.4,4.3,,65.0,108.0
