Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,17,643,MIL,Milwaukee Bucks,23.0,NBA,C,71.0,,900.0,187.0,370.0,0.5,0.0,0.0,,187.0,370.0,0.5,0.5,94.0,123.0,0.76,81.0,157.0,238.0,53.0,22.0,17.0,74.0,141.0,468.0
1981,17,643,MIL,Milwaukee Bucks,24.0,NBA,C,74.0,,1084.0,248.0,460.0,0.54,0.0,2.0,0.0,248.0,458.0,0.54,0.54,99.0,140.0,0.71,97.0,195.0,292.0,62.0,31.0,19.0,114.0,192.0,595.0
1982,17,643,MIL,Milwaukee Bucks,25.0,NBA,PF,78.0,7.0,1132.0,219.0,430.0,0.51,0.0,2.0,0.0,219.0,428.0,0.51,0.51,67.0,91.0,0.74,61.0,184.0,245.0,99.0,22.0,9.0,108.0,227.0,505.0
1983,7,643,DAL,Dallas Mavericks,26.0,NBA,C,81.0,71.0,2317.0,433.0,878.0,0.49,0.0,1.0,0.0,433.0,877.0,0.49,0.49,148.0,196.0,0.76,225.0,443.0,668.0,144.0,57.0,35.0,162.0,296.0,1014.0
1984,7,643,DAL,Dallas Mavericks,27.0,NBA,PF,80.0,80.0,2492.0,452.0,915.0,0.49,0.0,2.0,0.0,452.0,913.0,0.5,0.49,141.0,190.0,0.74,151.0,507.0,658.0,158.0,64.0,23.0,146.0,282.0,1045.0
1985,20,643,NYK,New York Knicks,28.0,NBA,C,63.0,63.0,2069.0,410.0,797.0,0.51,0.0,4.0,0.0,410.0,793.0,0.52,0.51,177.0,227.0,0.78,139.0,379.0,518.0,109.0,50.0,17.0,166.0,247.0,997.0
1986,20,643,NYK,New York Knicks,29.0,NBA,C,31.0,30.0,1007.0,195.0,408.0,0.48,0.0,2.0,0.0,195.0,406.0,0.48,0.48,97.0,139.0,0.7,92.0,188.0,280.0,47.0,27.0,12.0,87.0,136.0,487.0
1987,20,643,NYK,New York Knicks,30.0,NBA,PF,49.0,11.0,1056.0,172.0,382.0,0.45,0.0,0.0,,172.0,382.0,0.45,0.45,79.0,110.0,0.72,123.0,189.0,312.0,38.0,26.0,7.0,85.0,145.0,423.0
1988,20,643,NYK,New York Knicks,31.0,NBA,PF,62.0,9.0,946.0,140.0,307.0,0.46,0.0,1.0,0.0,140.0,306.0,0.46,0.46,59.0,80.0,0.74,82.0,153.0,235.0,37.0,20.0,10.0,65.0,143.0,339.0
1989,16,643,MIA,Miami Heat,32.0,NBA,PF,53.0,28.0,1096.0,197.0,394.0,0.5,0.0,2.0,0.0,197.0,392.0,0.5,0.5,72.0,97.0,0.74,84.0,197.0,281.0,47.0,29.0,18.0,111.0,160.0,466.0
1990,16,643,MIA,Miami Heat,33.0,NBA,C,37.0,1.0,391.0,77.0,159.0,0.48,0.0,0.0,,77.0,159.0,0.48,0.48,21.0,37.0,0.57,28.0,65.0,93.0,13.0,12.0,4.0,32.0,60.0,175.0
1991,29,643,UTA,Utah Jazz,34.0,NBA,PF,4.0,0.0,26.0,4.0,6.0,0.67,0.0,0.0,,4.0,6.0,0.67,0.67,7.0,10.0,0.7,3.0,2.0,5.0,0.0,0.0,0.0,2.0,8.0,15.0
