Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,23.0,ATL,NBA,SG,82.0,82.0,2505.0,8.6,17.6,0.489,0.0,0.1,0.167,8.6,17.5,0.492,4.2,6.3,0.666,3.7,4.5,8.2,3.9,2.4,0.5,3.5,3.2,21.4,,104.0,109.0
1993,24.0,ATL,NBA,SG,73.0,66.0,2112.0,9.2,18.4,0.501,0.0,0.1,0.0,9.2,18.4,0.504,5.3,7.2,0.739,3.3,3.4,6.7,4.0,2.1,0.4,3.7,3.3,23.8,,109.0,112.0
1994,25.0,ATL,NBA,SG,82.0,82.0,2605.0,8.6,16.8,0.51,0.0,0.1,0.143,8.6,16.7,0.513,6.5,8.5,0.764,3.5,4.2,7.7,3.7,2.9,0.9,2.9,3.5,23.7,,116.0,102.0
1995,26.0,ATL,NBA,SG,76.0,76.0,2362.0,9.0,19.8,0.453,0.2,0.6,0.269,8.8,19.2,0.459,5.7,7.8,0.728,3.6,4.8,8.3,4.5,2.3,1.1,3.4,3.7,23.8,,106.0,106.0
1996,27.0,ATL,NBA,SF,77.0,49.0,2294.0,8.4,17.2,0.491,0.0,0.1,0.25,8.4,17.1,0.492,5.9,7.4,0.792,3.2,3.9,7.1,3.2,2.5,0.7,3.2,4.4,22.8,,112.0,109.0
1997,28.0,TOT,NBA,SG,60.0,10.0,942.0,6.0,12.6,0.477,0.0,0.0,,6.0,12.6,0.477,4.0,5.6,0.711,2.7,5.2,7.9,3.2,2.4,1.0,3.7,5.0,16.0,,100.0,103.0
1997,28.0,DET,NBA,SG,20.0,3.0,292.0,6.0,15.0,0.403,0.0,0.0,,6.0,15.0,0.403,5.4,8.0,0.683,2.7,6.8,9.5,2.9,1.9,1.9,5.3,5.6,17.5,,87.0,103.0
1997,28.0,POR,NBA,SG,40.0,7.0,650.0,6.0,11.6,0.517,0.0,0.0,,6.0,11.6,0.517,3.3,4.5,0.732,2.7,4.5,7.2,3.3,2.6,0.6,3.0,4.7,15.3,,108.0,104.0
1998,29.0,POR,NBA,SG,71.0,23.0,1445.0,5.7,13.7,0.414,0.0,0.3,0.143,5.6,13.5,0.419,3.5,5.8,0.603,3.8,4.8,8.7,3.2,2.1,1.2,3.0,5.3,14.9,,96.0,103.0
1999,30.0,POR,NBA,SF,48.0,21.0,874.0,4.8,10.7,0.448,0.0,0.1,0.0,4.8,10.6,0.453,3.2,4.7,0.684,2.9,4.8,7.7,3.6,3.5,1.1,1.8,5.0,12.8,,108.0,96.0
2001,32.0,POR,NBA,SG,66.0,23.0,1182.0,5.8,12.1,0.477,0.0,0.2,0.0,5.8,11.9,0.485,2.6,4.0,0.655,2.7,4.5,7.2,4.5,2.2,1.0,2.2,4.8,14.2,,107.0,103.0
2002,33.0,CHH,NBA,SG,77.0,3.0,1319.0,5.7,13.3,0.427,0.0,0.1,0.0,5.7,13.2,0.431,3.1,4.1,0.762,2.4,6.7,9.1,4.2,2.3,0.5,2.2,4.7,14.5,,102.0,103.0
2003,34.0,NOH,NBA,SG,70.0,3.0,862.0,4.9,12.0,0.411,0.0,0.4,0.0,4.9,11.5,0.427,3.4,4.5,0.75,1.6,5.8,7.4,4.3,1.7,0.6,2.5,5.0,13.2,,99.0,103.0
2004,35.0,NOH,NBA,SF,69.0,24.0,1416.0,5.4,13.2,0.412,0.0,0.3,0.143,5.4,12.9,0.418,4.2,5.3,0.791,2.0,4.6,6.6,3.2,2.1,0.6,2.9,4.3,15.1,,97.0,104.0
2005,36.0,ORL,NBA,SF,55.0,7.0,663.0,5.2,12.8,0.407,0.0,0.0,,5.2,12.8,0.407,4.4,5.9,0.74,3.4,4.1,7.6,2.8,1.8,0.6,2.4,6.3,14.8,,102.0,109.0
2006,37.0,ORL,NBA,SF,36.0,3.0,385.0,3.5,10.3,0.342,0.0,0.0,,3.5,10.3,0.342,3.0,4.2,0.7,2.5,4.9,7.5,3.2,1.7,0.8,1.6,5.6,10.0,,96.0,108.0
