Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,30.0,1488,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",23.0,NBA,PG,79,29,25.7,4.3,10.3,0.414,0.2,1.0,0.215,4.0,9.3,0.435,0.424,1.9,2.6,0.75,0.4,1.4,1.9,4.8,1.0,0.1,2.0,2.5,10.7
1983,30.0,1488,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",24.0,NBA,PG,68,65,34.2,4.7,11.6,0.408,0.2,0.9,0.23,4.5,10.7,0.423,0.417,2.9,3.8,0.751,0.7,1.9,2.6,8.1,1.6,0.1,3.5,2.5,12.5
1984,30.0,1488,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",25.0,NBA,PG,82,81,32.8,4.8,10.2,0.467,0.1,0.5,0.256,4.6,9.7,0.478,0.473,2.3,3.1,0.742,0.7,1.5,2.2,6.9,1.2,0.1,2.3,2.1,12.0
1985,30.0,1488,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",26.0,NBA,PG,46,1,20.1,3.8,7.8,0.489,0.1,0.4,0.353,3.7,7.4,0.496,0.497,1.6,2.1,0.75,0.5,0.9,1.4,3.1,0.9,0.1,1.3,1.6,9.3
1986,30.0,1488,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",27.0,NBA,PG,14,9,28.7,4.9,11.0,0.448,0.0,0.2,0.0,4.9,10.8,0.457,0.448,2.7,3.9,0.704,0.5,1.5,2.0,5.4,0.8,0.1,2.1,2.1,12.6
1987,30.0,1488,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",28.0,NBA,PG,18,10,22.2,3.3,7.1,0.461,0.0,0.1,0.0,3.3,7.1,0.465,0.461,1.9,2.7,0.714,0.6,1.1,1.7,3.2,1.2,0.0,1.7,1.7,8.5
1988,30.0,1488,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",29.0,NBA,PG,75,17,16.8,2.9,6.6,0.434,0.0,0.1,0.111,2.9,6.5,0.44,0.435,1.6,2.0,0.812,0.5,1.1,1.6,2.5,0.9,0.1,1.3,1.6,7.4
1989,11.0,1488,HOU,Houston Rockets,Frank Johnson,"November 23, 1958",30.0,NBA,PG,67,0,13.1,1.6,3.7,0.443,0.0,0.1,0.167,1.6,3.6,0.45,0.445,1.1,1.4,0.806,0.3,0.9,1.2,2.7,0.6,0.0,1.5,1.4,4.4
1993,24.0,1488,PHO,Phoenix Suns,Frank Johnson,"November 23, 1958",34.0,NBA,PG,77,0,14.6,1.8,4.1,0.436,0.0,0.2,0.083,1.8,3.9,0.45,0.438,0.8,1.0,0.776,0.5,0.9,1.5,2.4,0.8,0.1,1.0,1.5,4.3
1994,24.0,1488,PHO,Phoenix Suns,Frank Johnson,"November 23, 1958",35.0,NBA,PG,70,5,12.5,1.9,4.3,0.448,0.0,0.2,0.167,1.9,4.1,0.46,0.452,0.8,1.0,0.783,0.4,0.8,1.2,2.1,0.6,0.0,0.9,1.7,4.6
