SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2017,2,BOS,Avery Bradley,26,18,645,12.0,0.53,0.42,0.1,3.2,10.0,6.4,10.4,1.8,0.4,9.8,22.1,,-0.1,0.3,0.2,0.02,,-0.5,-1.6,-2.1,0.0
2017,2,BOS,Al Horford,30,18,610,20.1,0.67,0.27,0.15,5.8,17.3,11.3,25.9,1.3,2.0,14.0,17.5,,1.7,0.4,2.1,0.16,,4.4,1.5,5.9,1.2
2017,2,BOS,Jae Crowder,26,18,596,14.5,0.55,0.44,0.24,3.8,19.3,11.3,12.4,1.6,0.9,5.1,17.7,,0.9,0.4,1.3,0.11,,0.4,-0.1,0.3,0.3
2017,2,BOS,Marcus Smart,22,18,538,11.8,0.5,0.55,0.37,4.8,14.0,9.3,22.3,2.6,2.6,19.6,16.4,,0.0,0.5,0.5,0.05,,-1.3,1.3,0.0,0.3
2017,2,BOS,Isaiah Thomas,27,15,521,18.1,0.56,0.41,0.42,1.1,9.8,5.3,33.0,1.3,0.3,13.9,31.3,,0.7,0.1,0.8,0.08,,2.9,-2.3,0.6,0.3
2017,2,BOS,Kelly Olynyk,25,18,346,16.2,0.6,0.38,0.24,4.6,15.1,9.6,16.1,1.9,3.5,13.7,21.0,,0.4,0.3,0.7,0.09,,-0.1,1.1,1.0,0.3
2017,2,BOS,Terry Rozier,22,17,277,13.4,0.53,0.46,0.24,4.9,14.0,9.3,17.1,2.0,1.2,9.9,16.5,,0.3,0.2,0.5,0.08,,0.0,0.5,0.5,0.2
2017,2,BOS,Jaylen Brown,20,17,215,10.6,0.54,0.32,0.25,6.3,13.5,9.8,9.5,1.4,0.8,14.1,19.4,,0.0,0.1,0.1,0.02,,-2.8,-1.0,-3.8,-0.1
2017,2,BOS,Gerald Green,31,13,192,13.3,0.64,0.62,0.12,1.2,11.4,6.1,7.6,0.8,0.4,8.4,19.6,,0.3,0.0,0.3,0.08,,1.3,-1.2,0.1,0.1
2017,2,BOS,Amir Johnson,29,14,142,10.3,0.54,0.1,0.27,13.6,11.1,12.4,3.1,1.4,3.6,15.2,12.6,,0.1,0.1,0.2,0.06,,-3.9,-1.5,-5.4,-0.1
2017,2,BOS,Jonas Jerebko,29,12,128,15.1,0.62,0.48,0.26,6.2,20.8,13.3,13.8,2.0,2.0,14.8,14.4,,0.2,0.1,0.3,0.13,,0.0,2.1,2.1,0.1
2017,2,BOS,Tyler Zeller,27,11,78,15.8,0.56,0.0,0.32,11.6,17.1,14.3,16.3,0.0,2.2,12.3,18.9,,0.1,0.0,0.2,0.1,,-0.2,-1.0,-1.2,0.0
2017,2,BOS,James Young,21,10,39,9.1,0.5,0.93,0.0,2.9,18.6,10.5,11.5,0.0,0.0,6.3,18.6,,0.0,0.0,0.0,0.01,,0.2,-2.4,-2.2,0.0
2017,2,BOS,Jordan Mickey,22,2,18,1.8,0.4,0.0,0.0,0.0,33.7,16.3,0.0,0.0,4.8,16.7,15.1,,-0.1,0.0,0.0,-0.09,,-9.2,-1.7,-10.9,0.0
