SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2017,27,SAS,LaMarcus Aldridge,31,16,537,15.2,0.5,0.06,0.23,8.9,17.0,12.8,7.2,1.0,2.9,9.6,24.1,,0.2,0.4,0.6,0.06,,-0.9,-0.8,-1.7,0.0
2017,27,SAS,Danny Green,29,16,436,9.6,0.53,0.68,0.13,3.3,12.2,7.6,7.3,1.2,3.4,12.7,13.6,,0.1,0.3,0.5,0.05,,-0.4,1.3,0.9,0.3
2017,27,SAS,Kawhi Leonard,25,12,429,31.5,0.67,0.27,0.5,4.9,20.8,12.5,22.3,2.4,1.4,9.5,28.2,,2.3,0.5,2.8,0.31,,10.5,3.7,14.2,1.7
2017,27,SAS,Patty Mills,28,16,416,11.6,0.55,0.64,0.16,1.3,8.4,4.7,15.1,1.6,0.2,12.3,18.2,,0.4,0.2,0.6,0.07,,-0.4,-0.3,-0.7,0.1
2017,27,SAS,Pau Gasol,36,16,365,15.1,0.49,0.16,0.21,11.9,24.7,18.0,12.4,1.0,4.1,12.6,17.3,,0.3,0.4,0.7,0.09,,-0.2,0.5,0.3,0.2
2017,27,SAS,Jonathon Simmons,27,15,306,15.0,0.53,0.27,0.23,3.3,7.5,5.3,15.3,1.5,0.6,6.8,23.2,,0.4,0.2,0.6,0.09,,0.2,0.4,0.6,0.2
2017,27,SAS,Manu GinAbili,39,16,284,14.1,0.5,0.41,0.24,3.9,12.3,7.9,20.1,2.9,0.7,10.1,18.6,,0.3,0.3,0.5,0.09,,-1.2,2.2,1.0,0.2
2017,27,SAS,David Lee,33,15,245,12.1,0.55,0.02,0.35,9.1,18.2,13.4,6.2,0.8,2.0,9.8,11.1,,0.3,0.2,0.5,0.1,,-0.5,-0.1,-0.6,0.1
2017,27,SAS,Tony Parker,34,8,211,19.5,0.62,0.2,0.14,1.1,10.3,5.5,20.4,1.0,0.0,10.4,24.2,,0.5,0.1,0.6,0.14,,3.4,0.1,3.4,0.3
2017,27,SAS,Kyle Anderson,23,15,195,21.6,0.6,0.16,0.17,6.8,21.0,13.6,20.1,2.6,1.0,9.2,17.2,,0.5,0.2,0.8,0.19,,3.5,3.3,6.8,0.4
2017,27,SAS,Dejounte Murray,20,11,168,12.7,0.44,0.05,0.41,2.6,16.5,9.3,23.4,4.9,0.6,18.2,23.2,,-0.3,0.3,0.0,0.0,,-4.0,2.6,-1.4,0.0
2017,27,SAS,DAvis BertAns,24,13,112,11.7,0.61,0.74,0.22,5.0,16.1,10.3,3.7,1.4,3.5,16.8,14.1,,0.1,0.1,0.2,0.08,,0.0,0.0,0.0,0.1
2017,27,SAS,Dewayne Dedmon,27,12,97,21.7,0.61,0.0,1.39,24.0,32.3,28.0,4.6,1.1,3.1,17.7,20.6,,0.2,0.1,0.3,0.17,,0.8,-0.5,0.2,0.1
2017,27,SAS,Bryn Forbes,23,6,73,3.8,0.42,0.43,0.29,0.0,9.9,4.7,5.6,0.0,1.4,7.8,15.5,,-0.1,0.0,0.0,-0.03,,-6.1,-2.6,-8.7,-0.1
2017,27,SAS,Joel Anthony,34,3,15,19.6,0.68,0.0,0.25,14.8,16.1,15.4,0.0,0.0,13.2,18.4,16.1,,0.0,0.0,0.0,0.12,,-1.9,1.0,-0.8,0.0
