Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1987,24.0,CLE,NBA,PF,80.0,80.0,2714.0,7.6,15.7,0.485,0.0,0.0,0.0,7.6,15.6,0.485,5.2,7.0,0.745,3.9,7.1,11.0,2.7,1.0,2.9,2.4,3.4,20.4,,113.0,106.0
1988,25.0,CLE,NBA,PF,77.0,50.0,2106.0,7.4,15.5,0.477,0.0,0.0,0.0,7.4,15.5,0.477,4.9,6.5,0.756,3.7,8.1,11.8,2.4,1.4,3.4,2.4,4.8,19.7,,110.0,103.0
1989,26.0,CLE,NBA,PF,82.0,10.0,2125.0,8.2,16.1,0.509,0.0,0.1,0.25,8.2,16.0,0.51,5.4,7.2,0.748,4.0,7.0,11.0,2.5,1.8,3.1,2.4,4.3,21.8,,115.0,101.0
1990,27.0,CLE,NBA,PF,82.0,29.0,2776.0,9.6,19.5,0.493,0.0,0.0,,9.6,19.5,0.493,5.9,8.0,0.739,4.0,8.1,12.1,3.1,1.6,3.0,2.6,3.9,25.1,,112.0,104.0
1991,28.0,CLE,NBA,C,43.0,14.0,1293.0,7.8,16.8,0.463,0.0,0.0,0.0,7.8,16.7,0.464,4.2,6.4,0.652,4.3,7.0,11.3,3.9,1.4,2.7,2.5,4.9,19.7,,106.0,107.0
1992,29.0,CLE,NBA,C,80.0,12.0,2432.0,7.1,14.1,0.503,0.0,0.1,0.0,7.1,14.0,0.506,5.6,7.5,0.752,4.7,7.9,12.6,4.1,1.2,3.8,1.7,4.0,19.8,,124.0,106.0
1993,30.0,CLE,NBA,C,67.0,13.0,2055.0,6.5,13.8,0.47,0.0,0.0,,6.5,13.8,0.47,5.2,7.3,0.716,3.1,7.1,10.2,3.7,1.2,2.6,2.9,4.2,18.2,,107.0,105.0
1994,31.0,CLE,NBA,PF,76.0,72.0,2660.0,7.8,16.2,0.478,0.0,0.0,,7.8,16.2,0.478,5.0,6.8,0.728,4.1,7.2,11.3,3.8,1.5,2.6,2.7,4.3,20.5,,110.0,104.0
1995,32.0,CLE,NBA,PF,74.0,73.0,2641.0,7.8,17.4,0.452,0.0,0.1,0.2,7.8,17.3,0.453,4.2,6.1,0.685,3.7,7.2,10.9,4.1,1.8,2.2,3.2,4.5,19.9,,102.0,103.0
1996,33.0,PHO,NBA,C,62.0,58.0,1652.0,5.6,12.4,0.453,0.0,0.0,0.0,5.6,12.3,0.455,3.0,4.1,0.731,4.0,7.6,11.6,1.9,1.4,2.8,1.9,5.3,14.2,,106.0,108.0
1997,34.0,PHO,NBA,C,68.0,66.0,2137.0,4.9,10.0,0.49,0.0,0.0,0.0,4.9,10.0,0.493,3.2,4.8,0.672,4.3,9.3,13.5,2.4,1.6,2.1,1.6,4.2,13.0,,115.0,106.0
1998,35.0,PHO,NBA,C,71.0,30.0,1333.0,3.7,8.0,0.47,0.0,0.0,,3.7,8.0,0.47,2.6,3.7,0.699,4.2,8.1,12.3,1.9,1.3,2.4,1.1,5.4,10.0,,117.0,101.0
1999,36.0,DAL,NBA,C,25.0,11.0,403.0,1.5,4.4,0.333,0.0,0.0,,1.5,4.4,0.333,0.9,1.3,0.7,4.8,6.3,11.1,2.0,1.7,2.4,1.7,6.6,3.9,,96.0,104.0
