PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Eddie Jones,24,4,155,17.9,0.657,0.38799999999999996,0.163,5.0,10.8,7.8,7.1,2.7,0.5,7.1,16.1,,0.4,0.2,0.7,0.203,,2.9,3.3,6.2,0.3
Cedric Ceballos,26,4,142,18.5,0.565,0.258,0.19399999999999998,8.6,18.5,13.4,6.9,1.4,0.5,10.6,23.4,,0.2,0.2,0.4,0.147,,3.6,0.4,4.0,0.2
Nick Van Exel,24,4,137,8.7,0.39399999999999996,0.29600000000000004,0.24100000000000002,3.2,10.4,6.7,32.7,0.8,0.0,15.6,22.8,,-0.2,0.1,0.0,-0.009000000000000001,,-1.6,-1.9,-3.5,-0.1
Magic Johnson,36,4,135,19.0,0.57,0.231,0.846,6.6,23.0,14.5,31.7,0.0,0.0,18.3,21.5,,0.3,0.1,0.5,0.16699999999999998,,4.8,0.3,5.2,0.2
Elden Campbell,27,4,129,12.4,0.521,0.026000000000000002,0.41,2.6,26.8,14.3,11.0,0.4,5.2,17.8,19.2,,-0.1,0.2,0.2,0.061,,-2.8,3.0,0.2,0.1
Vlade Divac,27,4,115,11.3,0.467,0.14300000000000002,0.22899999999999998,10.6,19.7,15.0,11.8,0.0,3.2,17.2,17.9,,0.0,0.2,0.1,0.049,,-1.1,0.5,-0.5,0.0
Anthony Peeler,26,3,72,12.5,0.48700000000000004,0.519,0.14800000000000002,3.1,9.9,6.4,7.0,4.3,0.0,9.4,19.5,,0.0,0.1,0.1,0.09699999999999999,,-0.4,2.2,1.8,0.1
Sedale Threatt,34,4,57,0.2,0.278,0.611,0.0,1.9,4.2,3.0,10.8,1.8,0.0,14.3,16.3,,-0.2,0.1,-0.1,-0.10099999999999999,,-6.2,-1.0,-7.2,-0.1
George Lynch,25,2,15,0.6,0.5,0.25,0.0,0.0,23.9,11.5,11.4,0.0,0.0,33.3,17.7,,0.0,0.0,0.0,-0.091,,-9.9,2.9,-6.9,0.0
Fred Roberts,35,1,3,-12.1,0.0,0.0,0.0,74.0,39.8,57.5,0.0,0.0,0.0,33.3,44.2,,-0.1,0.0,0.0,-0.8,,-10.6,-12.7,-23.3,0.0
