Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2002,7,DAL,Dallas Mavericks,Michael Finley,28,69,69,39.9,8.2,17.8,0.46,1.1,3.2,0.34,7.1,14.6,0.49,0.49,3.0,3.6,0.84,1.3,3.9,5.2,3.3,0.9,0.4,1.7,2.1,20.6
2002,7,DAL,Dallas Mavericks,Dirk Nowitzki,23,76,76,38.0,7.9,16.6,0.48,1.8,4.6,0.4,6.1,11.9,0.51,0.53,5.8,6.8,0.85,1.6,8.4,9.9,2.4,1.1,1.0,1.9,2.9,23.4
2002,7,DAL,Dallas Mavericks,Steve Nash,27,82,82,34.6,6.4,13.3,0.48,1.9,4.2,0.46,4.5,9.1,0.5,0.55,3.2,3.6,0.89,0.6,2.5,3.1,7.7,0.6,0.0,2.8,2.0,17.9
2002,7,DAL,Dallas Mavericks,Juwan Howard,28,53,44,31.3,5.1,11.0,0.46,0.0,0.0,0.0,5.1,11.0,0.46,0.46,2.7,3.6,0.75,2.6,4.8,7.4,1.8,0.5,0.6,1.5,3.2,12.9
2002,7,DAL,Dallas Mavericks,Raef LaFrentz,25,27,25,29.1,4.2,9.7,0.44,1.1,3.5,0.3,3.1,6.1,0.51,0.49,1.3,1.7,0.76,2.2,5.2,7.4,1.1,0.9,2.2,1.3,4.0,10.8
2002,7,DAL,Dallas Mavericks,Nick Van Exel,30,27,2,28.0,4.8,11.6,0.41,1.3,3.6,0.35,3.5,8.0,0.44,0.46,2.4,2.9,0.84,0.3,2.8,3.1,4.2,0.5,0.1,1.5,1.3,13.2
2002,7,DAL,Dallas Mavericks,Adrian Griffin,27,58,34,23.8,3.1,6.2,0.5,0.3,0.9,0.3,2.8,5.3,0.53,0.52,0.7,0.8,0.84,1.2,2.8,3.9,1.8,1.3,0.2,0.7,2.4,7.2
2002,7,DAL,Dallas Mavericks,Tim Hardaway,35,54,2,23.6,3.3,9.1,0.36,1.8,5.2,0.34,1.6,4.0,0.39,0.46,1.2,1.4,0.83,0.2,1.6,1.8,3.7,0.7,0.1,1.4,1.6,9.6
2002,7,DAL,Dallas Mavericks,Eduardo Najera,25,62,11,21.9,2.4,4.8,0.5,0.0,0.0,0.0,2.4,4.8,0.5,0.5,1.6,2.4,0.68,2.4,3.1,5.5,0.6,0.9,0.5,0.6,2.5,6.5
2002,7,DAL,Dallas Mavericks,Greg Buckner,25,44,16,20.1,2.4,4.5,0.52,0.1,0.4,0.31,2.3,4.1,0.54,0.54,0.9,1.3,0.69,1.5,2.4,3.9,1.1,0.7,0.4,0.6,2.8,5.8
2002,7,DAL,Dallas Mavericks,Johnny Newman,38,47,17,15.4,1.4,3.1,0.45,0.5,1.2,0.39,1.0,1.9,0.5,0.53,0.9,1.2,0.72,0.2,0.9,1.0,0.3,0.6,0.1,0.4,1.9,4.2
2002,7,DAL,Dallas Mavericks,Shawn Bradley,29,53,16,14.3,1.5,3.1,0.48,0.0,0.0,0.0,1.5,3.1,0.48,0.48,1.1,1.2,0.92,1.0,2.3,3.3,0.4,0.5,1.2,0.5,2.4,4.1
2002,7,DAL,Dallas Mavericks,Danny Manning,35,41,10,13.5,1.7,3.6,0.48,0.0,0.2,0.14,1.7,3.5,0.49,0.48,0.5,0.8,0.67,0.6,2.0,2.6,0.7,0.5,0.5,0.6,2.0,4.0
2002,7,DAL,Dallas Mavericks,Wang Zhizhi,24,55,0,10.9,2.0,4.5,0.44,0.9,2.1,0.41,1.1,2.4,0.46,0.54,0.8,1.0,0.74,0.3,1.7,2.0,0.4,0.2,0.3,0.5,1.5,5.6
2002,7,DAL,Dallas Mavericks,Evan Eschmeyer,26,31,6,9.6,0.7,1.6,0.42,0.0,0.0,,0.7,1.6,0.42,0.42,0.6,1.1,0.61,1.1,2.0,3.2,0.3,0.3,0.3,0.5,1.9,2.0
2002,7,DAL,Dallas Mavericks,Donnell Harvey,21,18,0,9.0,0.8,1.4,0.54,0.0,0.0,,0.8,1.4,0.54,0.54,0.6,1.2,0.46,0.7,1.9,2.6,0.3,0.2,0.3,0.4,1.5,2.1
2002,7,DAL,Dallas Mavericks,Avery Johnson,36,17,0,8.9,1.2,2.9,0.43,0.0,0.0,,1.2,2.9,0.43,0.43,0.7,1.0,0.71,0.0,0.3,0.3,1.6,0.3,0.1,0.5,1.0,3.2
2002,7,DAL,Dallas Mavericks,Darrick Martin,30,3,0,7.3,0.0,3.3,0.0,0.0,0.7,0.0,0.0,2.7,0.0,0.0,0.3,0.7,0.5,0.0,0.3,0.3,1.0,0.7,0.0,0.3,1.3,0.3
2002,7,DAL,Dallas Mavericks,Tariq Abdul-Wahad,27,4,0,6.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.5,1.0,1.5,0.5,0.5,0.3,0.8,1.3,0.0
2002,7,DAL,Dallas Mavericks,Charlie Bell,22,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
