PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Vince Carter,24.0,75,75.0,2979,762,1656,0.46,162,397,0.408,600,1259,0.47700000000000004,0.509,384,502,0.765,176,240,416,291,114,82,167,205,2070
Charles Oakley,37.0,78,77.0,2767,305,786,0.38799999999999996,11,49,0.22399999999999998,294,737,0.39899999999999997,0.395,127,152,0.836,142,599,741,264,76,48,139,258,748
Antonio Davis,32.0,78,77.0,2729,375,866,0.433,0,1,0.0,375,865,0.434,0.433,319,423,0.754,274,513,787,106,22,151,135,230,1069
Alvin Williams,26.0,82,34.0,2394,330,767,0.43,33,108,0.306,297,659,0.451,0.452,109,145,0.752,50,162,212,407,123,26,103,171,802
Morris Peterson,23.0,80,49.0,1809,290,673,0.431,63,165,0.382,227,508,0.447,0.478,104,145,0.7170000000000001,112,147,259,105,63,20,78,164,747
Mark Jackson,35.0,54,54.0,1802,170,403,0.42200000000000004,57,165,0.345,113,238,0.475,0.493,64,76,0.8420000000000001,42,143,185,498,63,7,117,83,461
Keon Clark,25.0,46,0.0,968,167,320,0.522,0,1,0.0,167,319,0.524,0.522,79,135,0.585,78,170,248,38,16,110,42,143,413
Dell Curry,36.0,71,1.0,956,162,382,0.424,62,145,0.428,100,237,0.42200000000000004,0.505,43,51,0.843,16,69,85,75,27,8,39,66,429
Corliss Williamson,27.0,42,31.0,886,153,325,0.47100000000000003,0,2,0.0,153,323,0.474,0.47100000000000003,84,130,0.6459999999999999,57,96,153,33,15,13,65,98,390
Kevin Willis,38.0,35,9.0,771,124,269,0.461,0,2,0.0,124,267,0.46399999999999997,0.461,61,81,0.753,68,155,223,21,19,21,40,78,309
Chris Childs,33.0,26,0.0,550,42,113,0.37200000000000005,12,42,0.28600000000000003,30,71,0.423,0.425,21,25,0.84,10,54,64,119,22,8,58,82,117
Tracy Murray,29.0,38,1.0,453,77,193,0.39899999999999997,29,80,0.363,48,113,0.425,0.474,24,32,0.75,18,41,59,14,8,6,20,45,207
Jerome Williams,27.0,26,0.0,378,48,93,0.516,0,1,0.0,48,92,0.522,0.516,35,45,0.778,35,69,104,13,18,10,16,43,131
Kornél Dávid,29.0,17,0.0,140,15,29,0.517,0,0,,15,29,0.517,0.517,12,13,0.9229999999999999,9,24,33,4,2,3,7,20,42
Michael Stewart,25.0,26,0.0,123,11,34,0.324,0,0,,11,34,0.324,0.324,11,18,0.611,16,13,29,2,4,3,5,19,33
Tyrone Corbin,38.0,15,1.0,117,9,38,0.237,0,5,0.0,9,33,0.273,0.237,2,4,0.5,3,10,13,4,2,0,3,18,20
Eric Montross,29.0,12,1.0,81,6,17,0.353,0,0,,6,17,0.353,0.353,1,5,0.2,9,20,29,4,3,3,4,15,13
Muggsy Bogues,36.0,3,0.0,34,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,0,3,3,5,2,0,4,3,0
Mamadou N'Diaye,25.0,3,0.0,10,1,4,0.25,0,0,,1,4,0.25,0.25,2,2,1.0,1,1,2,0,0,0,0,3,4
Garth Joseph,27.0,2,0.0,8,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,2,0,2,1,0,0,1,1,2
Team Totals,,82,,19955,3048,6972,0.43700000000000006,429,1164,0.369,2619,5808,0.451,0.46799999999999997,1482,1984,0.747,1118,2529,3647,2004,599,519,1080,1745,8007
