Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1994,22.0,MIL,NBA,C,82.0,63.0,2560.0,8.6,17.2,0.501,0.0,0.1,0.2,8.6,17.1,0.502,4.6,8.2,0.569,5.5,6.8,12.3,3.2,1.2,2.3,3.2,4.6,21.9,,106.0,109.0
1995,23.0,MIL,NBA,PF,82.0,82.0,3361.0,9.2,18.9,0.483,0.1,0.4,0.292,9.0,18.6,0.487,3.9,6.7,0.593,4.5,8.6,13.0,4.6,1.3,1.8,3.4,4.3,22.4,,106.0,109.0
1996,24.0,MIL,NBA,PF,82.0,82.0,3319.0,11.2,22.9,0.489,0.2,0.8,0.208,11.0,22.1,0.499,5.1,7.7,0.67,4.2,8.7,12.9,3.4,1.1,1.5,3.5,4.4,27.7,,106.0,110.0
1997,25.0,MIL,NBA,PF,78.0,78.0,3159.0,10.7,21.2,0.505,0.3,0.9,0.278,10.5,20.3,0.515,6.1,8.8,0.687,4.5,9.1,13.6,3.6,1.4,1.9,4.2,4.7,27.8,,108.0,106.0
1998,26.0,SEA,NBA,C,82.0,82.0,2944.0,11.5,21.1,0.542,0.0,0.1,0.143,11.4,21.0,0.545,5.6,9.6,0.591,5.2,6.7,11.9,2.8,1.7,1.6,3.2,5.0,28.6,,112.0,104.0
1999,27.0,SEA,NBA,PF,34.0,31.0,1162.0,9.1,20.1,0.453,0.0,0.1,0.0,9.1,20.0,0.456,3.3,7.4,0.45,4.0,5.8,9.7,2.6,1.5,1.6,3.5,5.6,21.6,,93.0,107.0
2001,29.0,SEA,NBA,PF,76.0,27.0,2129.0,8.5,20.2,0.422,0.0,0.4,0.063,8.5,19.8,0.429,5.7,7.9,0.723,4.4,6.2,10.6,2.2,0.9,1.8,3.9,6.5,22.8,,97.0,107.0
2002,30.0,SEA,NBA,C,55.0,41.0,1710.0,9.9,20.5,0.485,0.0,0.3,0.125,9.9,20.2,0.49,4.5,7.1,0.633,5.3,5.7,11.0,2.3,0.7,1.1,4.0,6.2,24.4,,101.0,109.0
2003,31.0,BOS,NBA,C,52.0,9.0,942.0,5.6,11.6,0.478,0.0,0.2,0.0,5.6,11.4,0.488,4.0,6.0,0.673,5.0,6.1,11.1,1.6,1.2,1.7,3.4,8.2,15.1,,101.0,102.0
2004,32.0,TOT,NBA,PF,54.0,33.0,1313.0,8.2,17.1,0.481,0.0,0.1,0.333,8.2,17.0,0.483,4.5,6.2,0.726,4.4,6.7,11.1,2.6,1.1,1.3,3.0,6.3,21.0,,105.0,105.0
2004,32.0,BOS,NBA,PF,37.0,33.0,1000.0,8.7,17.2,0.505,0.0,0.1,0.0,8.7,17.1,0.506,4.2,5.8,0.732,3.9,6.9,10.8,2.8,1.1,1.2,2.7,5.0,21.5,,109.0,105.0
2004,32.0,NYK,NBA,PF,17.0,0.0,313.0,6.9,17.0,0.404,0.2,0.3,0.5,6.7,16.6,0.402,5.5,7.7,0.711,6.2,5.8,12.0,2.1,1.2,1.5,4.3,10.6,19.4,,95.0,104.0
2005,33.0,TOT,NBA,"C,PF",27.0,0.0,204.0,3.4,10.9,0.31,0.0,0.3,0.0,3.4,10.7,0.317,2.3,4.4,0.529,4.4,5.7,10.1,2.6,0.5,1.0,4.4,9.9,9.1,,73.0,111.0
2005,33.0,NYK,NBA,PF,24.0,0.0,191.0,3.6,10.5,0.342,0.0,0.3,0.0,3.6,10.3,0.351,1.9,4.2,0.467,4.7,5.5,10.3,2.5,0.6,1.1,4.2,8.6,9.1,,77.0,111.0
2005,33.0,HOU,NBA,C,3.0,0.0,13.0,0.0,16.6,0.0,0.0,0.0,,0.0,16.6,0.0,8.3,8.3,1.0,0.0,8.3,8.3,4.2,0.0,0.0,8.3,29.1,8.3,,40.0,104.0
2006,34.0,LAC,NBA,C,8.0,1.0,85.0,4.3,9.2,0.467,0.0,0.0,,4.3,9.2,0.467,8.0,11.1,0.722,1.2,10.5,11.7,2.5,2.5,2.5,5.5,8.0,16.6,,93.0,98.0
