Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1996,13,174,LAC,Los Angeles Clippers,24.0,NBA,SG,79.0,44.0,1898.0,7.7,16.2,0.47,3.3,8.0,0.42,4.3,8.2,0.53,3.0,3.7,0.81,1.0,3.5,4.6,6.2,2.6,0.6,3.3,5.3,21.7,,117.0,111.0
1997,13,174,LAC,Los Angeles Clippers,25.0,NBA,SG,59.0,0.0,1094.0,7.4,18.2,0.41,2.7,8.3,0.32,4.8,9.9,0.48,3.7,4.5,0.82,1.4,3.8,5.3,7.4,2.5,0.7,3.7,4.2,21.2,,107.0,109.0
1998,31,174,TOT,Total After Trade,26.0,NBA,SG,58.0,36.0,1600.0,7.0,16.6,0.42,2.9,7.5,0.39,4.0,9.1,0.44,3.8,4.4,0.86,0.9,4.6,5.6,5.0,2.1,0.9,3.4,3.9,20.6,,108.0,110.0
1998,13,174,LAC,Los Angeles Clippers,26.0,NBA,SG,41.0,36.0,1341.0,7.4,17.2,0.43,3.0,7.6,0.4,4.3,9.6,0.45,4.0,4.7,0.84,1.0,4.5,5.5,5.1,1.9,0.9,3.7,3.4,21.7,,108.0,112.0
1998,16,174,MIA,Miami Heat,26.0,NBA,SG,17.0,0.0,259.0,4.8,13.1,0.37,2.5,7.2,0.35,2.3,5.9,0.39,2.5,2.5,1.0,0.4,5.5,5.9,4.4,3.0,0.8,1.9,6.3,14.8,,110.0,101.0
1999,5,174,CHI,Charlotte Bobcats,27.0,NBA,SG,37.0,30.0,1181.0,6.5,16.4,0.4,2.4,7.9,0.3,4.1,8.5,0.48,3.6,4.7,0.77,1.8,4.8,6.6,5.3,1.9,0.5,3.3,4.5,19.0,,99.0,104.0
2001,21,174,SEA,Seattle Supersonics,29.0,NBA,SG,67.0,20.0,1778.0,5.8,11.8,0.49,3.2,6.8,0.48,2.6,5.1,0.52,2.5,3.0,0.82,1.0,5.2,6.2,6.6,2.4,0.4,2.5,3.7,17.4,,124.0,106.0
2002,21,174,SEA,Seattle Supersonics,30.0,NBA,SG,81.0,81.0,3040.0,7.1,14.0,0.51,2.9,6.9,0.42,4.2,7.1,0.59,3.5,4.1,0.85,1.0,6.8,7.8,7.6,2.6,0.7,2.9,3.2,20.6,,124.0,104.0
2003,21,174,SEA,Seattle Supersonics,31.0,NBA,SG,75.0,68.0,2480.0,5.8,12.7,0.46,2.6,6.4,0.4,3.2,6.2,0.51,2.8,3.5,0.8,1.1,5.6,6.6,8.4,2.5,0.3,3.1,4.4,17.0,,115.0,104.0
2004,21,174,SEA,Seattle Supersonics,32.0,NBA,SG,59.0,53.0,1803.0,6.4,12.6,0.5,3.4,7.5,0.45,3.0,5.2,0.58,2.7,3.3,0.83,0.6,5.4,6.0,10.1,2.5,0.5,4.1,3.6,18.8,,120.0,108.0
2005,27,174,SAS,San Antonio Spurs,33.0,NBA,SG,81.0,8.0,1742.0,6.0,14.2,0.42,3.1,8.7,0.36,2.9,5.5,0.52,3.5,4.2,0.84,0.9,5.0,5.9,5.5,1.2,0.6,2.0,3.8,18.6,,119.0,102.0
2006,27,174,SAS,San Antonio Spurs,34.0,NBA,SG,74.0,5.0,1259.0,6.7,14.9,0.45,3.4,8.7,0.4,3.3,6.2,0.53,1.7,2.5,0.66,1.2,5.6,6.8,5.3,1.7,1.2,2.2,4.3,18.6,,115.0,100.0
2007,27,174,SAS,San Antonio Spurs,35.0,NBA,SG,75.0,28.0,1631.0,6.6,13.9,0.48,4.2,9.4,0.45,2.4,4.5,0.54,3.4,3.8,0.88,0.6,4.7,5.2,4.5,1.8,0.4,2.0,2.9,20.8,,126.0,102.0
2008,27,174,SAS,San Antonio Spurs,36.0,NBA,SF,31.0,1.0,554.0,7.5,15.6,0.48,4.7,10.9,0.43,2.8,4.7,0.6,1.9,2.0,0.95,1.2,4.2,5.4,5.3,1.7,0.3,1.8,4.2,21.6,,128.0,104.0
2009,11,174,HOU,Houston Rockets,37.0,NBA,SG,56.0,1.0,857.0,4.3,10.7,0.41,3.0,8.1,0.37,1.3,2.5,0.51,1.2,1.2,0.95,1.1,4.8,5.8,4.8,1.5,0.2,3.0,2.8,12.9,,106.0,107.0
