PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DeMar DeRozan,27.0,74,74.0,2620,721,1545,0.467,33,124,0.266,688,1421,0.484,0.47700000000000004,545,647,0.8420000000000001,70,316,386,290,78,13,180,134,2020
Kyle Lowry,30.0,60,60.0,2244,426,918,0.46399999999999997,193,468,0.41200000000000003,233,450,0.518,0.569,299,365,0.8190000000000001,48,238,286,417,88,19,173,170,1344
Jonas Valančiūnas,24.0,80,80.0,2066,391,702,0.557,1,2,0.5,390,700,0.557,0.5579999999999999,176,217,0.8109999999999999,226,533,759,57,37,63,106,216,959
Cory Joseph,25.0,80,22.0,2003,299,661,0.452,48,135,0.35600000000000004,251,526,0.47700000000000004,0.489,94,122,0.77,51,184,235,265,66,13,108,140,740
DeMarre Carroll,30.0,72,72.0,1882,220,550,0.4,109,320,0.341,111,230,0.483,0.499,89,117,0.7609999999999999,63,212,275,74,81,27,54,143,638
Patrick Patterson,27.0,65,8.0,1599,154,384,0.401,94,253,0.37200000000000005,60,131,0.45799999999999996,0.523,43,60,0.7170000000000001,62,231,293,76,40,23,38,120,445
Norman Powell,23.0,76,18.0,1368,227,506,0.449,56,173,0.324,171,333,0.514,0.504,126,159,0.792,26,143,169,82,52,14,70,127,636
Terrence Ross,25.0,54,0.0,1207,211,479,0.441,96,256,0.375,115,223,0.516,0.541,41,50,0.82,14,124,138,45,53,20,33,82,559
Lucas Nogueira,24.0,57,6.0,1088,103,156,0.66,3,12,0.25,100,144,0.6940000000000001,0.67,44,67,0.657,82,162,244,42,52,89,46,137,253
Pascal Siakam,22.0,55,38.0,859,103,205,0.502,1,7,0.14300000000000002,102,198,0.515,0.505,22,32,0.688,64,121,185,17,26,45,33,109,229
Serge Ibaka,27.0,23,23.0,712,128,279,0.45899999999999996,41,103,0.39799999999999996,87,176,0.494,0.532,30,34,0.882,29,127,156,15,7,33,39,76,327
Jakob Poeltl,21.0,54,4.0,626,67,115,0.583,0,0,,67,115,0.583,0.583,31,57,0.544,78,87,165,12,17,20,29,113,165
P.J. Tucker,31.0,24,4.0,609,52,128,0.406,24,60,0.4,28,68,0.41200000000000003,0.5,11,16,0.688,23,106,129,26,31,5,14,53,139
Delon Wright,24.0,27,0.0,446,49,116,0.42200000000000004,10,30,0.33299999999999996,39,86,0.45299999999999996,0.466,42,55,0.764,16,32,48,57,27,11,25,31,150
Fred VanVleet,22.0,37,0.0,294,39,111,0.35100000000000003,11,29,0.379,28,82,0.341,0.401,18,22,0.818,4,38,42,35,16,3,15,36,107
Jared Sullinger,24.0,11,1.0,118,15,47,0.319,3,18,0.16699999999999998,12,29,0.414,0.35100000000000003,4,8,0.5,10,17,27,3,4,1,4,17,37
Bruno Caboclo,21.0,9,0.0,40,6,16,0.375,2,6,0.33299999999999996,4,10,0.4,0.43799999999999994,0,0,,5,5,10,4,2,1,2,4,14
Team Totals,,82,,19780,3211,6918,0.46399999999999997,725,1996,0.363,2486,4922,0.505,0.517,1615,2028,0.7959999999999999,871,2676,3547,1517,677,400,1041,1708,8762
