Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2019,21,2106,OKC,Oklahoma City Thunder,Abdel Nader,25,61,1,694,6.1,14.5,0.42,2.2,6.7,0.32,4.0,7.7,0.51,1.8,2.4,0.75,0.9,6.9,7.8,1.3,1.3,0.8,1.7,4.6,16.2,102,108
2019,21,7,OKC,Oklahoma City Thunder,Alex Abrines,25,31,2,588,4.4,12.5,0.36,3.3,10.1,0.32,1.2,2.4,0.5,1.0,1.0,0.92,0.4,3.4,3.8,1.6,1.3,0.5,1.1,4.2,13.1,103,111
2019,21,2576,OKC,Oklahoma City Thunder,Dennis Schroder,25,79,14,2314,9.2,22.3,0.41,2.5,7.3,0.34,6.7,14.9,0.45,3.8,4.6,0.82,0.8,5.0,5.7,6.5,1.3,0.2,3.5,3.8,24.7,103,110
2019,21,432,OKC,Oklahoma City Thunder,Deonte Burton,25,32,0,240,6.4,15.9,0.4,1.6,5.3,0.3,4.9,10.7,0.46,1.6,2.3,0.67,0.8,4.7,5.4,1.8,1.2,1.6,1.8,6.0,15.9,94,109
2019,21,1088,OKC,Oklahoma City Thunder,Donte Grantham,23,3,0,2,0.0,46.7,0.0,0.0,46.7,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116
2019,21,738,OKC,Oklahoma City Thunder,Hamidou Diallo,20,51,3,526,6.7,14.6,0.46,0.4,2.1,0.17,6.3,12.5,0.5,3.2,5.2,0.61,3.4,5.2,8.6,1.5,1.9,0.9,2.0,6.8,16.9,103,108
2019,21,876,OKC,Oklahoma City Thunder,Jawun Evans,22,1,0,1,0.0,46.7,0.0,0.0,46.7,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116
2019,21,1084,OKC,Oklahoma City Thunder,Jerami Grant,24,80,77,2612,7.3,14.7,0.5,2.1,5.2,0.39,5.3,9.5,0.56,2.8,3.9,0.71,1.7,5.7,7.5,1.4,1.1,1.8,1.2,3.8,19.5,119,108
2019,21,2053,OKC,Oklahoma City Thunder,Markieff Morris,29,24,1,387,7.4,18.8,0.39,2.4,7.1,0.34,4.9,11.7,0.42,1.7,2.3,0.74,2.4,8.6,11.0,2.3,1.3,0.2,0.8,7.0,18.8,106,108
2019,21,2151,OKC,Oklahoma City Thunder,Nerlens Noel,24,77,2,1055,7.2,12.2,0.59,0.0,0.0,,7.2,12.2,0.59,2.4,3.5,0.68,5.6,8.8,14.4,2.0,2.9,4.2,2.1,7.3,16.7,122,99
2019,21,2257,OKC,Oklahoma City Thunder,Patrick Patterson,29,63,5,861,4.4,11.9,0.37,2.5,7.4,0.34,2.0,4.4,0.44,1.0,1.6,0.63,2.3,5.7,8.0,1.7,0.9,0.7,1.2,2.5,12.4,106,110
2019,21,1019,OKC,Oklahoma City Thunder,Paul George,28,77,77,2841,11.6,26.5,0.44,4.8,12.4,0.39,6.8,14.1,0.48,7.4,8.9,0.84,1.7,8.6,10.3,5.2,2.8,0.6,3.4,3.5,35.5,116,105
2019,21,903,OKC,Oklahoma City Thunder,Raymond Felton,34,33,0,379,6.8,16.6,0.41,2.5,7.5,0.33,4.3,9.1,0.47,1.5,1.6,0.92,0.5,3.7,4.2,6.4,1.2,0.7,1.7,3.6,17.5,110,111
2019,21,3076,OKC,Oklahoma City Thunder,Russell Westbrook,30,73,73,2630,11.2,26.1,0.43,2.1,7.3,0.29,9.1,18.8,0.48,5.3,8.0,0.66,1.9,12.4,14.3,13.9,2.5,0.6,5.8,4.3,29.7,105,103
2019,21,17,OKC,Oklahoma City Thunder,Steven Adams,25,80,80,2669,8.4,14.1,0.6,0.0,0.0,0.0,8.4,14.1,0.6,2.6,5.1,0.5,6.8,6.5,13.3,2.2,2.0,1.3,2.4,3.6,19.4,120,106
2019,21,905,OKC,Oklahoma City Thunder,Terrance Ferguson,20,74,74,1931,4.5,10.4,0.43,2.6,7.0,0.37,1.9,3.4,0.56,0.9,1.2,0.72,0.8,2.6,3.4,1.7,1.0,0.4,1.1,5.6,12.4,112,112
2019,21,1788,OKC,Oklahoma City Thunder,Timothe Luwawu-Cabarrot,23,21,1,123,4.9,16.3,0.3,1.9,8.3,0.23,3.0,8.0,0.38,1.5,2.3,0.67,1.5,5.3,6.8,1.5,1.5,0.4,1.9,5.3,13.3,82,109
2019,21,701,OKC,Oklahoma City Thunder,Tyler Davis,21,1,0,1,0.0,46.7,0.0,0.0,0.0,,0.0,46.7,0.0,0.0,0.0,,46.7,0.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,65,116
