Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2019,25,0,POR,Portland Trail Blazers,Al-Farouq Aminu,28,81,81,2292,5.4,12.5,0.43,2.0,5.9,0.34,3.4,6.6,0.51,3.2,3.7,0.87,2.4,10.5,12.9,2.2,1.4,0.7,1.5,3.0,16.1,118,109
2019,25,0,POR,Portland Trail Blazers,Anfernee Simons,19,20,1,141,9.6,21.6,0.44,3.4,10.0,0.34,6.2,11.7,0.53,3.1,5.5,0.56,1.0,3.4,4.5,4.5,0.3,0.0,3.8,3.1,25.8,102,116
2019,25,0,POR,Portland Trail Blazers,CJ McCollum,27,70,70,2375,11.6,25.3,0.46,3.4,9.1,0.38,8.2,16.3,0.51,3.2,3.9,0.83,1.3,4.5,5.8,4.2,1.1,0.6,2.2,3.5,29.9,113,113
2019,25,0,POR,Portland Trail Blazers,Caleb Swanigan,21,18,0,145,4.7,14.7,0.32,0.3,1.7,0.2,4.3,13.0,0.33,2.0,2.3,0.86,4.3,13.0,17.4,2.3,1.3,0.0,5.3,7.3,11.7,75,108
2019,25,0,POR,Portland Trail Blazers,Damian Lillard,28,80,80,2838,11.6,26.2,0.44,4.0,11.0,0.37,7.6,15.2,0.5,8.0,8.8,0.91,1.2,5.2,6.3,9.4,1.5,0.6,3.6,2.5,35.3,121,112
2019,25,0,POR,Portland Trail Blazers,Enes Kanter,26,23,8,512,11.7,20.3,0.58,0.3,1.1,0.25,11.4,19.2,0.6,4.7,6.4,0.74,8.1,10.6,18.7,3.0,1.3,0.9,3.7,5.8,28.5,122,109
2019,25,0,POR,Portland Trail Blazers,Evan Turner,30,73,2,1605,6.2,13.4,0.46,0.3,1.6,0.21,5.8,11.8,0.49,2.3,3.2,0.71,1.1,8.8,9.9,8.5,1.0,0.5,3.4,3.3,14.9,105,111
2019,25,2907,POR,Portland Trail Blazers,Gary Trent Jr.,20,15,1,111,7.0,21.8,0.32,2.2,9.2,0.24,4.8,12.7,0.38,1.3,3.1,0.43,0.4,4.4,4.8,2.2,0.4,0.9,1.7,1.7,17.5,81,115
2019,25,0,POR,Portland Trail Blazers,Jake Layman,24,71,33,1327,7.9,15.5,0.51,2.2,6.6,0.33,5.7,8.9,0.65,1.8,2.6,0.7,2.0,5.9,7.9,1.9,1.1,1.1,1.7,4.2,19.7,118,112
2019,25,0,POR,Portland Trail Blazers,Jusuf Nurkic,24,72,72,1974,10.3,20.3,0.51,0.1,0.7,0.1,10.2,19.6,0.52,6.9,9.0,0.77,6.0,12.4,18.4,5.7,1.7,2.5,4.1,6.1,27.6,116,105
2019,25,0,POR,Portland Trail Blazers,Maurice Harkless,25,60,53,1415,6.5,13.3,0.49,1.1,4.1,0.28,5.3,9.2,0.58,1.7,2.5,0.67,2.6,6.6,9.2,2.5,2.3,1.8,1.5,5.6,15.7,114,108
2019,25,0,POR,Portland Trail Blazers,Meyers Leonard,26,61,2,878,7.3,13.3,0.55,2.8,6.1,0.45,4.5,7.2,0.63,2.4,2.8,0.84,2.7,10.1,12.9,4.1,0.7,0.5,2.4,5.8,19.7,129,111
2019,25,0,POR,Portland Trail Blazers,Nik Stauskas,25,44,0,673,6.9,16.5,0.42,3.1,9.0,0.34,3.8,7.5,0.51,2.3,2.6,0.89,0.7,5.0,5.8,4.5,1.0,0.3,2.9,2.2,19.2,106,114
2019,25,0,POR,Portland Trail Blazers,Rodney Hood,26,27,4,659,7.2,15.9,0.45,2.1,6.2,0.34,5.1,9.8,0.52,2.4,3.0,0.8,0.5,2.8,3.3,2.5,1.5,0.5,1.4,3.3,19.0,112,113
2019,25,0,POR,Portland Trail Blazers,Seth Curry,28,74,2,1399,7.3,16.1,0.46,3.9,8.7,0.45,3.4,7.4,0.46,1.5,1.8,0.85,0.9,3.2,4.2,2.3,1.2,0.4,2.1,3.4,20.1,113,114
2019,25,0,POR,Portland Trail Blazers,Skal Labissiere,22,9,1,63,10.0,14.6,0.68,1.5,1.5,1.0,8.5,13.1,0.65,2.3,4.6,0.5,3.8,10.8,14.6,3.8,2.3,2.3,3.1,6.2,23.8,129,105
2019,25,0,POR,Portland Trail Blazers,Wade Baldwin,22,16,0,94,5.2,17.0,0.3,1.0,4.6,0.22,4.1,12.4,0.33,4.1,5.7,0.73,1.0,6.7,7.7,6.2,0.5,1.0,7.2,5.7,15.5,74,113
2019,25,0,POR,Portland Trail Blazers,Zach Collins,21,77,0,1356,6.8,14.3,0.47,1.4,4.3,0.33,5.3,10.0,0.53,3.4,4.5,0.75,3.9,7.7,11.6,2.5,0.9,2.4,2.8,6.2,18.3,112,110
