Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2018,2,2106,BOS,Boston Celtics,Abdel Nader,24,48,1,522,4.8,14.3,0.34,2.2,6.2,0.35,2.6,8.0,0.32,2.2,3.7,0.59,1.2,5.6,6.8,2.5,1.4,1.0,3.3,4.3,14.0,83,105
2018,2,1325,BOS,Boston Celtics,Al Horford,31,72,72,2277,8.1,16.5,0.49,2.1,5.0,0.43,5.9,11.6,0.51,2.1,2.6,0.78,2.3,9.4,11.6,7.4,0.9,1.7,2.9,3.0,20.3,115,103
2018,2,196,BOS,Boston Celtics,Aron Baynes,31,81,67,1485,7.1,15.0,0.47,0.1,0.7,0.14,7.0,14.3,0.49,2.0,2.6,0.76,4.4,10.2,14.6,3.1,0.7,1.7,2.7,6.7,16.2,103,103
2018,2,2835,BOS,Boston Celtics,Daniel Theis,25,63,3,936,6.7,12.4,0.54,1.0,3.1,0.31,5.8,9.3,0.62,3.3,4.3,0.75,4.8,9.8,14.6,3.0,1.6,2.6,3.0,8.4,17.7,117,100
2018,2,1238,BOS,Boston Celtics,Gordon Hayward,27,1,1,5,10.0,20.0,0.5,0.0,10.0,0.0,10.0,10.0,1.0,0.0,0.0,,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,20.0,99,107
2018,2,2029,BOS,Boston Celtics,Greg Monroe,27,26,0,496,10.6,20.0,0.53,0.0,0.0,,10.6,20.0,0.53,5.5,7.0,0.8,5.3,11.3,16.6,5.9,2.8,1.7,4.8,4.8,26.7,111,98
2018,2,3251,BOS,Boston Celtics,Guerschon Yabusele,22,33,4,235,5.5,13.0,0.43,2.6,7.9,0.32,3.0,5.1,0.58,3.2,4.7,0.68,3.6,7.4,11.1,3.4,0.9,1.1,2.6,4.9,16.8,111,105
2018,2,245,BOS,Boston Celtics,Jabari Bird,23,13,1,115,6.5,11.3,0.58,1.3,3.0,0.43,5.2,8.3,0.63,2.6,5.6,0.46,2.6,5.6,8.3,3.5,1.3,0.4,3.5,3.0,16.9,107,106
2018,2,820,BOS,Boston Celtics,Jarell Eddie,26,2,0,6,0.0,8.3,0.0,0.0,8.3,0.0,0.0,0.0,,0.0,0.0,,0.0,8.3,8.3,0.0,8.3,0.0,0.0,0.0,0.0,0,90
2018,2,382,BOS,Boston Celtics,Jaylen Brown,21,70,70,2152,8.7,18.6,0.46,2.8,7.1,0.4,5.9,11.5,0.51,3.5,5.4,0.64,1.5,6.5,8.0,2.6,1.6,0.6,2.9,4.2,23.6,105,105
2018,2,2806,BOS,Boston Celtics,Jayson Tatum,19,80,80,2443,8.1,17.1,0.48,2.2,5.0,0.43,6.0,12.2,0.49,4.4,5.3,0.83,1.0,7.2,8.2,2.6,1.7,1.2,2.3,3.5,22.8,111,103
2018,2,1027,BOS,Boston Celtics,Jonathan Gibson,30,4,0,40,17.5,28.7,0.61,7.5,15.0,0.5,10.0,13.7,0.73,0.0,0.0,,0.0,3.7,3.7,5.0,0.0,0.0,3.7,6.2,42.5,122,111
2018,2,50,BOS,Boston Celtics,Kadeem Allen,25,18,1,107,2.8,10.3,0.27,0.0,5.1,0.0,2.8,5.1,0.55,3.3,4.2,0.78,1.9,3.3,5.1,5.6,1.4,0.9,4.2,7.0,8.9,78,106
2018,2,1386,BOS,Boston Celtics,Kyrie Irving,25,60,60,1931,13.8,28.1,0.49,4.3,10.5,0.41,9.5,17.6,0.54,6.0,6.8,0.89,0.9,5.0,5.9,7.9,1.7,0.4,3.6,3.2,37.9,118,106
2018,2,2052,BOS,Boston Celtics,Marcus Morris,28,54,21,1442,9.0,21.1,0.43,3.0,8.1,0.37,6.1,13.0,0.47,4.3,5.3,0.8,1.5,8.5,10.0,2.5,1.2,0.4,2.2,3.5,25.4,106,105
2018,2,2664,BOS,Boston Celtics,Marcus Smart,23,54,11,1614,5.9,15.9,0.37,2.3,7.7,0.3,3.5,8.2,0.43,3.0,4.1,0.73,1.3,4.5,5.9,8.0,2.2,0.7,4.0,4.1,17.0,97,104
2018,2,2188,BOS,Boston Celtics,Semi Ojeleye,23,73,0,1150,2.8,8.2,0.35,1.7,5.4,0.32,1.1,2.7,0.4,1.1,1.8,0.61,1.6,5.4,7.0,0.9,0.9,0.2,1.1,4.0,8.5,97,107
2018,2,1699,BOS,Boston Celtics,Shane Larkin,25,54,2,775,5.4,14.1,0.38,2.0,5.5,0.36,3.4,8.6,0.4,2.1,2.4,0.86,1.0,5.0,5.9,6.3,1.9,0.1,2.1,3.7,14.9,104,106
2018,2,2521,BOS,Boston Celtics,Terry Rozier,23,80,16,2068,7.6,19.3,0.4,3.7,9.7,0.38,3.9,9.6,0.41,2.8,3.6,0.77,1.5,7.6,9.1,5.6,1.9,0.5,1.9,3.0,21.7,109,104
2018,2,2628,BOS,Boston Celtics,Xavier Silas,30,2,0,7,0.0,21.4,0.0,0.0,14.3,0.0,0.0,7.1,0.0,0.0,0.0,,7.1,7.1,14.3,0.0,7.1,0.0,0.0,7.1,0.0,27,93
