Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2018,6,0,CLE,Cleveland Cavaliers,Ante Zizic,21,32,2,214,11.2,15.3,0.73,0.0,0.0,,11.2,15.3,0.73,4.8,6.6,0.72,5.5,8.2,13.7,1.1,0.5,3.0,2.5,6.9,27.2,137,111
2018,6,0,CLE,Cleveland Cavaliers,Cedi Osman,22,61,12,672,6.6,13.6,0.48,2.3,6.3,0.37,4.2,7.2,0.59,1.9,3.4,0.56,1.4,7.4,8.7,3.0,1.6,0.2,2.3,5.7,17.3,108,112
2018,6,0,CLE,Cleveland Cavaliers,Channing Frye,34,44,1,545,7.6,15.2,0.5,2.7,8.1,0.33,4.9,7.1,0.68,1.3,1.3,0.93,0.9,9.0,9.9,2.5,1.5,1.1,1.5,4.9,19.1,115,110
2018,6,0,CLE,Cleveland Cavaliers,Derrick Rose,29,16,7,308,9.2,21.0,0.44,1.0,3.8,0.25,8.3,17.2,0.48,5.6,6.5,0.85,1.6,3.0,4.6,4.1,0.5,0.6,4.5,2.2,25.0,97,117
2018,6,0,CLE,Cleveland Cavaliers,Dwyane Wade,36,46,3,1069,9.1,19.9,0.46,1.1,3.2,0.33,8.0,16.7,0.48,4.3,6.1,0.7,1.8,6.5,8.3,7.5,1.9,1.5,4.2,3.8,23.5,102,110
2018,6,0,CLE,Cleveland Cavaliers,George Hill,31,24,24,669,6.1,13.7,0.44,2.0,5.6,0.35,4.1,8.1,0.51,2.4,3.0,0.8,1.5,3.2,4.7,4.9,1.6,1.1,2.1,3.9,16.5,112,113
2018,6,0,CLE,Cleveland Cavaliers,Iman Shumpert,27,14,6,276,3.9,10.3,0.38,1.2,4.6,0.27,2.7,5.7,0.47,2.0,2.7,0.73,1.2,6.0,7.3,3.0,1.6,0.7,2.8,3.9,11.0,91,112
2018,6,0,CLE,Cleveland Cavaliers,Isaiah Thomas,28,15,14,406,8.4,23.4,0.36,2.7,10.5,0.25,5.8,12.9,0.45,7.1,8.2,0.87,0.8,2.9,3.7,8.2,1.1,0.2,4.9,3.0,26.7,98,116
2018,6,0,CLE,Cleveland Cavaliers,J.R. Smith,32,80,61,2244,5.2,13.0,0.4,3.1,8.3,0.38,2.1,4.7,0.45,0.9,1.2,0.7,0.6,4.5,5.1,3.1,1.5,0.2,1.8,3.5,14.5,103,114
2018,6,0,CLE,Cleveland Cavaliers,Jae Crowder,27,53,47,1346,5.7,13.7,0.42,2.3,6.9,0.33,3.5,6.8,0.51,2.8,3.3,0.85,1.5,4.8,6.3,2.1,1.5,0.4,1.5,4.5,16.5,109,113
2018,6,0,CLE,Cleveland Cavaliers,Jeff Green,31,78,13,1828,7.9,16.6,0.48,1.4,4.6,0.31,6.5,12.0,0.54,5.4,6.3,0.87,1.6,5.0,6.6,2.7,1.1,0.9,2.0,4.0,22.7,115,114
2018,6,0,CLE,Cleveland Cavaliers,John Holland,29,24,0,174,4.8,16.6,0.29,3.1,10.1,0.31,1.7,6.5,0.26,2.5,3.7,0.69,1.7,5.1,6.8,1.4,2.0,0.6,2.3,2.8,15.2,84,112
2018,6,0,CLE,Cleveland Cavaliers,Jordan Clarkson,25,28,0,632,10.2,22.2,0.46,3.4,8.4,0.41,6.7,13.9,0.49,3.6,4.5,0.81,1.0,3.5,4.5,3.7,1.5,0.2,2.5,3.4,27.4,109,115
2018,6,0,CLE,Cleveland Cavaliers,Jose Calderon,36,57,32,914,5.0,9.9,0.5,2.4,5.2,0.46,2.6,4.7,0.55,1.3,1.6,0.8,0.8,3.8,4.5,6.3,1.4,0.1,2.2,4.3,13.7,122,115
2018,6,0,CLE,Cleveland Cavaliers,Kendrick Perkins,33,1,0,15,3.3,6.5,0.5,0.0,0.0,,3.3,6.5,0.5,3.3,6.5,0.5,0.0,3.3,3.3,6.5,3.3,0.0,3.3,3.3,9.8,97,111
2018,6,0,CLE,Cleveland Cavaliers,Kevin Love,29,59,59,1651,9.9,21.6,0.46,4.1,9.8,0.42,5.8,11.8,0.49,6.9,7.9,0.88,3.0,13.2,16.2,3.1,1.3,0.7,2.7,3.6,30.8,120,109
2018,6,0,CLE,Cleveland Cavaliers,Kyle Korver,36,73,4,1574,6.9,15.1,0.46,5.1,11.7,0.44,1.8,3.4,0.54,2.0,2.2,0.89,0.3,4.9,5.1,2.7,1.0,0.8,1.7,4.0,20.9,120,114
2018,6,2110,CLE,Cleveland Cavaliers,Larry Nance Jr.,25,24,10,499,8.6,15.7,0.55,0.1,0.8,0.12,8.5,14.9,0.57,3.5,4.9,0.72,5.2,11.3,16.5,2.5,2.8,1.8,1.0,5.8,20.9,127,105
2018,6,0,CLE,Cleveland Cavaliers,LeBron James,33,82,82,3026,13.9,25.6,0.54,2.4,6.6,0.37,11.5,19.0,0.6,6.3,8.6,0.73,1.6,9.9,11.5,12.1,1.9,1.1,5.6,2.2,36.4,118,109
2018,6,0,CLE,Cleveland Cavaliers,London Perrantes,23,14,0,66,1.5,9.6,0.15,0.0,2.2,0.0,1.5,7.4,0.2,2.2,3.7,0.6,0.7,2.2,3.0,3.7,1.5,0.7,0.7,4.5,5.2,68,115
2018,6,0,CLE,Cleveland Cavaliers,Rodney Hood,25,21,11,532,8.1,18.3,0.44,2.3,6.5,0.35,5.8,11.8,0.49,2.4,2.9,0.81,0.7,4.2,5.0,2.8,1.4,0.5,0.6,3.8,20.9,111,114
2018,6,0,CLE,Cleveland Cavaliers,Tristan Thompson,26,53,22,1072,6.0,10.7,0.56,0.0,0.0,,6.0,10.7,0.56,2.0,3.6,0.54,5.8,10.3,16.1,1.5,0.7,0.8,1.6,4.7,14.0,120,112
