Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2004,18.0,DET,NBA,C,34.0,159.0,6.1,0.318,0.015,0.369,8.1,22.9,15.6,7.5,2.4,7.2,14.7,26.0,,-0.6,0.5,-0.2,-0.049,,-11.6,1.2,-10.4,-0.3
2005,19.0,DET,NBA,C,37.0,254.0,4.7,0.387,0.0,0.316,1.4,18.3,9.9,4.5,0.4,5.1,15.6,19.0,,-0.6,0.4,-0.2,-0.031,,-9.0,1.1,-7.9,-0.4
2006,20.0,TOT,NBA,C,55.0,767.0,15.2,0.52,0.009,0.214,7.2,16.8,12.1,9.2,1.0,7.8,16.6,19.0,,0.0,1.1,1.2,0.073,,-2.3,2.2,-0.2,0.4
2006,20.0,DET,NBA,C,25.0,140.0,10.1,0.507,0.061,0.242,8.4,15.5,11.9,10.2,1.2,7.8,29.1,17.5,,-0.2,0.3,0.0,0.016,,-6.9,3.5,-3.4,0.0
2006,20.0,ORL,NBA,C,30.0,627.0,16.3,0.522,0.0,0.209,6.9,17.1,12.1,9.0,1.0,7.8,14.1,19.3,,0.3,0.9,1.1,0.086,,-1.3,1.8,0.6,0.4
2007,21.0,ORL,NBA,PF,80.0,1913.0,13.8,0.492,0.002,0.42,9.6,18.4,14.1,7.9,1.2,5.9,16.0,18.7,,0.0,3.3,3.3,0.082,,-2.1,1.5,-0.5,0.7
2008,22.0,MEM,NBA,C,70.0,1663.0,11.0,0.456,0.002,0.242,8.5,20.2,14.3,5.4,1.0,5.0,15.4,17.5,,-1.4,1.6,0.2,0.006,,-4.0,0.2,-3.8,-0.8
2009,23.0,MEM,NBA,C,61.0,1034.0,13.8,0.533,0.0,0.395,9.7,21.8,15.7,5.6,1.1,4.0,13.3,16.3,,0.7,1.2,1.9,0.088,,-2.2,0.2,-2.0,0.0
2010,24.0,TOT,NBA,C,32.0,685.0,12.8,0.497,0.005,0.137,7.5,17.3,12.3,10.7,1.6,3.7,13.9,16.0,,0.1,0.6,0.7,0.05,,-2.4,0.6,-1.7,0.1
2010,24.0,NYK,NBA,C,8.0,71.0,12.1,0.471,0.0,0.0,7.9,21.2,14.4,8.4,2.9,1.1,10.5,12.1,,0.0,0.1,0.1,0.073,,-2.2,0.4,-1.8,0.0
2010,24.0,MIN,NBA,C,24.0,614.0,12.9,0.499,0.005,0.15,7.5,16.9,12.1,11.0,1.5,4.0,14.2,16.4,,0.1,0.5,0.6,0.048,,-2.4,0.7,-1.7,0.0
2011,25.0,MIN,NBA,C,69.0,1686.0,12.2,0.482,0.0,0.199,8.5,15.4,11.8,9.9,1.6,6.3,19.4,19.7,,-1.5,1.7,0.2,0.007,,-3.9,1.3,-2.7,-0.3
2012,26.0,MIN,NBA,C,29.0,472.0,9.0,0.458,0.0,0.285,8.2,14.6,11.4,5.9,1.0,3.8,17.9,16.8,,-0.4,0.4,0.0,0.003,,-4.4,0.9,-3.5,-0.2
2013,27.0,BOS,NBA,C,1.0,5.0,-30.2,0.0,0.0,0.0,0.0,22.9,11.8,0.0,0.0,0.0,66.7,28.4,,-0.1,0.0,-0.1,-0.779,,-32.8,-5.5,-38.3,0.0
