PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LeBron James,31,21,21,822,9.6,18.3,0.525,1.4,4.1,0.34,8.2,14.1,0.579,3.6,5.4,0.6609999999999999,1.8,6.9,8.8,7.0,2.1,1.2,3.3,2.4,24.2
Kyrie Irving,23,21,21,774,9.3,19.7,0.475,2.4,5.4,0.44,7.0,14.3,0.489,3.6,4.1,0.875,0.7,2.2,2.9,4.6,1.7,0.6,2.2,2.1,24.7
J.R. Smith,30,21,21,730,4.0,9.3,0.436,3.2,7.4,0.43,0.8,1.8,0.45899999999999996,0.6,1.0,0.619,0.3,3.0,3.3,1.4,1.3,0.2,0.5,2.7,11.9
Tristan Thompson,24,21,21,622,2.8,5.4,0.527,0.0,0.0,,2.8,5.4,0.527,2.4,4.2,0.575,5.0,5.9,10.9,0.9,0.5,1.0,1.0,3.2,8.1
Kevin Love,27,20,19,613,5.4,14.0,0.385,2.7,6.5,0.414,2.7,7.5,0.359,3.7,4.4,0.84,2.0,8.3,10.3,2.5,0.5,0.5,1.6,2.0,17.2
Richard Jefferson,35,21,2,381,4.2,7.9,0.524,1.0,2.6,0.39299999999999996,3.1,5.3,0.589,1.4,1.9,0.75,1.5,5.5,7.0,1.3,0.9,0.1,1.2,3.2,10.8
Iman Shumpert,25,21,0,367,2.5,5.9,0.41700000000000004,1.3,3.3,0.382,1.2,2.6,0.462,0.7,1.1,0.636,1.0,3.6,4.6,1.7,1.0,0.3,1.3,3.5,6.9
Matthew Dellavedova,25,20,0,241,3.9,11.1,0.35100000000000003,1.2,4.6,0.258,2.7,6.4,0.419,2.7,3.6,0.75,0.6,1.6,2.2,8.4,0.1,0.1,2.1,4.6,11.7
Channing Frye,32,17,0,237,6.2,10.5,0.594,3.9,7.0,0.565,2.3,3.5,0.652,0.9,1.1,0.857,0.8,5.5,6.2,0.8,0.9,1.4,0.8,5.6,17.3
Timofey Mozgov,29,13,0,76,2.8,7.1,0.4,0.0,0.0,,2.8,7.1,0.4,1.4,1.9,0.75,2.4,7.6,9.9,0.9,1.4,1.4,3.8,7.6,7.1
Mo Williams,33,13,0,68,4.2,14.8,0.28600000000000003,1.6,6.9,0.231,2.6,7.9,0.33299999999999996,0.5,1.1,0.5,0.0,3.2,3.2,1.6,2.1,0.0,5.3,4.2,10.6
James Jones,35,12,0,55,1.3,6.5,0.2,0.7,4.6,0.14300000000000002,0.7,2.0,0.33299999999999996,0.7,2.6,0.25,0.7,2.0,2.6,2.0,0.0,0.0,0.7,2.0,3.9
Dahntay Jones,35,15,0,50,4.3,9.4,0.462,0.7,2.2,0.33299999999999996,3.6,7.2,0.5,2.9,3.6,0.8,0.0,5.0,5.0,1.4,0.7,0.7,0.7,2.2,12.2
Jordan McRae,24,2,0,4,36.0,36.0,1.0,9.0,9.0,1.0,27.0,27.0,1.0,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,81.0
