Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1993,11,1330,HOU,Houston Rockets,Robert Horry,"August 25, 1970",22.0,NBA,SF,79.0,79.0,2330.0,7.0,14.9,0.47,0.3,1.0,0.26,6.8,13.9,0.49,3.1,4.4,0.72,2.5,6.1,8.6,4.2,1.7,1.8,3.4,4.6,17.5,101.0,105.0
1994,11,1330,HOU,Houston Rockets,Robert Horry,"August 25, 1970",23.0,NBA,SF,81.0,81.0,2370.0,6.9,15.0,0.46,0.9,2.9,0.32,5.9,12.1,0.49,2.5,3.3,0.73,2.7,6.7,9.4,4.9,2.5,1.6,2.9,4.0,17.1,104.0,100.0
1995,11,1330,HOU,Houston Rockets,Robert Horry,"August 25, 1970",24.0,NBA,PF,64.0,61.0,2074.0,5.9,13.2,0.45,2.1,5.6,0.38,3.8,7.6,0.5,2.1,2.8,0.76,2.0,6.0,8.0,5.3,2.3,1.9,3.0,4.0,16.0,108.0,106.0
1996,11,1330,HOU,Houston Rockets,Robert Horry,"August 25, 1970",25.0,NBA,SF,71.0,71.0,2634.0,5.9,14.3,0.41,2.8,7.6,0.37,3.1,6.7,0.46,2.2,2.8,0.78,1.9,6.2,8.1,5.5,2.3,2.1,3.1,3.9,16.7,105.0,106.0
1997,31,1330,TOT,Total After Trade,Robert Horry,"August 25, 1970",26.0,NBA,SF,54.0,29.0,1395.0,5.9,13.4,0.44,1.8,5.7,0.32,4.0,7.7,0.52,2.2,3.4,0.67,2.5,6.3,8.8,4.1,2.5,2.1,2.7,5.7,15.8,106.0,104.0
1997,24,1330,PHO,Phoenix Suns,Robert Horry,"August 25, 1970",26.0,NBA,SF,32.0,15.0,719.0,5.9,14.0,0.42,1.7,5.6,0.31,4.2,8.4,0.5,2.3,3.6,0.64,2.9,5.7,8.5,3.9,2.0,1.9,3.3,5.8,15.8,98.0,107.0
1997,14,1330,LAL,Los Angeles Lakers,Robert Horry,"August 25, 1970",26.0,NBA,SF,22.0,14.0,676.0,5.8,12.9,0.46,1.9,5.9,0.33,3.9,6.9,0.56,2.2,3.1,0.7,2.2,7.0,9.2,4.4,3.0,2.3,2.0,5.6,15.8,115.0,100.0
1998,14,1330,LAL,Los Angeles Lakers,Robert Horry,"August 25, 1970",27.0,NBA,PF,72.0,71.0,2192.0,4.7,9.8,0.48,0.4,2.2,0.2,4.2,7.7,0.55,2.7,4.0,0.69,4.4,8.3,12.7,3.8,2.6,2.2,2.3,5.6,12.5,114.0,100.0
1999,14,1330,LAL,Los Angeles Lakers,Robert Horry,"August 25, 1970",28.0,NBA,PF,38.0,5.0,744.0,4.7,10.3,0.46,1.4,3.2,0.44,3.3,7.1,0.46,2.4,3.2,0.74,3.9,6.8,10.7,3.9,2.5,2.7,3.4,7.3,13.2,106.0,101.0
2000,14,1330,LAL,Los Angeles Lakers,Robert Horry,"August 25, 1970",29.0,NBA,PF,76.0,0.0,1685.0,4.9,11.1,0.44,0.9,2.9,0.31,4.0,8.2,0.48,2.7,3.4,0.79,4.1,7.0,11.0,3.6,2.6,2.4,2.2,5.8,13.3,111.0,95.0
2001,14,1330,LAL,Los Angeles Lakers,Robert Horry,"August 25, 1970",30.0,NBA,PF,79.0,1.0,1587.0,4.8,12.5,0.39,1.8,5.1,0.35,3.1,7.4,0.42,1.9,2.7,0.71,3.1,6.7,9.8,4.2,1.8,1.8,2.6,6.9,13.4,103.0,104.0
2002,14,1330,LAL,Los Angeles Lakers,Robert Horry,"August 25, 1970",31.0,NBA,PF,81.0,23.0,2140.0,4.5,11.2,0.4,1.9,4.9,0.37,2.6,6.3,0.42,2.6,3.4,0.78,3.2,8.5,11.7,5.7,1.9,2.2,2.1,5.1,13.4,114.0,99.0
2003,14,1330,LAL,Los Angeles Lakers,Robert Horry,"August 25, 1970",32.0,NBA,PF,80.0,26.0,2343.0,4.1,10.5,0.39,1.1,3.9,0.29,2.9,6.6,0.44,2.3,3.0,0.77,4.0,7.4,11.4,5.2,2.1,1.4,2.5,5.5,11.6,107.0,103.0
2004,27,1330,SAS,San Antonio Spurs,Robert Horry,"August 25, 1970",33.0,NBA,PF,81.0,1.0,1290.0,5.9,14.5,0.4,1.7,4.5,0.38,4.2,10.0,0.42,2.9,4.5,0.64,4.5,6.8,11.3,4.2,2.0,2.0,2.3,6.9,16.4,107.0,93.0
2005,27,1330,SAS,San Antonio Spurs,Robert Horry,"August 25, 1970",34.0,NBA,PF,75.0,16.0,1396.0,6.1,14.5,0.42,2.0,5.3,0.37,4.1,9.2,0.45,3.3,4.2,0.79,3.5,6.8,10.4,3.1,2.6,2.3,2.7,5.3,17.4,108.0,96.0
2006,27,1330,SAS,San Antonio Spurs,Robert Horry,"August 25, 1970",35.0,NBA,PF,63.0,3.0,1182.0,5.1,13.4,0.38,2.4,6.6,0.37,2.7,6.8,0.4,2.0,3.1,0.65,3.3,7.8,11.1,3.6,2.0,2.3,1.9,5.3,14.7,107.0,97.0
2007,27,1330,SAS,San Antonio Spurs,Robert Horry,"August 25, 1970",36.0,NBA,PF,68.0,8.0,1124.0,4.3,11.9,0.36,2.4,7.1,0.34,1.9,4.9,0.39,1.8,3.0,0.59,3.5,7.4,10.9,3.7,2.1,2.0,2.1,5.0,12.7,104.0,98.0
2008,27,1330,SAS,San Antonio Spurs,Robert Horry,"August 25, 1970",37.0,NBA,PF,45.0,5.0,583.0,3.5,11.0,0.32,1.7,6.5,0.26,1.9,4.5,0.41,1.7,2.6,0.64,3.2,6.9,10.1,4.4,1.9,1.8,2.0,5.1,10.4,98.0,100.0
