Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1997,18.0,POR,NBA,PF,2.0,4.0,-16.6,0.0,0.5,1.0,0.0,32.9,15.7,0.0,0.0,21.0,0.0,34.4,,-0.1,0.0,-0.1,-0.762,,-21.6,-6.8,-28.4,0.0
1998,19.0,POR,NBA,PF,1.0,3.0,-5.3,0.0,0.333,0.0,38.3,0.0,20.2,0.0,0.0,55.2,0.0,44.3,,-0.1,0.0,0.0,-0.617,,-22.9,0.8,-22.1,0.0
1999,20.0,POR,NBA,PF,9.0,55.0,12.1,0.458,0.0,1.2,18.4,20.1,19.2,3.4,0.0,4.5,11.6,15.6,,0.1,0.1,0.1,0.103,,-2.2,-0.3,-2.5,0.0
2001,22.0,IND,NBA,C,4.0,157.0,12.1,0.449,0.026,0.256,8.2,27.3,17.6,7.8,0.0,4.4,13.9,15.0,,-0.1,0.2,0.2,0.046,,-1.6,0.8,-0.8,0.0
2002,23.0,IND,NBA,PF,5.0,192.0,12.6,0.497,0.013,0.316,4.0,18.7,11.8,5.0,1.1,2.9,13.9,25.1,,-0.1,0.4,0.3,0.065,,-2.3,0.4,-1.9,0.0
2003,24.0,IND,NBA,PF,6.0,272.0,22.1,0.568,0.033,0.707,9.6,34.2,21.6,3.2,0.6,6.0,13.0,23.4,,0.5,0.4,0.9,0.164,,2.6,0.1,2.7,0.3
2004,25.0,IND,NBA,PF,16.0,604.0,19.4,0.479,0.015,0.404,5.4,22.1,13.7,7.0,0.7,4.7,8.3,27.9,,0.7,1.2,1.8,0.147,,0.9,0.8,1.6,0.6
2005,26.0,IND,NBA,PF,13.0,476.0,12.3,0.429,0.014,0.341,5.2,20.7,12.9,14.0,0.8,5.7,12.9,28.4,,-1.0,1.0,0.0,0.0,,-1.9,0.9,-1.1,0.1
2006,27.0,IND,NBA,PF,6.0,216.0,18.6,0.587,0.024,0.631,5.6,20.3,13.2,10.4,0.8,5.3,19.5,30.2,,0.0,0.3,0.3,0.074,,-0.7,1.1,0.4,0.1
2009,30.0,MIA,NBA,C,6.0,162.0,21.6,0.615,0.0,0.627,5.9,14.5,10.5,11.6,1.1,4.8,13.3,23.9,,0.4,0.2,0.6,0.19,,0.7,1.4,2.1,0.2
2010,31.0,MIA,NBA,C,5.0,117.0,2.5,0.223,0.0,0.159,9.9,20.7,14.9,6.9,1.8,7.2,12.9,21.5,,-0.7,0.2,-0.4,-0.168,,-6.9,-0.5,-7.4,-0.2
2011,32.0,BOS,NBA,C,9.0,197.0,11.9,0.543,0.0,0.256,9.8,13.6,11.8,6.4,0.5,6.9,14.3,13.6,,0.2,0.3,0.5,0.12,,-3.1,3.5,0.4,0.1
2014,35.0,GSW,NBA,PF,7.0,84.0,18.4,0.591,0.0,0.25,16.1,16.7,16.4,2.0,0.6,3.1,10.1,20.0,,0.2,0.0,0.2,0.118,,1.1,-0.7,0.4,0.1
