Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,29,1874,UTA,Utah Jazz,Wesley Matthews,"October 14, 1986",23.0,NBA,SG,82.0,48.0,24.7,3.3,6.9,0.48,0.8,2.0,0.38,2.6,4.9,0.52,0.54,2.0,2.4,0.83,0.6,1.7,2.3,1.5,0.8,0.2,1.1,1.9,9.4
2011,25,1874,POR,Portland Trail Blazers,Wesley Matthews,"October 14, 1986",24.0,NBA,SG,82.0,69.0,33.6,5.4,11.9,0.45,1.9,4.6,0.41,3.5,7.3,0.48,0.53,3.2,3.8,0.84,0.6,2.6,3.1,2.0,1.2,0.1,1.7,2.4,15.9
2012,25,1874,POR,Portland Trail Blazers,Wesley Matthews,"October 14, 1986",25.0,NBA,SG,66.0,53.0,33.8,4.8,11.6,0.41,2.0,5.1,0.38,2.8,6.5,0.43,0.5,2.2,2.6,0.86,0.8,2.5,3.4,1.7,1.5,0.2,1.1,2.2,13.7
2013,25,1874,POR,Portland Trail Blazers,Wesley Matthews,"October 14, 1986",26.0,NBA,SG,69.0,69.0,34.8,5.1,11.7,0.44,2.4,6.2,0.4,2.7,5.6,0.48,0.54,2.2,2.7,0.8,0.5,2.3,2.8,2.5,1.3,0.3,1.6,2.5,14.8
2014,25,1874,POR,Portland Trail Blazers,Wesley Matthews,"October 14, 1986",27.0,NBA,SG,82.0,82.0,33.9,5.4,12.3,0.44,2.5,6.2,0.39,3.0,6.1,0.49,0.54,3.1,3.7,0.84,0.6,2.9,3.5,2.4,0.9,0.2,1.3,2.1,16.4
2015,25,1874,POR,Portland Trail Blazers,Wesley Matthews,"October 14, 1986",28.0,NBA,SG,60.0,60.0,33.7,5.6,12.5,0.45,2.9,7.4,0.39,2.7,5.1,0.53,0.56,1.8,2.4,0.75,0.6,3.1,3.7,2.3,1.3,0.2,1.4,2.2,15.9
2016,7,1874,DAL,Dallas Mavericks,Wesley Matthews,"October 14, 1986",29.0,NBA,SF,78.0,78.0,33.9,4.2,10.9,0.39,2.4,6.7,0.36,1.8,4.2,0.43,0.5,1.6,1.9,0.86,0.3,2.7,3.1,1.9,1.0,0.2,1.0,2.3,12.5
2017,7,1874,DAL,Dallas Mavericks,Wesley Matthews,"October 14, 1986",30.0,NBA,SG,73.0,73.0,34.2,4.6,11.6,0.39,2.4,6.6,0.36,2.2,5.0,0.43,0.5,2.0,2.5,0.82,0.2,3.3,3.5,2.9,1.1,0.2,1.4,2.2,13.5
2018,7,1874,DAL,Dallas Mavericks,Wesley Matthews,"October 14, 1986",31.0,NBA,SF,63.0,62.0,33.8,4.5,11.1,0.41,2.4,6.4,0.38,2.1,4.7,0.44,0.52,1.3,1.6,0.82,0.4,2.7,3.1,2.7,1.2,0.3,1.3,2.2,12.7
2019,31,1874,TOT,Total After Trade,Wesley Matthews,"October 14, 1986",32.0,NBA,"SF,SG",69.0,68.0,30.3,4.0,10.1,0.4,2.2,5.8,0.37,1.9,4.3,0.44,0.51,1.9,2.4,0.81,0.5,2.0,2.5,2.3,0.8,0.2,1.3,2.3,12.2
2019,7,1874,DAL,Dallas Mavericks,Wesley Matthews,"October 14, 1986",32.0,NBA,SF,44.0,44.0,29.8,4.4,10.7,0.41,2.3,6.0,0.38,2.1,4.7,0.46,0.52,2.0,2.5,0.79,0.5,1.9,2.3,2.3,0.8,0.3,1.3,2.3,13.1
2019,20,1874,NYK,New York Knicks,Wesley Matthews,"October 14, 1986",32.0,NBA,SG,2.0,1.0,27.0,2.0,9.5,0.21,1.0,5.0,0.2,1.0,4.5,0.22,0.26,2.0,2.5,0.8,0.5,1.0,1.5,2.5,0.5,0.5,1.0,1.0,7.0
2019,12,1874,IND,Indiana Pacers,Wesley Matthews,"October 14, 1986",32.0,NBA,SG,23.0,23.0,31.5,3.5,9.1,0.39,2.1,5.7,0.37,1.4,3.5,0.41,0.5,1.8,2.1,0.85,0.5,2.3,2.8,2.4,0.9,0.2,1.3,2.4,10.9
2020,17,1874,MIL,Milwaukee Bucks,Wesley Matthews,"October 14, 1986",33.0,NBA,SG,67.0,67.0,24.4,2.5,6.3,0.4,1.6,4.4,0.36,0.9,1.9,0.47,0.52,0.8,1.0,0.76,0.3,2.1,2.5,1.4,0.6,0.1,0.6,1.5,7.4
2021,14,1874,LAL,Los Angeles Lakers,Wesley Matthews,"October 14, 1986",34.0,NBA,SG,18.0,1.0,19.8,1.8,4.2,0.43,1.3,3.3,0.4,0.4,0.8,0.53,0.59,0.4,0.6,0.8,0.3,0.8,1.2,1.0,0.4,0.3,0.2,1.4,5.3
