Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,11,1823,HOU,Houston Rockets,Moses Malone,25,21,,955,7.8,16.3,0.48,0.0,0.1,0.0,7.8,16.2,0.48,5.6,7.8,0.71,4.7,6.8,11.5,1.3,0.5,1.3,2.2,2.0,21.2
1981,11,2423,HOU,Houston Rockets,Robert Reid,25,21,,868,5.8,12.6,0.46,0.0,0.1,0.0,5.8,12.5,0.46,2.5,3.8,0.66,2.3,3.6,5.9,4.1,2.1,1.0,1.8,3.3,14.1
1981,11,2262,HOU,Houston Rockets,Billy Paultz,32,21,,720,5.5,12.3,0.45,0.0,0.0,0.0,5.5,12.2,0.45,1.6,2.4,0.67,2.6,4.7,7.3,1.7,0.6,1.4,1.4,3.4,12.7
1981,11,1256,HOU,Houston Rockets,Tom Henderson,29,21,,615,3.5,7.7,0.45,0.0,0.1,0.0,3.5,7.7,0.45,1.3,1.6,0.82,0.8,2.4,3.2,6.1,1.0,0.1,2.0,2.3,8.3
1981,11,2081,HOU,Houston Rockets,Calvin Murphy,32,19,,540,9.5,19.1,0.5,0.1,0.5,0.29,9.3,18.7,0.5,3.9,4.0,0.97,0.5,1.1,1.6,3.8,1.7,0.0,2.8,4.6,22.9
1981,11,802,HOU,Houston Rockets,Mike Dunleavy,26,20,,472,5.3,11.6,0.45,0.5,1.1,0.4,4.8,10.4,0.46,2.5,2.9,0.87,0.7,2.5,3.2,5.2,1.1,0.1,2.3,4.5,13.5
1981,11,3190,HOU,Houston Rockets,Bill Willoughby,23,19,,417,3.6,10.0,0.36,0.0,0.1,0.0,3.6,9.9,0.36,2.6,3.5,0.75,2.4,4.9,7.3,1.9,1.2,1.6,2.0,3.6,9.8
1981,11,1712,HOU,Houston Rockets,Allen Leavell,23,17,,217,5.0,12.8,0.39,0.0,0.0,,5.0,12.8,0.39,2.5,2.8,0.88,0.8,2.0,2.8,7.3,3.0,0.7,3.3,4.3,12.4
1981,11,1000,HOU,Houston Rockets,Calvin Garrett,24,13,,117,2.8,6.5,0.43,0.0,0.0,,2.8,6.5,0.43,2.2,2.5,0.88,0.9,3.7,4.6,1.8,1.5,0.3,1.8,3.1,7.7
1981,11,1551,HOU,Houston Rockets,Major Jones,27,12,,88,4.1,8.6,0.48,0.0,0.0,,4.1,8.6,0.48,0.8,2.0,0.4,2.9,4.5,7.4,2.0,1.2,0.8,0.8,6.1,9.0
1981,11,2892,HOU,Houston Rockets,Rudy Tomjanovich,32,8,,31,1.2,10.5,0.11,0.0,3.5,0.0,1.2,7.0,0.17,4.6,7.0,0.67,2.3,4.6,7.0,0.0,0.0,0.0,2.3,3.5,7.0
