Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,22.0,Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium)
2003-04,23.0,Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium)
2004-05,24.0,DAL,NBA,C,15,1,3.9,0.4,0.9,.429,0.0,0.0,,0.4,0.9,.429,.429,0.2,0.3,.750,0.2,0.3,0.5,0.0,0.0,0.3,0.3,0.9,1.0
2005-06,25.0,DAL,NBA,C,43,1,5.5,0.7,1.4,.533,0.0,0.0,.000,0.7,1.4,.542,.533,0.2,0.5,.500,0.4,0.9,1.3,0.0,0.1,0.6,0.4,1.1,1.7
2006-07,26.0,DAL,NBA,C,21,0,3.8,0.2,0.8,.313,0.0,0.0,,0.2,0.8,.313,.313,0.3,0.4,.875,0.1,0.4,0.5,0.3,0.1,0.2,0.2,0.8,0.8
2007-08,27.0,TOT,NBA,C,42,0,7.8,0.9,2.0,.464,0.0,0.0,,0.9,2.0,.464,.464,0.1,0.3,.417,0.7,1.0,1.7,0.2,0.2,0.6,0.3,1.7,2.0
2007-08,27.0,GSW,NBA,C,16,0,8.1,0.6,1.4,.391,0.0,0.0,,0.6,1.4,.391,.391,0.1,0.1,.500,0.8,1.1,1.9,0.3,0.2,0.6,0.3,2.0,1.2
2007-08,27.0,LAL,NBA,C,26,0,7.5,1.2,2.3,.492,0.0,0.0,,1.2,2.3,.492,.492,0.2,0.4,.400,0.6,1.0,1.6,0.2,0.2,0.6,0.3,1.5,2.5
2008-09,28.0,LAL,NBA,C,23,0,7.9,1.2,2.5,.474,0.0,0.0,.000,1.2,2.4,.482,.474,0.3,0.3,.875,0.4,1.0,1.3,0.4,0.4,1.0,0.6,1.4,2.7
2009-10,29.0,LAL,NBA,C,49,2,7.2,1.0,2.1,.466,0.0,0.0,,1.0,2.1,.466,.466,0.2,0.4,.474,0.7,1.1,1.8,0.2,0.1,0.6,0.3,1.1,2.1
2010-11,30.0,NOH,NBA,C,41,0,8.0,0.6,1.2,.469,0.0,0.0,,0.6,1.2,.469,.469,0.3,0.4,.722,0.9,1.2,2.1,0.1,0.1,0.7,0.5,1.3,1.4
2012-13,32.0,Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China)
