PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Rajon Rondo,23,81,81,2963,8.1,16.0,0.508,0.3,1.4,0.213,7.8,14.6,0.536,3.1,5.0,0.621,1.8,4.6,6.4,14.0,3.3,0.2,4.3,3.5,19.6,,111,103
Ray Allen,34,80,80,2819,8.6,18.1,0.47700000000000004,2.7,7.4,0.363,5.9,10.7,0.556,4.3,4.7,0.9129999999999999,0.8,3.9,4.7,3.9,1.2,0.5,2.4,3.4,24.2,,115,108
Paul Pierce,32,71,71,2411,8.9,18.8,0.47200000000000003,2.4,5.7,0.414,6.5,13.1,0.49700000000000005,8.0,9.4,0.852,0.8,5.9,6.7,4.7,1.8,0.7,3.6,4.3,28.2,,114,105
Kendrick Perkins,25,78,78,2154,7.6,12.7,0.602,0.0,0.1,0.0,7.6,12.6,0.605,4.0,6.8,0.5820000000000001,3.8,10.7,14.5,1.9,0.6,3.2,4.0,5.3,19.2,,105,101
Kevin Garnett,33,69,69,2060,10.2,19.6,0.521,0.0,0.1,0.2,10.2,19.5,0.523,4.7,5.6,0.8370000000000001,2.0,10.9,12.9,4.7,1.7,1.4,2.6,4.3,25.2,,112,101
Rasheed Wallace,35,79,13,1780,7.8,19.1,0.409,2.4,8.5,0.28300000000000003,5.4,10.6,0.511,2.8,3.7,0.768,1.2,8.3,9.6,2.4,2.4,2.1,1.9,6.5,20.9,,100,100
Marquis Daniels,29,51,4,937,6.9,13.9,0.498,0.3,1.6,0.214,6.6,12.4,0.534,1.9,3.1,0.607,1.5,3.8,5.3,3.7,1.5,0.3,2.3,5.1,16.1,,102,107
Glen Davis,24,54,1,933,6.8,15.7,0.43700000000000006,0.0,0.2,0.0,6.8,15.4,0.444,5.4,7.7,0.696,5.7,5.8,11.5,2.0,1.2,0.8,3.0,7.4,19.1,,103,106
Tony Allen,28,54,8,889,7.6,14.9,0.51,0.0,0.3,0.0,7.6,14.6,0.52,4.2,7.0,0.605,3.1,5.5,8.5,4.2,3.5,1.1,3.9,6.4,19.4,,101,101
Eddie House,31,50,0,846,8.0,19.9,0.401,4.0,10.3,0.38299999999999995,4.0,9.6,0.419,2.2,2.5,0.9,0.4,3.8,4.3,3.0,1.7,0.4,1.7,3.8,22.2,,104,107
Shelden Williams,26,54,0,597,5.5,10.6,0.521,0.0,0.1,0.0,5.5,10.5,0.525,6.6,8.6,0.765,4.1,8.7,12.8,1.8,1.1,1.8,2.6,7.5,17.6,,118,103
Brian Scalabrine,31,52,3,472,3.2,9.4,0.341,1.8,5.4,0.327,1.4,4.0,0.361,0.4,0.7,0.667,1.0,4.3,5.3,3.0,1.0,0.4,1.9,6.5,8.7,,89,108
Nate Robinson,25,26,0,382,8.6,21.5,0.401,4.9,11.9,0.414,3.7,9.6,0.386,1.1,1.8,0.615,0.7,4.5,5.2,7.0,3.0,0.0,2.7,6.9,23.3,,104,104
Michael Finley,36,21,1,314,7.3,14.5,0.506,3.2,6.8,0.46299999999999997,4.2,7.7,0.5429999999999999,0.3,1.0,0.33299999999999996,0.2,5.3,5.5,4.0,0.7,0.3,1.3,3.5,18.2,,116,108
J.R. Giddens,24,21,1,99,4.8,11.1,0.429,0.0,1.1,0.0,4.8,10.1,0.474,3.2,6.3,0.5,2.1,8.5,10.6,3.2,2.1,0.5,3.7,5.3,12.7,,85,103
Lester Hudson,25,16,0,70,5.2,13.5,0.389,2.2,3.7,0.6,3.0,9.7,0.308,3.7,4.5,0.833,2.2,3.7,6.0,6.0,2.2,1.5,6.7,5.2,16.5,,88,104
Henry Walker,22,8,0,29,5.4,10.8,0.5,0.0,0.0,,5.4,10.8,0.5,3.6,3.6,1.0,0.0,9.0,9.0,5.4,0.0,0.0,3.6,7.2,14.5,,101,107
Oliver Lafayette,25,1,0,22,7.1,14.3,0.5,2.4,4.8,0.5,4.8,9.5,0.5,0.0,0.0,,2.4,7.1,9.5,4.8,0.0,0.0,2.4,0.0,16.7,,112,109
Marcus Landry,24,1,0,3,0.0,34.9,0.0,0.0,34.9,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,113
