Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017.0,28.0,1571,TOR,Toronto Raptors,Cory Joseph,25.0,10.0,212.0,11.4,0.53,0.31,0.11,2.3,9.6,6.0,24.8,1.0,0.9,15.8,19.6,0.0,0.2,0.2,0.04,-0.8,-1.1,-1.9,0.0
2017.0,28.0,715,TOR,Toronto Raptors,DeMar DeRozan,27.0,10.0,373.0,16.6,0.53,0.09,0.46,1.3,14.5,8.0,17.1,1.9,0.0,10.6,29.6,0.1,0.4,0.5,0.06,0.7,-0.5,0.2,0.2
2017.0,28.0,481,TOR,Toronto Raptors,DeMarre Carroll,30.0,10.0,155.0,10.4,0.51,0.6,0.24,3.2,17.8,10.5,5.1,2.7,2.9,10.9,13.9,-0.1,0.2,0.2,0.06,-1.3,2.2,0.9,0.1
2017.0,28.0,3240,TOR,Toronto Raptors,Delon Wright,24.0,9.0,92.0,14.7,0.62,0.35,0.41,5.3,11.7,8.6,22.2,2.2,1.0,19.9,12.8,0.1,0.1,0.2,0.12,1.4,1.8,3.1,0.1
2017.0,28.0,2951,TOR,Toronto Raptors,Fred VanVleet,22.0,7.0,29.0,19.9,0.78,0.56,0.0,0.0,4.1,2.1,26.1,1.8,0.0,10.0,16.2,0.1,0.0,0.1,0.21,3.4,1.9,5.2,0.1
2017.0,28.0,2323,TOR,Toronto Raptors,Jakob Poeltl,21.0,6.0,26.0,19.3,0.42,0.0,0.18,28.2,27.7,27.9,0.0,2.0,3.5,0.0,21.4,0.0,0.0,0.1,0.11,2.1,-2.8,-0.7,0.0
2017.0,28.0,2945,TOR,Toronto Raptors,Jonas Valanciunas,24.0,10.0,226.0,15.6,0.59,0.01,0.41,4.9,30.8,17.9,1.6,0.5,2.4,12.0,22.5,0.1,0.3,0.4,0.08,-1.0,-0.8,-1.8,0.0
2017.0,28.0,1781,TOR,Toronto Raptors,Kyle Lowry,30.0,8.0,300.0,15.7,0.59,0.41,0.36,1.2,8.8,5.0,26.5,2.1,1.2,13.7,19.5,0.4,0.3,0.7,0.12,1.6,0.6,2.2,0.3
2017.0,28.0,2152,TOR,Toronto Raptors,Lucas Nogueira,24.0,3.0,7.0,24.6,0.52,0.0,1.0,34.9,51.4,43.2,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,0.25,7.4,-3.4,4.0,0.0
2017.0,28.0,2351,TOR,Toronto Raptors,Norman Powell,23.0,9.0,227.0,13.0,0.57,0.42,0.29,2.7,12.2,7.5,10.6,2.3,1.2,13.9,22.2,0.0,0.3,0.3,0.06,-0.1,0.5,0.4,0.1
2017.0,28.0,2916,TOR,Toronto Raptors,P.J. Tucker,31.0,10.0,251.0,7.6,0.48,0.57,0.16,7.3,20.1,13.7,6.6,1.2,1.1,13.2,11.3,0.0,0.3,0.2,0.04,-2.6,0.4,-2.2,0.0
2017.0,28.0,2622,TOR,Toronto Raptors,Pascal Siakam,22.0,2.0,10.0,8.4,0.0,0.0,0.0,24.4,12.0,18.2,13.6,5.2,0.0,0.0,9.4,0.0,0.0,0.0,0.0,-2.4,-0.4,-2.9,0.0
2017.0,28.0,2257,TOR,Toronto Raptors,Patrick Patterson,27.0,10.0,185.0,7.9,0.44,0.72,0.17,0.7,12.3,6.5,15.9,2.0,1.0,13.4,11.3,-0.1,0.2,0.1,0.03,-0.6,1.2,0.6,0.1
2017.0,28.0,1375,TOR,Toronto Raptors,Serge Ibaka,27.0,10.0,307.0,14.4,0.53,0.29,0.1,3.6,21.9,12.8,8.4,0.7,5.1,7.5,22.4,0.0,0.4,0.4,0.06,-0.5,0.8,0.3,0.2
