Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,9,DET,Detroit Pistons,Kentavious Caldwell-Pope,21,82,82,2587,5.4,13.5,0.4,2.1,6.2,0.34,3.3,7.3,0.45,1.5,2.2,0.7,0.6,2.9,3.5,1.5,1.3,0.3,1.3,2.2,14.5
2015,9,DET,Detroit Pistons,Andre Drummond,21,82,82,2502,7.1,13.8,0.51,0.0,0.0,0.0,7.1,13.8,0.52,2.0,5.3,0.39,6.3,9.6,15.9,0.8,1.1,2.2,1.7,4.1,16.3
2015,9,DET,Detroit Pistons,Greg Monroe,24,69,57,2137,7.1,14.4,0.5,0.0,0.0,,7.1,14.4,0.5,4.2,5.7,0.75,3.9,8.0,11.9,2.4,1.3,0.6,2.5,2.5,18.5
2015,9,DET,Detroit Pistons,Caron Butler,34,78,21,1623,3.6,8.8,0.41,1.8,4.9,0.38,1.7,3.9,0.44,1.2,1.4,0.9,0.5,3.9,4.3,1.8,1.0,0.1,1.1,2.7,10.2
2015,9,DET,Detroit Pistons,Jodie Meeks,27,60,0,1462,5.5,13.1,0.42,1.8,5.2,0.35,3.6,7.9,0.46,3.6,3.9,0.91,0.3,2.3,2.6,1.9,1.5,0.1,1.4,1.9,16.3
2015,9,DET,Detroit Pistons,D.J. Augustin,27,54,13,1287,5.3,12.9,0.41,1.4,4.2,0.33,3.9,8.7,0.45,4.1,4.7,0.87,0.4,2.4,2.8,7.4,0.9,0.1,3.1,1.7,16.1
2015,9,DET,Detroit Pistons,Kyle Singler,26,54,40,1287,3.9,9.8,0.4,2.1,5.2,0.41,1.8,4.6,0.39,0.8,1.0,0.81,0.6,3.2,3.9,1.9,0.9,0.4,1.2,2.7,10.8
2015,9,DET,Detroit Pistons,Brandon Jennings,25,41,41,1173,6.7,16.7,0.4,2.3,6.5,0.36,4.4,10.2,0.43,3.7,4.4,0.84,0.6,2.5,3.2,8.3,1.4,0.1,2.8,2.0,19.4
2015,9,DET,Detroit Pistons,Anthony Tolliver,29,52,11,1160,4.2,9.9,0.42,2.5,7.1,0.36,1.6,2.8,0.58,1.6,2.0,0.79,1.4,4.6,6.0,1.5,0.6,0.5,1.2,3.6,12.5
2015,9,DET,Detroit Pistons,Josh Smith,29,28,28,896,6.1,15.7,0.39,0.4,1.5,0.24,5.8,14.2,0.41,2.1,4.5,0.47,2.1,6.0,8.1,5.3,1.5,1.9,2.9,3.3,14.7
2015,9,DET,Detroit Pistons,Reggie Jackson,24,27,27,870,7.6,17.4,0.44,1.2,3.4,0.34,6.4,13.9,0.46,3.4,4.3,0.8,1.2,4.1,5.2,10.3,0.8,0.2,3.9,3.0,19.7
2015,9,DET,Detroit Pistons,Jonas Jerebko,27,46,0,703,4.7,10.1,0.46,1.4,3.9,0.37,3.2,6.2,0.52,1.6,1.8,0.86,2.4,4.9,7.3,2.1,1.4,0.6,1.3,3.9,12.3
2015,9,DET,Detroit Pistons,Tayshaun Prince,34,23,7,571,4.4,10.1,0.43,0.7,1.6,0.42,3.7,8.4,0.43,1.2,1.8,0.66,1.6,4.5,6.1,2.4,0.9,0.5,1.0,1.6,10.6
2015,9,DET,Detroit Pistons,Spencer Dinwiddie,21,34,1,455,4.0,13.4,0.3,0.9,5.1,0.18,3.1,8.2,0.38,2.5,2.7,0.91,0.3,3.5,3.8,8.2,1.5,0.5,2.6,4.2,11.5
2015,9,DET,Detroit Pistons,Joel Anthony,32,49,0,406,3.2,5.5,0.58,0.0,0.0,,3.2,5.5,0.58,1.3,2.0,0.68,2.8,5.4,8.2,0.4,1.1,4.3,1.1,4.9,7.7
2015,9,DET,Detroit Pistons,John Lucas III,32,21,0,272,5.6,13.8,0.4,1.2,3.8,0.31,4.4,9.9,0.44,0.7,0.7,1.0,0.5,1.6,2.1,7.9,1.1,0.0,2.1,2.4,13.0
2015,9,DET,Detroit Pistons,Cartier Martin,30,23,0,198,2.7,9.6,0.28,1.1,6.0,0.18,1.6,3.6,0.45,0.0,0.0,,0.0,3.6,3.6,2.0,0.5,0.2,0.9,3.6,6.5
2015,9,DET,Detroit Pistons,Shawne Williams,28,19,0,163,4.2,13.3,0.32,0.9,5.7,0.15,3.3,7.5,0.44,1.5,1.5,1.0,2.0,4.0,6.0,1.8,0.9,0.9,1.5,4.2,10.8
2015,9,DET,Detroit Pistons,Quincy Miller,22,4,0,58,3.1,12.4,0.25,1.2,6.8,0.18,1.9,5.6,0.33,0.0,0.0,,1.2,3.7,5.0,3.1,0.6,1.2,1.2,3.1,7.4
2015,9,DET,Detroit Pistons,Luigi Datome,27,3,0,17,10.6,25.4,0.42,2.1,8.5,0.25,8.5,16.9,0.5,0.0,0.0,,2.1,6.4,8.5,4.2,2.1,0.0,4.2,2.1,23.3
