Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,22.0,MIL,NBA,SF,80.0,76.0,2958.0,7.7,17.2,0.451,1.0,3.3,0.321,6.7,13.9,0.482,4.8,6.1,0.796,2.1,4.2,6.2,2.4,1.4,0.3,3.8,2.8,21.4
1996,23.0,MIL,NBA,SF,82.0,82.0,3249.0,6.9,15.3,0.454,1.0,2.9,0.342,6.0,12.4,0.48,3.5,4.3,0.812,1.5,4.1,5.6,3.2,1.1,0.5,3.1,2.6,18.4
1997,24.0,MIL,NBA,SF,80.0,79.0,3114.0,7.7,16.6,0.465,0.7,2.1,0.35,7.0,14.5,0.482,3.3,4.2,0.791,1.5,4.3,5.8,2.9,1.2,0.8,3.1,2.6,19.5
1998,25.0,MIL,NBA,SF,56.0,56.0,2294.0,8.4,17.8,0.47,0.4,1.0,0.385,8.0,16.8,0.475,3.4,4.2,0.808,1.3,3.5,4.8,2.5,1.1,0.5,3.1,2.6,20.5
1999,26.0,MIL,NBA,SF,47.0,47.0,1579.0,7.9,17.2,0.459,0.7,1.8,0.392,7.2,15.4,0.467,3.2,3.7,0.87,1.7,4.6,6.3,2.3,1.0,0.9,2.4,2.6,19.7
2001,28.0,MIL,NBA,SF,76.0,74.0,2813.0,8.8,18.7,0.468,0.7,2.4,0.299,8.0,16.3,0.493,3.2,3.9,0.82,1.6,5.1,6.7,3.2,1.1,0.8,2.8,2.4,21.4
2002,29.0,MIL,NBA,SF,66.0,63.0,2346.0,8.2,17.6,0.467,0.9,2.7,0.326,7.3,14.9,0.493,3.6,4.3,0.837,1.1,5.2,6.2,2.6,1.5,0.6,2.7,2.7,21.0
2003,30.0,ATL,NBA,SF,69.0,68.0,2591.0,7.5,17.3,0.432,1.3,3.7,0.342,6.2,13.7,0.456,3.7,4.3,0.876,1.2,5.2,6.3,2.8,1.3,0.4,3.4,2.5,20.0
2004,31.0,PHI,NBA,SF,42.0,42.0,1336.0,7.4,16.5,0.448,0.9,2.7,0.34,6.5,13.9,0.469,3.1,3.7,0.832,1.2,3.9,5.1,1.5,1.1,0.2,2.9,2.6,18.8
2005,32.0,SAS,NBA,SF,9.0,0.0,157.0,7.8,17.7,0.442,0.5,1.4,0.333,7.3,16.3,0.451,4.6,5.3,0.87,0.9,4.6,5.5,1.8,0.9,0.7,1.6,4.4,20.6
