Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2017,26,2891,SAC,Sacramento Kings,Anthony Tolliver,31,65,9,1477,5.3,12.0,0.44,3.1,7.9,0.39,2.2,4.1,0.54,2.1,2.8,0.74,1.7,6.4,8.1,2.6,1.2,0.7,1.9,3.7,15.8,113,113
2017,26,22,SAC,Sacramento Kings,Arron Afflalo,31,61,45,1580,5.9,13.5,0.44,2.0,4.8,0.41,3.9,8.6,0.46,2.7,3.0,0.89,0.3,3.7,4.0,2.5,0.7,0.2,1.3,3.3,16.5,109,116
2017,26,1948,SAC,Sacramento Kings,Ben McLemore,23,61,26,1176,7.7,18.0,0.43,2.8,7.3,0.38,4.9,10.7,0.46,3.0,4.0,0.75,0.8,4.7,5.6,2.2,1.2,0.3,2.7,4.6,21.3,99,114
2017,26,1278,SAC,Sacramento Kings,Buddy Hield,24,25,18,727,9.9,20.6,0.48,4.1,9.6,0.43,5.8,11.0,0.52,2.4,3.0,0.81,1.1,6.1,7.2,3.1,1.4,0.1,3.7,2.4,26.3,105,113
2017,26,578,SAC,Sacramento Kings,Darren Collison,29,68,64,2063,8.3,17.5,0.48,1.8,4.3,0.42,6.5,13.2,0.5,3.6,4.2,0.86,0.6,3.2,3.7,7.7,1.6,0.2,2.8,2.9,22.1,113,114
2017,26,618,SAC,Sacramento Kings,DeMarcus Cousins,26,55,55,1891,13.5,29.9,0.45,2.5,7.1,0.36,11.0,22.8,0.48,11.3,14.7,0.77,3.1,12.5,15.6,7.1,2.0,2.0,5.5,5.4,40.9,108,106
2017,26,2827,SAC,Sacramento Kings,Garrett Temple,30,65,21,1728,5.4,12.6,0.42,2.4,6.4,0.37,3.0,6.2,0.48,1.7,2.2,0.78,0.9,4.5,5.4,4.9,2.5,0.8,2.3,4.1,14.8,106,111
2017,26,2239,SAC,Sacramento Kings,Georgios Papagiannis,19,22,0,355,8.0,14.5,0.55,0.0,0.3,0.0,8.0,14.3,0.56,1.7,2.0,0.86,3.4,8.8,12.3,2.9,0.4,2.4,3.4,6.3,17.7,104,111
2017,26,890,SAC,Sacramento Kings,Jordan Farmar,30,2,0,35,5.8,17.3,0.33,5.8,13.0,0.44,0.0,4.3,0.0,0.0,0.0,,1.4,2.9,4.3,13.0,2.9,0.0,4.3,1.4,17.3,105,112
2017,26,1652,SAC,Sacramento Kings,Kosta Koufos,27,71,62,1419,7.7,14.0,0.55,0.0,0.0,0.0,7.7,13.9,0.55,1.4,2.2,0.61,4.2,10.2,14.4,1.7,1.3,1.7,2.2,6.1,16.8,109,109
2017,26,984,SAC,Sacramento Kings,Langston Galloway,25,19,2,375,5.7,14.0,0.4,2.6,5.4,0.48,3.1,8.6,0.36,1.5,1.6,0.92,0.9,3.8,4.7,3.8,0.8,0.1,2.4,2.7,15.4,100,116
2017,26,2442,SAC,Sacramento Kings,Malachi Richardson,21,22,0,198,7.2,17.4,0.41,2.0,7.2,0.29,5.1,10.2,0.5,3.8,4.9,0.79,0.8,5.1,5.9,2.8,1.3,0.3,2.0,5.9,20.2,102,114
2017,26,169,SAC,Sacramento Kings,Matt Barnes,36,54,13,1367,5.4,14.2,0.38,2.6,7.8,0.33,2.9,6.4,0.45,1.9,2.4,0.76,2.0,8.8,10.8,5.6,1.3,0.6,3.1,5.1,15.3,100,111
2017,26,498,SAC,Sacramento Kings,Omri Casspi,28,22,2,397,6.8,14.9,0.45,1.4,3.7,0.38,5.4,11.2,0.48,1.5,2.7,0.57,2.5,8.9,11.5,3.3,1.3,0.1,2.2,2.9,16.4,102,112
2017,26,1011,SAC,Sacramento Kings,Rudy Gay,30,30,30,1013,10.0,22.1,0.46,2.1,5.6,0.37,7.9,16.4,0.48,5.9,6.9,0.86,1.7,7.7,9.5,4.1,2.2,1.3,3.7,3.9,28.1,105,109
2017,26,1674,SAC,Sacramento Kings,Skal Labissiere,20,33,12,612,9.7,18.0,0.54,0.2,0.7,0.38,9.4,17.4,0.54,4.3,6.1,0.7,4.2,9.2,13.4,2.2,1.3,1.1,3.1,5.3,23.9,110,110
2017,26,1708,SAC,Sacramento Kings,Ty Lawson,29,69,24,1732,6.9,15.2,0.45,1.0,3.4,0.29,5.9,11.8,0.5,5.1,6.3,0.8,1.3,3.9,5.2,9.8,2.2,0.2,3.8,3.5,19.9,110,113
2017,26,881,SAC,Sacramento Kings,Tyreke Evans,27,14,6,314,9.5,23.0,0.41,3.4,7.7,0.44,6.1,15.3,0.4,3.9,5.5,0.71,1.1,7.1,8.2,5.3,1.9,0.8,3.5,3.1,26.3,99,111
2017,26,503,SAC,Sacramento Kings,Willie Cauley-Stein,23,75,21,1421,9.1,17.1,0.53,0.0,0.1,0.0,9.1,17.1,0.53,3.6,5.4,0.67,3.0,9.0,12.1,2.8,1.9,1.6,2.5,5.2,21.8,109,109
