Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,30,WAS,Washington Wizards,Gilbert Arenas,24,6,284,26.4,0.6,0.33,0.5,2.8,11.2,6.9,23.4,2.4,1.0,10.5,31.4,1.0,0.3,1.3,0.22,7.4,0.8,8.2,0.7,104
2006,30,WAS,Washington Wizards,Caron Butler,25,6,262,15.6,0.49,0.14,0.29,7.1,22.0,14.3,11.1,2.4,1.1,11.0,22.8,0.1,0.4,0.5,0.09,-0.6,0.3,-0.3,0.1,436
2006,30,WAS,Washington Wizards,Antawn Jamison,29,6,253,15.2,0.52,0.32,0.27,4.1,16.5,10.1,13.0,1.3,0.6,9.0,22.5,0.3,0.2,0.5,0.1,1.2,-0.9,0.2,0.1,1432
2006,30,WAS,Washington Wizards,Antonio Daniels,30,6,216,15.2,0.64,0.21,0.42,1.1,8.5,4.7,15.9,0.7,0.3,14.0,15.5,0.5,0.1,0.5,0.12,1.5,-1.0,0.6,0.1,663
2006,30,WAS,Washington Wizards,Jared Jeffries,24,6,215,8.8,0.48,0.16,0.4,10.7,9.7,10.2,6.6,0.2,2.4,17.9,13.4,0.0,0.1,0.1,0.03,-1.4,-1.8,-3.1,-0.1,1446
2006,30,WAS,Washington Wizards,Brendan Haywood,26,6,155,12.4,0.65,0.0,1.14,5.2,9.5,7.3,5.2,0.7,5.2,17.5,12.1,0.2,0.1,0.3,0.1,-2.0,1.8,-0.2,0.1,1240
2006,30,WAS,Washington Wizards,Michael Ruffin,29,6,70,5.7,0.35,0.0,1.0,9.9,17.5,13.6,8.2,0.8,2.1,41.0,3.3,0.0,0.1,0.1,0.06,-2.5,1.4,-1.1,0.0,2526
2006,30,WAS,Washington Wizards,Etan Thomas,27,3,18,22.4,0.44,0.0,0.8,12.8,27.3,19.8,0.0,5.9,8.2,0.0,17.6,0.0,0.1,0.1,0.2,0.5,3.0,3.6,0.0,2844
2006,30,WAS,Washington Wizards,Billy Thomas,30,3,14,-20.0,0.11,0.57,0.57,0.0,8.8,4.2,0.0,0.0,0.0,0.0,29.3,-0.1,0.0,-0.1,-0.49,-19.9,-9.1,-29.0,-0.1,2840
2006,30,WAS,Washington Wizards,Donell Taylor,23,1,3,17.0,0.0,1.0,0.0,0.0,0.0,0.0,46.9,17.8,0.0,0.0,15.6,0.0,0.0,0.0,-0.02,-0.2,14.4,14.2,0.0,2810
