Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006.0,6.0,1247,CLE,Cleveland Cavaliers,Alan Henderson,33.0,2.0,9.0,-5.3,0.0,0.0,0.0,13.3,13.1,13.2,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,-0.16,-9.1,-7.3,-16.4,0.0
2006.0,6.0,2958,CLE,Cleveland Cavaliers,Anderson Varejao,23.0,13.0,238.0,17.4,0.66,0.0,0.74,9.1,19.8,14.5,2.3,2.1,0.7,8.3,14.5,0.7,0.4,1.1,0.22,0.1,2.1,2.2,0.2
2006.0,6.0,1534,CLE,Cleveland Cavaliers,Damon Jones,29.0,13.0,181.0,4.3,0.43,0.69,0.15,1.3,9.1,5.3,10.3,0.6,0.0,9.8,8.1,0.0,0.1,0.1,0.03,-3.7,0.5,-3.3,-0.1
2006.0,6.0,1843,CLE,Cleveland Cavaliers,Donyell Marshall,32.0,13.0,345.0,15.2,0.55,0.44,0.16,8.4,16.8,12.6,4.1,1.1,2.2,10.4,17.2,0.5,0.4,0.9,0.12,2.5,0.4,2.9,0.4
2006.0,6.0,1056,CLE,Cleveland Cavaliers,Drew Gooden,24.0,13.0,282.0,16.4,0.58,0.0,0.21,13.2,28.1,20.7,5.4,0.6,0.6,16.2,18.8,0.4,0.4,0.8,0.13,0.1,-0.4,-0.3,0.1
2006.0,6.0,2713,CLE,Cleveland Cavaliers,Eric Snow,32.0,13.0,408.0,8.2,0.48,0.01,0.38,2.9,9.5,6.3,14.4,1.5,0.6,19.1,12.8,-0.1,0.4,0.3,0.03,-3.3,0.8,-2.4,0.0
2006.0,6.0,2134,CLE,Cleveland Cavaliers,Ira Newble,31.0,5.0,11.0,35.5,1.17,0.33,0.0,10.9,10.7,10.8,0.0,5.1,0.0,25.0,17.4,0.0,0.0,0.1,0.27,12.7,6.4,19.1,0.1
2006.0,6.0,1355,CLE,Cleveland Cavaliers,Larry Hughes,27.0,9.0,336.0,9.2,0.4,0.16,0.27,3.2,6.3,4.8,18.4,3.3,0.3,11.2,20.3,-0.4,0.4,0.0,0.01,-2.2,0.6,-1.5,0.0
2006.0,6.0,1428,CLE,Cleveland Cavaliers,LeBron James,21.0,13.0,604.0,23.2,0.56,0.2,0.38,4.4,16.2,10.3,28.1,1.7,1.3,15.3,33.5,1.0,0.7,1.7,0.14,6.3,1.2,7.5,1.4
,,1406,,,Luke Jackson,,,,,,,,,,,,,,,,,,,,,,,
,,86,,,Martynas Andriuskevicius,,,,,,,,,,,,,,,,,,,,,,,
,,3124,,,Mike Wilks,,,,,,,,,,,,,,,,,,,,,,,
2006.0,6.0,2091,CLE,Cleveland Cavaliers,Ronald Murray,26.0,13.0,399.0,7.8,0.42,0.21,0.29,3.3,9.2,6.3,8.8,1.3,0.4,6.7,16.2,-0.1,0.3,0.2,0.02,-2.9,-0.3,-3.2,-0.1
2006.0,6.0,2263,CLE,Cleveland Cavaliers,Sasha Pavlovic,22.0,3.0,4.0,-18.4,0.0,0.5,0.0,0.0,29.5,14.9,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,-0.48,-17.4,-8.5,-25.9,0.0
,,1073,,,Stephen Graham,,,,,,,,,,,,,,,,,,,,,,,
,,1164,,,Zendon Hamilton,,,,,,,,,,,,,,,,,,,,,,,
2006.0,6.0,1377,CLE,Cleveland Cavaliers,Zydrunas Ilgauskas,30.0,13.0,354.0,15.2,0.5,0.0,0.3,11.2,16.3,13.8,5.3,0.8,6.5,15.1,21.4,0.0,0.5,0.5,0.07,-0.8,0.7,-0.1,0.2
