Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1994,22.0,LAC,NBA,SF,37.0,14.0,871.0,98.0,167.0,0.587,0.0,2.0,0.0,98.0,165.0,0.594,0.587,61.0,103.0,0.592,81.0,131.0,212.0,36.0,36.0,37.0,31.0,94.0,257.0,,0.0
1995,23.0,LAC,NBA,PF,81.0,31.0,1655.0,170.0,325.0,0.523,0.0,5.0,0.0,170.0,320.0,0.531,0.523,82.0,186.0,0.441,121.0,192.0,313.0,84.0,90.0,151.0,78.0,227.0,422.0,,0.0
1996,24.0,LAC,NBA,PF,80.0,3.0,985.0,107.0,186.0,0.575,0.0,3.0,0.0,107.0,183.0,0.585,0.575,72.0,162.0,0.444,87.0,113.0,200.0,50.0,44.0,91.0,45.0,127.0,286.0,,0.0
1997,25.0,LAC,NBA,PF,82.0,25.0,2195.0,254.0,417.0,0.609,0.0,8.0,0.0,254.0,409.0,0.621,0.609,117.0,232.0,0.504,174.0,280.0,454.0,157.0,94.0,142.0,107.0,227.0,625.0,,0.0
1998,26.0,ORL,NBA,PF,82.0,76.0,2953.0,301.0,543.0,0.554,1.0,4.0,0.25,300.0,539.0,0.557,0.555,180.0,313.0,0.575,255.0,382.0,637.0,216.0,107.0,181.0,175.0,260.0,783.0,,1.0
1999,27.0,ORL,NBA,PF,31.0,22.0,851.0,84.0,154.0,0.545,0.0,3.0,0.0,84.0,151.0,0.556,0.545,35.0,81.0,0.432,54.0,113.0,167.0,56.0,40.0,43.0,58.0,79.0,203.0,,0.0
2001,29.0,ORL,NBA,PF,80.0,69.0,2534.0,226.0,368.0,0.614,1.0,2.0,0.5,225.0,366.0,0.615,0.615,129.0,225.0,0.573,211.0,408.0,619.0,225.0,105.0,137.0,141.0,241.0,582.0,,0.0
2002,30.0,TOT,NBA,PF,83.0,36.0,1928.0,166.0,299.0,0.555,1.0,2.0,0.5,165.0,297.0,0.556,0.557,43.0,102.0,0.422,147.0,217.0,364.0,127.0,70.0,92.0,96.0,205.0,376.0,,0.0
2002,30.0,ORL,NBA,PF,10.0,0.0,160.0,13.0,21.0,0.619,0.0,0.0,,13.0,21.0,0.619,0.619,8.0,18.0,0.444,15.0,14.0,29.0,5.0,9.0,9.0,11.0,23.0,34.0,,0.0
2002,30.0,PHO,NBA,PF,73.0,36.0,1768.0,153.0,278.0,0.55,1.0,2.0,0.5,152.0,276.0,0.551,0.552,35.0,84.0,0.417,132.0,203.0,335.0,122.0,61.0,83.0,85.0,182.0,342.0,,0.0
2003,31.0,PHO,NBA,C,80.0,20.0,1800.0,153.0,278.0,0.55,0.0,2.0,0.0,153.0,276.0,0.554,0.55,72.0,116.0,0.621,134.0,234.0,368.0,112.0,50.0,71.0,76.0,194.0,378.0,,0.0
2004,32.0,MEM,NBA,PF,82.0,1.0,1606.0,159.0,312.0,0.51,0.0,4.0,0.0,159.0,308.0,0.516,0.51,61.0,116.0,0.526,125.0,217.0,342.0,90.0,73.0,70.0,69.0,170.0,379.0,,0.0
2005,33.0,PHO,NBA,PF,39.0,0.0,214.0,12.0,34.0,0.353,0.0,0.0,,12.0,34.0,0.353,0.353,5.0,9.0,0.556,16.0,37.0,53.0,13.0,6.0,12.0,8.0,29.0,29.0,,0.0
2006,34.0,ORL,NBA,PF,32.0,0.0,355.0,35.0,58.0,0.603,0.0,0.0,,35.0,58.0,0.603,0.603,5.0,8.0,0.625,31.0,46.0,77.0,14.0,10.0,12.0,17.0,50.0,75.0,,0.0
2007,35.0,ORL,NBA,PF,41.0,0.0,460.0,34.0,51.0,0.667,0.0,0.0,,34.0,51.0,0.667,0.667,13.0,22.0,0.591,47.0,59.0,106.0,16.0,17.0,6.0,21.0,57.0,81.0,,0.0
2008,36.0,ORL,NBA,PF,2.0,0.0,7.0,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,,0.0
