Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,23.0,LAL,NBA,SG,82,,1973,5.5,10.5,0.524,0.1,0.4,0.25,5.4,10.2,0.534,2.0,2.6,0.776,1.8,2.3,4.2,4.0,1.6,0.7,2.6,3.9,13.2
1981,24.0,LAL,NBA,SG,81,,2625,4.4,9.0,0.491,0.1,0.3,0.211,4.3,8.7,0.499,1.6,2.0,0.785,1.7,2.9,4.6,4.6,1.8,1.1,2.2,3.4,10.5
1982,25.0,LAL,NBA,SG,76,14.0,2197,6.3,12.1,0.517,0.0,0.3,0.118,6.2,11.9,0.526,2.3,2.8,0.813,1.4,3.0,4.4,3.8,2.0,1.0,2.5,3.5,14.9
1983,26.0,LAL,NBA,SG,82,3.0,2148,4.5,8.3,0.535,0.1,0.4,0.238,4.4,8.0,0.548,1.7,2.2,0.785,1.4,3.2,4.6,5.3,1.9,0.8,2.1,3.5,10.7
1984,27.0,LAL,NBA,SG,82,9.0,2387,4.1,8.3,0.497,0.6,1.8,0.314,3.5,6.5,0.549,2.3,2.8,0.838,0.8,3.2,4.0,7.3,1.7,1.0,2.2,4.0,11.1
1985,28.0,LAL,NBA,SG,82,20.0,2189,4.5,9.8,0.465,0.6,2.0,0.285,4.0,7.7,0.513,1.9,2.2,0.865,0.9,3.3,4.2,7.1,1.5,0.8,2.6,3.4,11.5
1986,29.0,LAL,NBA,SG,82,15.0,2269,4.3,9.6,0.452,1.0,2.6,0.387,3.3,7.0,0.476,2.3,2.7,0.865,0.7,3.2,3.9,7.4,1.4,0.7,2.4,3.8,12.0
1987,30.0,LAL,NBA,SG,82,2.0,2253,5.1,11.8,0.438,1.4,3.7,0.385,3.7,8.1,0.461,2.0,2.4,0.851,0.9,3.1,4.1,6.0,1.2,0.7,1.6,3.2,13.7
1988,31.0,LAL,NBA,SG,61,8.0,1793,3.8,9.7,0.392,1.1,3.6,0.32,2.7,6.1,0.434,1.9,2.3,0.858,1.0,3.6,4.6,5.8,1.3,0.5,2.0,2.7,10.7
1989,32.0,LAL,NBA,SG,80,13.0,1943,3.9,9.2,0.431,1.5,3.9,0.381,2.5,5.3,0.468,1.5,1.7,0.871,0.6,2.9,3.5,5.8,1.3,0.6,1.7,3.4,10.9
1990,33.0,LAL,NBA,SG,80,10.0,1851,3.7,9.6,0.387,1.0,3.1,0.318,2.7,6.5,0.42,1.6,1.8,0.883,1.1,3.3,4.4,4.2,1.3,0.7,1.8,4.0,10.0
