Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1983.0,3.0,1614,NJN,New Jersey Nets,Albert King,23.0,2.0,68.0,14.2,0.52,0.05,0.16,6.5,7.1,6.8,7.2,1.4,0.0,9.0,26.8,0.1,0.0,0.1,0.06,-1.4,-1.8,-3.1,0.0
1983.0,3.0,3129,NJN,New Jersey Nets,Buck Williams,22.0,2.0,85.0,17.1,0.62,0.0,0.91,11.7,20.0,15.6,6.3,1.2,1.4,14.0,17.2,0.2,0.0,0.3,0.15,0.1,-0.4,-0.3,0.0
1983.0,3.0,704,NJN,New Jersey Nets,Darryl Dawkins,26.0,2.0,59.0,22.5,0.79,0.04,0.09,3.7,16.5,9.8,5.8,3.3,5.1,25.9,21.4,0.1,0.1,0.1,0.11,1.3,4.2,5.5,0.1
1983.0,3.0,593,NJN,New Jersey Nets,Darwin Cook,24.0,2.0,63.0,6.0,0.36,0.04,0.07,5.3,5.8,5.5,21.7,0.8,0.0,12.5,20.7,-0.1,0.0,-0.1,-0.08,-5.6,-2.8,-8.4,-0.1
1983.0,3.0,2301,NJN,New Jersey Nets,Eddie Phillips,21.0,2.0,12.0,22.0,0.45,0.33,0.67,27.6,20.3,24.1,40.0,0.0,0.0,11.4,29.8,0.0,0.0,0.0,0.06,4.8,-1.2,3.5,0.0
1983.0,3.0,3000,NJN,New Jersey Nets,Foots Walker,31.0,2.0,36.0,10.5,0.48,0.0,0.5,0.0,0.0,0.0,37.3,0.0,0.0,21.5,10.6,0.1,0.0,0.0,0.02,0.2,-2.4,-2.2,0.0
1983.0,3.0,855,NJN,New Jersey Nets,Len Elmore,30.0,2.0,15.0,18.3,0.42,0.0,0.4,36.8,32.4,34.7,9.0,3.3,0.0,14.5,18.7,0.0,0.0,0.0,0.11,-0.8,-1.4,-2.1,0.0
1983.0,3.0,2443,NJN,New Jersey Nets,Micheal Ray Richardson,27.0,2.0,58.0,10.2,0.41,0.05,0.24,3.8,12.6,8.0,11.7,4.2,0.0,14.7,19.2,-0.1,0.0,0.0,-0.03,-4.4,1.7,-2.7,0.0
1983.0,3.0,1049,NJN,New Jersey Nets,Mike Gminski,23.0,2.0,29.0,26.0,0.7,0.0,0.44,15.2,21.0,17.9,5.2,0.0,8.2,8.5,16.6,0.1,0.0,0.1,0.23,5.2,2.1,7.3,0.1
1983.0,3.0,2175,NJN,New Jersey Nets,Mike O'Koren,24.0,2.0,18.0,1.2,0.25,0.0,0.0,6.1,33.8,19.3,21.8,0.0,0.0,20.0,22.7,-0.1,0.0,-0.1,-0.2,-10.5,-2.7,-13.2,-0.1
1983.0,3.0,247,NJN,New Jersey Nets,Otis Birdsong,27.0,2.0,37.0,14.4,0.38,0.06,0.12,3.0,3.3,3.1,34.1,4.0,0.0,5.6,19.7,0.0,0.0,0.0,0.05,-0.2,1.9,1.7,0.0
