Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1993,29,121,UTA,Utah Jazz,50,Isaac Austin,C,6-10,255,1969-08-18,US,1,Arizona State
1993,29,225,UTA,Utah Jazz,21,David Benoit,SF,6-8,220,1968-05-09,US,1,Alabama
1993,29,390,UTA,Utah Jazz,40,Mike Brown,C,6-9,257,1963-07-19,US,6,George Washington
1993,29,609,UTA,Utah Jazz,23,Tyrone Corbin,SF,6-6,210,1962-12-31,US,7,DePaul
1993,29,639,UTA,Utah Jazz,25,John Crotty,PG,6-1,185,1969-07-15,US,R,Virginia
1993,29,758,UTA,Utah Jazz,54,James Donaldson,C,7-2,275,1957-08-16,GB,12,Washington State
1993,29,818,UTA,Utah Jazz,53,Mark Eaton,C,7-4,275,1957-01-24,US,10,UCLA
1993,29,1345,UTA,Utah Jazz,43,Stephen Howard,SF,6-9,225,1970-07-15,US,R,DePaul
1993,29,1363,UTA,Utah Jazz,6,Jay Humphries,SG,6-3,185,1962-10-17,US,8,Colorado
1993,29,1428,UTA,Utah Jazz,22,Henry James,PF,6-8,220,1965-07-29,US,2,"South Plains College, St. Mary's University"
1993,29,1661,UTA,Utah Jazz,42,Larry Krystkowiak,PF,6-9,220,1964-09-23,US,6,Montana
1993,29,1732,UTA,Utah Jazz,18,Tim Legler,SG,6-4,200,1966-12-26,US,2,La Salle
1993,29,1825,UTA,Utah Jazz,24,Jeff Malone,SG,6-4,205,1961-06-28,US,9,Mississippi State
1993,29,1826,UTA,Utah Jazz,32,Karl Malone,PF,6-9,250,1963-07-24,US,7,Louisiana Tech
1993,29,2767,UTA,Utah Jazz,12,John Stockton,PG,6-1,170,1962-03-26,US,8,Gonzaga
