Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,29,3173,UTA,Utah Jazz,Mo Williams,1982-12-19,21.0,NBA,SG,57.0,0.0,772.0,5.4,14.1,0.38,0.5,1.8,0.26,4.9,12.3,0.4,2.1,2.6,0.79,1.1,2.3,3.4,3.5,1.3,0.1,2.4,4.1,13.2
2005,17,3173,MIL,Milwaukee Bucks,Mo Williams,1982-12-19,22.0,NBA,PG,80.0,80.0,2254.0,5.2,11.8,0.44,0.5,1.6,0.32,4.6,10.2,0.46,2.2,2.6,0.85,0.8,3.1,3.9,7.7,1.2,0.2,3.1,3.5,13.0
2006,17,3173,MIL,Milwaukee Bucks,Mo Williams,1982-12-19,23.0,NBA,PG,58.0,12.0,1531.0,6.3,14.8,0.42,1.7,4.5,0.38,4.6,10.3,0.44,2.3,2.7,0.85,0.7,2.7,3.4,5.4,1.2,0.2,2.5,3.4,16.5
2007,17,3173,MIL,Milwaukee Bucks,Mo Williams,1982-12-19,24.0,NBA,PG,68.0,68.0,2472.0,6.8,15.3,0.45,1.2,3.3,0.35,5.7,12.0,0.47,2.3,2.7,0.86,0.8,4.0,4.8,6.1,1.2,0.1,3.0,2.9,17.1
2008,17,3173,MIL,Milwaukee Bucks,Mo Williams,1982-12-19,25.0,NBA,PG,66.0,66.0,2410.0,6.6,13.7,0.48,1.3,3.5,0.38,5.3,10.3,0.51,2.5,2.9,0.86,0.6,2.9,3.4,6.3,1.2,0.1,2.7,2.8,17.0
2009,6,3173,CLE,Cleveland Cavaliers,Mo Williams,1982-12-19,26.0,NBA,PG,81.0,81.0,2834.0,6.7,14.3,0.47,2.3,5.3,0.44,4.4,9.0,0.49,2.6,2.9,0.91,0.6,2.9,3.5,4.2,0.9,0.1,2.3,2.7,18.3
2010,6,3173,CLE,Cleveland Cavaliers,Mo Williams,1982-12-19,27.0,NBA,PG,69.0,68.0,2359.0,5.8,13.0,0.44,2.4,5.7,0.43,3.3,7.4,0.45,2.7,3.0,0.89,0.4,2.7,3.1,5.6,1.1,0.3,2.6,2.6,16.7
2011,31,3173,TOT,Total After Trade,Mo Williams,1982-12-19,28.0,NBA,PG,58.0,56.0,1788.0,5.9,14.7,0.4,1.6,4.9,0.32,4.3,9.8,0.44,3.0,3.6,0.85,0.4,2.7,3.1,7.7,1.1,0.2,3.4,3.0,16.3
2011,6,3173,CLE,Cleveland Cavaliers,Mo Williams,1982-12-19,28.0,NBA,PG,36.0,34.0,1065.0,6.0,15.6,0.38,1.2,4.6,0.26,4.8,11.0,0.44,2.9,3.4,0.83,0.5,2.8,3.3,8.7,1.1,0.3,3.5,3.1,16.1
2011,13,3173,LAC,Los Angeles Clippers,Mo Williams,1982-12-19,28.0,NBA,PG,22.0,22.0,723.0,5.6,13.3,0.42,2.1,5.4,0.4,3.5,8.0,0.44,3.3,3.7,0.88,0.3,2.5,2.8,6.1,1.0,0.0,3.3,2.9,16.7
2012,13,3173,LAC,Los Angeles Clippers,Mo Williams,1982-12-19,29.0,NBA,SG,52.0,1.0,1472.0,6.4,14.9,0.43,2.3,5.8,0.39,4.1,9.1,0.45,1.8,2.0,0.9,0.6,1.9,2.4,3.9,1.2,0.2,2.1,2.5,16.8
2013,29,3173,UTA,Utah Jazz,Mo Williams,1982-12-19,30.0,NBA,PG,46.0,46.0,1418.0,5.8,13.5,0.43,1.5,3.9,0.38,4.3,9.6,0.45,1.9,2.2,0.88,0.6,2.2,2.8,7.2,1.2,0.2,3.2,2.7,15.0
2014,25,3173,POR,Portland Trail Blazers,Mo Williams,1982-12-19,31.0,NBA,PG,74.0,0.0,1834.0,5.5,13.2,0.42,1.6,4.4,0.37,3.9,8.8,0.44,1.5,1.7,0.88,0.8,2.2,3.0,6.3,1.1,0.2,2.9,3.9,14.2
2015,31,3173,TOT,Total After Trade,Mo Williams,1982-12-19,32.0,NBA,PG,68.0,33.0,1980.0,6.2,15.6,0.4,2.2,6.3,0.34,4.0,9.3,0.43,3.0,3.4,0.87,0.4,2.8,3.2,7.7,0.8,0.3,3.1,2.9,17.5
2015,18,3173,MIN,Minnesota Timberwolves,Mo Williams,1982-12-19,32.0,NBA,PG,41.0,19.0,1149.0,5.6,14.0,0.4,1.8,5.3,0.35,3.8,8.7,0.44,2.5,2.9,0.85,0.4,2.7,3.1,8.2,0.9,0.3,3.2,3.2,15.6
2015,4,3173,CHO,Charlotte Hornets,Mo Williams,1982-12-19,32.0,NBA,PG,27.0,14.0,831.0,7.0,17.9,0.39,2.6,7.7,0.34,4.4,10.2,0.43,3.6,4.0,0.89,0.4,2.9,3.3,7.1,0.7,0.3,3.0,2.6,20.1
2016,6,3173,CLE,Cleveland Cavaliers,Mo Williams,1982-12-19,33.0,NBA,PG,41.0,14.0,748.0,6.4,14.5,0.44,1.7,4.9,0.35,4.6,9.6,0.48,1.8,2.0,0.9,0.3,3.2,3.5,4.7,0.7,0.2,2.7,2.9,16.3
