Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1994,3,NJN,New Jersey Nets,Kenny Anderson,23,82,3135,18.2,0.49,0.1,0.31,2.9,8.0,5.4,40.6,2.5,0.3,14.5,24.6,4.3,3.2,7.5,0.11,2.5,-0.1,2.4,3.4,77
1994,3,NJN,New Jersey Nets,Derrick Coleman,26,77,2778,21.4,0.53,0.1,0.47,9.8,23.5,16.5,15.6,1.2,3.2,12.5,25.3,5.5,4.4,9.9,0.17,3.3,1.0,4.3,4.4,563
1994,3,NJN,New Jersey Nets,Kevin Edwards,28,82,2727,13.8,0.51,0.1,0.21,3.6,7.4,5.4,13.6,2.2,0.8,10.7,19.5,2.5,2.6,5.1,0.09,-0.6,0.6,0.0,1.3,835
1994,3,NJN,New Jersey Nets,Armen Gilliam,29,82,1969,18.5,0.58,0.0,0.53,10.4,16.5,13.4,5.6,1.0,1.9,11.2,20.3,4.6,2.2,6.8,0.17,1.7,-0.6,1.0,1.5,1038
1994,3,NJN,New Jersey Nets,P.J. Brown,24,79,1950,12.2,0.48,0.02,0.38,10.0,16.8,13.3,6.7,1.8,3.0,13.3,11.7,1.4,2.8,4.2,0.1,-1.5,1.5,0.1,1.0,393
1994,3,NJN,New Jersey Nets,Benoit Benjamin,29,77,1817,14.2,0.52,0.0,0.36,7.7,21.5,14.5,3.8,1.0,3.1,12.4,18.1,1.4,2.6,4.1,0.11,-2.0,0.0,-2.1,0.0,217
1994,3,NJN,New Jersey Nets,Chris Morris,28,50,1349,15.4,0.54,0.32,0.26,7.0,10.9,8.9,9.5,2.0,2.3,9.3,17.4,2.2,1.6,3.8,0.14,1.4,0.9,2.3,1.5,2048
1994,3,NJN,New Jersey Nets,Johnny Newman,30,63,1268,13.2,0.53,0.15,0.34,5.3,4.8,5.1,5.4,2.0,1.1,9.9,20.8,1.6,1.1,2.7,0.1,-1.6,-0.2,-1.8,0.1,2136
1994,3,NJN,New Jersey Nets,Jayson Williams,25,70,877,13.0,0.47,0.0,0.41,12.9,18.8,15.8,4.5,1.0,2.5,9.2,18.3,0.7,1.1,1.8,0.1,-2.8,-0.8,-3.6,-0.4,3147
1994,3,NJN,New Jersey Nets,David Wesley,23,60,542,13.0,0.46,0.27,0.3,1.9,6.7,4.3,33.3,3.5,0.5,20.9,19.4,-0.1,0.7,0.6,0.05,-1.6,0.6,-0.9,0.2,3070
1994,3,NJN,New Jersey Nets,Rex Walters,23,48,386,16.2,0.62,0.24,0.3,1.6,8.9,5.2,28.6,2.0,0.5,18.8,17.5,0.8,0.4,1.2,0.15,0.3,0.1,0.3,0.2,3015
1994,3,NJN,New Jersey Nets,Dwayne Schintzius,25,30,319,7.8,0.37,0.0,0.2,8.4,21.2,14.7,5.8,1.1,3.3,12.4,13.8,-0.3,0.5,0.2,0.03,-5.5,0.5,-5.0,-0.2,2572
1994,3,NJN,New Jersey Nets,Rumeal Robinson,27,17,301,7.5,0.4,0.13,0.17,1.4,7.1,4.2,22.7,2.5,0.6,16.4,21.4,-0.5,0.3,-0.2,-0.04,-5.3,-0.1,-5.3,-0.3,2486
1994,3,NJN,New Jersey Nets,Rick Mahorn,35,28,226,9.2,0.53,0.02,0.43,7.3,18.0,12.6,3.2,0.7,1.4,11.1,11.7,0.2,0.2,0.5,0.1,-4.2,-0.1,-4.4,-0.1,1816
1994,3,NJN,New Jersey Nets,Ron Anderson,35,11,176,9.5,0.46,0.28,0.28,4.7,11.0,7.8,4.8,1.4,0.7,2.0,11.8,0.2,0.2,0.3,0.09,-1.9,0.0,-1.9,0.0,82
1994,3,NJN,New Jersey Nets,Dave Jamerson,26,4,10,-11.1,0.08,0.0,0.4,0.0,32.2,15.8,12.5,0.0,0.0,14.5,29.0,-0.1,0.0,-0.1,-0.48,-18.4,-6.5,-24.9,-0.1,1422
