Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,23.0,LAC,NBA,SF,38.0,9.0,19.1,1.7,3.6,0.457,0.1,0.3,0.154,1.6,3.3,0.488,0.464,1.1,1.6,0.705,1.4,2.6,4.0,1.3,0.7,0.1,1.2,2.0,4.5
2005,24.0,SAC,NBA,SF,43.0,9.0,16.6,1.4,3.5,0.411,0.1,0.5,0.227,1.3,3.0,0.442,0.427,0.8,1.3,0.603,1.1,2.0,3.1,1.3,0.7,0.2,1.0,1.9,3.8
2006,25.0,TOT,NBA,"PF,SF",56.0,5.0,11.3,1.3,2.5,0.5,0.1,0.3,0.2,1.2,2.2,0.536,0.511,0.6,0.8,0.681,0.9,1.3,2.2,0.5,0.4,0.1,0.5,1.8,3.1
2006,25.0,NYK,NBA,SF,6.0,5.0,15.5,1.8,5.0,0.367,0.2,0.7,0.25,1.7,4.3,0.385,0.383,0.5,0.7,0.75,1.2,2.8,4.0,1.0,0.7,0.0,1.0,1.3,4.3
2006,25.0,PHI,NBA,PF,50.0,0.0,10.8,1.2,2.2,0.536,0.0,0.2,0.182,1.1,2.0,0.576,0.545,0.6,0.9,0.674,0.8,1.1,1.9,0.4,0.3,0.1,0.5,1.8,3.0
2007,26.0,GSW,NBA,PF,76.0,23.0,23.9,3.6,8.3,0.438,1.4,3.8,0.366,2.2,4.4,0.5,0.522,1.2,1.6,0.732,1.2,3.4,4.6,2.1,1.0,0.5,1.4,2.5,9.8
2008,27.0,GSW,NBA,PF,73.0,18.0,19.4,2.6,6.1,0.423,0.7,2.5,0.293,1.8,3.6,0.513,0.483,0.8,1.1,0.747,1.3,3.2,4.4,1.9,0.7,0.5,1.2,2.2,6.7
2009,28.0,PHO,NBA,PF,77.0,40.0,27.0,3.7,8.8,0.423,1.5,4.4,0.343,2.2,4.3,0.505,0.51,1.3,1.8,0.743,1.0,4.4,5.5,2.8,0.7,0.3,1.7,2.7,10.2
2010,29.0,ORL,NBA,SF,81.0,58.0,25.9,3.3,6.9,0.487,0.8,2.6,0.319,2.5,4.3,0.586,0.546,1.3,1.8,0.74,1.3,4.2,5.5,1.7,0.7,0.4,1.4,2.3,8.8
2011,30.0,LAL,NBA,SF,53.0,0.0,19.2,2.5,5.3,0.47,0.6,2.0,0.318,1.8,3.2,0.564,0.53,1.1,1.5,0.779,1.4,2.9,4.3,1.3,0.7,0.4,1.1,2.4,6.7
2012,31.0,LAL,NBA,SF,63.0,16.0,22.9,2.8,6.1,0.452,0.7,2.2,0.333,2.0,4.0,0.518,0.512,1.5,2.0,0.742,1.5,3.9,5.5,2.0,0.6,0.8,1.2,2.4,7.8
2013,32.0,LAC,NBA,SF,80.0,4.0,25.7,3.9,8.4,0.462,1.4,4.1,0.342,2.5,4.4,0.574,0.544,1.1,1.5,0.744,1.4,3.2,4.6,1.5,1.0,0.8,1.1,2.9,10.3
2014,33.0,LAC,NBA,SF,63.0,40.0,27.5,3.7,8.4,0.438,1.5,4.5,0.343,2.1,3.9,0.549,0.53,1.0,1.4,0.733,1.0,3.7,4.6,2.0,0.9,0.4,1.3,2.9,9.9
2015,34.0,LAC,NBA,SF,76.0,74.0,29.9,3.6,8.2,0.444,1.8,4.9,0.362,1.9,3.3,0.569,0.553,1.0,1.3,0.779,0.7,3.3,4.0,1.5,0.9,0.7,1.1,3.2,10.1
2016,35.0,MEM,NBA,SF,76.0,45.0,28.8,3.5,9.1,0.381,1.6,4.9,0.322,1.9,4.3,0.449,0.467,1.5,1.8,0.804,1.1,4.4,5.5,2.1,1.0,0.8,1.6,3.1,10.0
2017,36.0,TOT,NBA,SF,74.0,18.0,24.0,2.5,6.4,0.391,1.2,3.6,0.331,1.3,2.8,0.467,0.483,0.9,1.2,0.787,0.9,4.2,5.2,2.6,0.6,0.4,1.4,2.5,7.1
2017,36.0,SAC,NBA,SF,54.0,13.0,25.3,2.7,7.1,0.384,1.3,3.9,0.327,1.4,3.2,0.453,0.474,0.9,1.2,0.758,1.0,4.4,5.4,2.8,0.7,0.3,1.5,2.6,7.6
2017,36.0,GSW,NBA,SF,20.0,5.0,20.5,1.9,4.5,0.422,0.9,2.6,0.346,1.0,1.9,0.526,0.522,1.0,1.2,0.87,0.8,3.8,4.6,2.3,0.6,0.5,1.2,2.4,5.7
