Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1992,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",22.0,NBA,SF,81.0,1535.0,12.2,0.53,0.13,0.35,5.5,10.1,7.9,11.1,2.5,1.2,16.9,20.4,0.4,1.9,2.3,0.07,-2.6,1.0,-1.6,0.2
1993,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",23.0,NBA,SF,71.0,1082.0,14.7,0.53,0.06,0.27,5.8,10.8,8.3,14.9,2.9,1.2,15.4,20.1,0.7,1.3,2.1,0.09,-0.9,1.3,0.4,0.7
1994,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",24.0,NBA,SF,82.0,2096.0,14.4,0.54,0.14,0.32,5.6,13.5,9.6,15.3,1.9,1.6,16.0,20.4,1.5,1.7,3.2,0.07,-0.4,0.2,-0.2,0.9
1995,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",25.0,NBA,SF,53.0,1039.0,16.8,0.57,0.21,0.35,6.7,10.6,8.6,20.9,2.6,1.3,16.1,20.1,1.8,0.9,2.8,0.13,1.1,0.8,1.9,1.0
1996,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",26.0,NBA,SF,81.0,2588.0,16.1,0.55,0.29,0.27,6.7,13.0,9.7,22.6,2.2,1.1,17.2,20.9,3.0,2.2,5.1,0.1,1.2,0.2,1.3,2.2
1997,2,951,BOS,Boston Celtics,Rick Fox,"July 24, 1969",27.0,NBA,SF,76.0,2650.0,16.5,0.55,0.29,0.28,4.6,13.2,8.6,17.8,3.2,1.1,14.3,20.1,3.3,1.9,5.2,0.09,1.0,0.7,1.7,2.5
1998,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",28.0,NBA,SF,82.0,2709.0,12.5,0.56,0.34,0.3,3.3,11.4,7.5,15.5,1.9,1.2,18.7,17.5,2.5,2.8,5.3,0.09,-0.8,0.3,-0.4,1.1
1999,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",29.0,NBA,SF,44.0,944.0,13.6,0.53,0.29,0.27,3.3,7.6,5.5,15.5,1.6,0.8,13.2,20.3,1.4,0.4,1.8,0.09,-0.3,-1.0,-1.2,0.2
2000,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",30.0,NBA,SF,82.0,1473.0,11.7,0.5,0.36,0.16,4.6,9.7,7.2,14.4,1.8,1.2,14.0,18.5,0.9,2.3,3.2,0.1,-1.6,0.9,-0.6,0.5
2001,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",31.0,NBA,SF,82.0,2291.0,13.8,0.56,0.46,0.19,4.0,11.9,8.0,17.4,1.6,0.9,16.3,16.3,3.7,1.4,5.1,0.11,0.8,-0.3,0.5,1.4
2002,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",32.0,NBA,SF,82.0,2289.0,11.3,0.5,0.34,0.14,4.4,14.3,9.4,18.1,1.5,0.7,17.0,15.2,1.5,2.8,4.3,0.09,-1.4,0.6,-0.7,0.7
2003,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",33.0,NBA,SF,76.0,2181.0,11.9,0.52,0.45,0.11,3.3,13.5,8.3,17.7,1.6,0.5,15.7,15.7,2.0,1.6,3.6,0.08,-0.6,-0.3,-1.0,0.6
2004,14,951,LAL,Los Angeles Lakers,Rick Fox,"July 24, 1969",34.0,NBA,SF,38.0,846.0,8.0,0.46,0.33,0.16,3.8,9.9,6.8,17.1,1.8,0.3,19.4,13.1,0.0,0.8,0.8,0.04,-3.4,0.5,-2.9,-0.2
