Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,3,1774,NJN,New Jersey Nets,20.0,NBA,C,82.0,75.0,30.5,5.5,10.3,0.53,0.0,0.0,0.0,5.5,10.3,0.53,0.53,2.1,2.6,0.79,2.7,5.4,8.1,1.0,0.5,1.8,1.8,3.1,13.0
2010,3,1774,NJN,New Jersey Nets,21.0,NBA,C,82.0,82.0,36.9,6.9,13.8,0.5,0.0,0.0,0.0,6.9,13.7,0.5,0.5,5.1,6.2,0.82,3.3,5.4,8.6,2.3,0.7,1.7,2.5,3.1,18.8
2011,3,1774,NJN,New Jersey Nets,22.0,NBA,C,82.0,82.0,35.2,7.9,16.0,0.49,0.0,0.0,0.0,7.9,16.0,0.49,0.49,4.7,6.0,0.79,2.4,3.5,6.0,1.6,0.6,1.5,2.1,2.9,20.4
2012,3,1774,NJN,New Jersey Nets,23.0,NBA,C,5.0,5.0,27.2,7.6,15.4,0.49,0.0,0.0,,7.6,15.4,0.49,0.49,4.0,6.4,0.62,1.6,2.0,3.6,1.2,0.2,0.8,1.2,1.6,19.2
2013,3,1774,BRK,Brooklyn Nets,24.0,NBA,C,74.0,74.0,30.4,7.7,14.8,0.52,0.0,0.0,0.0,7.7,14.8,0.52,0.52,4.0,5.3,0.76,2.8,4.1,6.9,0.9,0.4,2.1,1.8,2.1,19.4
2014,3,1774,BRK,Brooklyn Nets,25.0,NBA,C,17.0,17.0,31.4,7.6,13.5,0.56,0.0,0.1,0.0,7.6,13.4,0.57,0.56,5.5,6.8,0.82,2.3,3.7,6.0,0.9,0.5,1.8,1.6,3.1,20.7
2015,3,1774,BRK,Brooklyn Nets,26.0,NBA,C,72.0,44.0,29.2,7.0,13.7,0.51,0.0,0.1,0.1,7.0,13.6,0.52,0.51,3.1,3.8,0.81,3.0,4.5,7.4,0.7,0.6,1.8,1.4,2.9,17.2
2016,3,1774,BRK,Brooklyn Nets,27.0,NBA,C,73.0,73.0,33.7,8.1,15.8,0.51,0.0,0.2,0.14,8.1,15.7,0.52,0.51,4.3,5.5,0.79,2.8,5.1,7.8,2.0,0.8,1.7,2.4,2.9,20.6
2017,3,1774,BRK,Brooklyn Nets,28.0,NBA,C,75.0,75.0,29.6,7.4,15.6,0.47,1.8,5.2,0.35,5.6,10.5,0.54,0.53,3.9,4.9,0.81,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,20.5
2018,14,1774,LAL,Los Angeles Lakers,29.0,NBA,C,74.0,72.0,23.4,5.0,10.7,0.46,1.5,4.4,0.34,3.5,6.3,0.55,0.54,1.5,2.1,0.7,1.0,3.0,4.0,1.7,0.4,1.3,1.3,2.6,13.0
2019,17,1774,MIL,Milwaukee Bucks,30.0,NBA,C,81.0,81.0,28.7,4.4,9.7,0.45,2.3,6.3,0.36,2.1,3.4,0.61,0.57,1.4,1.6,0.84,0.4,4.5,4.9,1.2,0.6,2.2,1.0,2.3,12.5
2020,17,1774,MIL,Milwaukee Bucks,31.0,NBA,C,68.0,67.0,26.7,4.3,9.9,0.44,1.5,4.8,0.31,2.8,5.1,0.55,0.51,1.9,2.2,0.84,0.9,3.7,4.6,1.5,0.7,2.4,1.0,2.4,12.0
2021,17,1774,MIL,Milwaukee Bucks,32.0,NBA,C,15.0,15.0,27.5,3.6,8.5,0.42,1.8,5.2,0.35,1.8,3.3,0.54,0.53,0.9,1.1,0.82,1.5,3.9,5.3,0.8,0.6,1.7,0.7,2.0,9.9
