Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,3,1444,NJN,New Jersey Nets,Richard Jefferson,26,12,12,489,6.0,12.4,0.48,1.0,2.9,0.32,5.0,9.4,0.53,4.5,4.9,0.92,0.3,4.6,4.9,2.0,0.7,0.4,2.0,1.8,17.4
2007,3,492,NJN,New Jersey Nets,Vince Carter,30,12,12,487,6.9,17.4,0.4,1.6,4.0,0.39,5.3,13.4,0.4,4.5,6.5,0.69,1.3,4.8,6.1,4.7,0.8,0.5,2.8,2.6,19.8
2007,3,1604,NJN,New Jersey Nets,Jason Kidd,33,12,12,484,4.8,11.0,0.43,2.5,6.0,0.42,2.2,5.0,0.45,1.0,1.9,0.52,1.7,8.0,9.7,9.7,1.6,0.4,3.0,2.3,13.0
2007,3,2040,NJN,New Jersey Nets,Mikki Moore,31,12,12,399,5.1,9.0,0.56,0.0,0.0,,5.1,9.0,0.56,2.1,2.6,0.79,2.1,4.0,6.0,1.3,0.9,0.6,1.8,4.2,12.2
2007,3,572,NJN,New Jersey Nets,Jason Collins,28,12,12,329,1.3,2.3,0.57,0.0,0.0,,1.3,2.3,0.57,0.4,1.2,0.36,1.8,2.6,4.4,0.2,0.8,0.3,1.8,4.9,3.1
2007,3,2105,NJN,New Jersey Nets,Bostjan Nachbar,26,12,0,281,5.1,12.2,0.42,2.3,6.1,0.38,2.8,6.0,0.47,2.7,2.8,0.96,0.6,3.8,4.5,2.3,0.9,0.1,2.3,3.8,15.2
2007,3,3234,NJN,New Jersey Nets,Antoine Wright,22,12,0,163,3.8,8.0,0.47,0.7,1.3,0.5,3.1,6.6,0.47,2.0,2.2,0.9,1.1,4.0,5.1,0.2,1.1,0.9,1.1,3.1,10.2
2007,3,295,NJN,New Jersey Nets,Josh Boone,22,12,0,118,3.7,7.3,0.5,0.0,0.0,,3.7,7.3,0.5,3.7,7.3,0.5,2.1,3.7,5.8,0.9,0.3,0.9,0.9,4.9,11.0
2007,3,3159,NJN,New Jersey Nets,Marcus Williams,21,12,0,78,5.5,16.6,0.33,0.5,6.0,0.08,5.1,10.6,0.48,1.8,2.3,0.8,1.4,3.2,4.6,6.0,0.5,0.0,5.5,1.8,13.4
2007,3,2470,NJN,New Jersey Nets,Clifford Robinson,40,4,0,20,1.8,10.8,0.17,1.8,3.6,0.5,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,1.8,1.8,5.4
2007,3,1333,NJN,New Jersey Nets,Eddie House,28,4,0,18,4.0,16.0,0.25,2.0,12.0,0.17,2.0,4.0,0.5,0.0,0.0,,0.0,4.0,4.0,2.0,2.0,0.0,4.0,4.0,10.0
2007,3,13,NJN,New Jersey Nets,Hassan Adams,22,6,0,9,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,12.0,8.0
2007,3,2467,NJN,New Jersey Nets,Bernard Robinson,26,1,0,6,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,6.0,12.0,6.0,0.0,6.0,12.0,0.0
