Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,22.0,MIL,NBA,PG,1,0,10.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
2002,23.0,SAS,NBA,PG,10,0,9.2,1.0,1.9,.526,0.0,0.2,.000,1.0,1.7,.588,.526,0.6,0.6,1.000,0.4,0.9,1.3,1.2,0.7,0.1,0.8,1.6,2.6
2003,24.0,Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece)
2004,25.0,SAS,NBA,PG,53,5,12.5,1.3,3.0,.447,0.0,0.2,.222,1.3,2.8,.460,.453,0.6,0.8,.767,0.2,1.3,1.5,1.5,0.5,0.1,0.5,1.1,3.3
2005,26.0,CHA,NBA,PG,74,27,25.5,3.5,7.7,.449,0.5,1.3,.368,3.0,6.5,.464,.479,2.1,2.7,.785,0.2,2.5,2.7,5.0,1.3,0.2,1.4,2.3,9.5
2006,27.0,SAC,NBA,PG,66,0,12.4,1.3,3.3,.389,0.1,0.5,.290,1.2,2.9,.405,.410,0.6,0.8,.661,0.2,0.9,1.1,1.1,0.5,0.1,0.7,1.3,3.3
2007,28.0,TOT,NBA,PG,36,22,23.5,2.8,6.2,.446,0.2,0.8,.241,2.6,5.4,.477,.462,1.2,1.3,.894,0.4,2.3,2.7,2.9,1.2,0.0,1.1,2.3,6.9
2007,28.0,SAC,NBA,PG,13,0,7.7,1.2,2.3,.500,0.2,0.5,.500,0.9,1.8,.500,.550,0.8,0.8,.909,0.2,1.0,1.2,0.8,0.2,0.0,0.3,1.8,3.3
2007,28.0,LAC,NBA,PG,23,22,32.4,3.7,8.4,.438,0.2,1.0,.174,3.5,7.4,.474,.448,1.4,1.6,.889,0.5,3.1,3.6,4.0,1.8,0.0,1.5,2.6,9.0
2008,29.0,UTA,NBA,PG,57,0,10.6,1.0,3.2,.322,0.2,0.5,.355,0.8,2.6,.315,.353,0.7,0.8,.844,0.1,0.9,1.0,1.5,0.5,0.1,0.5,1.3,2.9
2009,30.0,TOT,NBA,PG,39,2,8.9,0.8,2.4,.319,0.0,0.2,.000,0.8,2.3,.341,.319,0.5,0.6,.783,0.3,0.8,1.2,1.2,0.3,0.1,0.6,1.0,2.0
2009,30.0,LAC,NBA,PG,28,2,11.1,0.9,3.0,.298,0.0,0.1,.000,0.9,2.9,.313,.298,0.5,0.7,.789,0.4,1.1,1.5,1.5,0.4,0.1,0.7,1.3,2.3
2009,30.0,DEN,NBA,PG,11,0,3.3,0.5,0.9,.500,0.0,0.2,.000,0.5,0.7,.625,.500,0.3,0.4,.750,0.1,0.3,0.4,0.5,0.0,0.0,0.3,0.4,1.2
2010,31.0,TOT,NBA,PG,5,0,4.4,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,.500,0.0,0.0,,0.0,0.4,0.4,1.2,0.4,0.2,0.6,0.8,0.4
2010,31.0,MIN,NBA,PG,1,0,5.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2010,31.0,NOH,NBA,PG,4,0,4.3,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.5,0.5,1.3,0.3,0.3,0.8,1.0,0.5
