Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005.0,12.0,1464,IND,Indiana Pacers,Anthony Johnson,30.0,13.0,316.0,13.5,0.49,0.3,0.47,1.5,12.8,7.1,40.9,2.3,1.3,21.2,18.1,0.0,0.6,0.6,0.09,0.3,1.6,1.9,0.3
2005.0,12.0,636,IND,Indiana Pacers,Austin Croshere,29.0,10.0,88.0,12.5,0.7,0.4,1.8,9.3,13.5,11.4,0.0,2.6,0.9,25.1,13.2,0.1,0.2,0.3,0.16,-1.2,0.8,-0.4,0.0
2005.0,12.0,683,IND,Indiana Pacers,Dale Davis,35.0,13.0,311.0,12.0,0.5,0.0,0.43,13.9,16.8,15.4,3.1,1.6,1.5,11.5,12.2,0.3,0.6,0.8,0.13,-1.0,-0.3,-1.4,0.0
2005.0,12.0,1035,IND,Indiana Pacers,Eddie Gill,26.0,7.0,45.0,17.5,0.53,0.38,0.94,0.0,10.6,5.2,22.9,1.3,0.0,11.7,27.6,0.1,0.1,0.1,0.14,2.5,-0.2,2.4,0.0
2005.0,12.0,1544,IND,Indiana Pacers,Fred Jones,25.0,13.0,234.0,5.4,0.44,0.43,0.24,0.5,11.2,5.8,10.5,1.9,0.7,20.1,15.5,-0.4,0.4,0.0,-0.0,-3.3,-0.2,-3.6,-0.1
2005.0,12.0,2886,IND,Indiana Pacers,Jamaal Tinsley,26.0,9.0,247.0,9.6,0.4,0.2,0.24,2.8,11.6,7.2,44.2,3.2,1.0,21.6,24.6,-0.7,0.5,-0.2,-0.04,-2.5,1.0,-1.5,0.0
2005.0,12.0,1547,IND,Indiana Pacers,James Jones,24.0,13.0,214.0,10.8,0.52,0.54,0.2,2.7,12.2,7.4,9.2,1.8,2.6,7.4,12.2,0.1,0.4,0.5,0.11,0.6,2.2,2.8,0.2
2005.0,12.0,945,IND,Indiana Pacers,Jeff Foster,28.0,13.0,245.0,21.8,0.63,0.0,0.4,22.0,24.3,23.1,4.3,1.4,3.9,11.6,13.7,0.7,0.6,1.3,0.25,3.5,1.1,4.6,0.4
2005.0,12.0,2176,IND,Indiana Pacers,Jermaine O'Neal,26.0,13.0,476.0,12.3,0.43,0.01,0.34,5.2,20.7,12.9,14.0,0.8,5.7,12.9,28.4,-1.0,1.0,0.0,0.0,-1.9,0.9,-1.1,0.1
2005.0,12.0,1997,IND,Indiana Pacers,Reggie Miller,39.0,13.0,430.0,14.2,0.58,0.46,0.36,1.1,10.0,5.5,10.3,1.3,0.2,11.3,21.0,0.6,0.6,1.2,0.13,1.5,0.2,1.7,0.4
2005.0,12.0,2327,IND,Indiana Pacers,Scot Pollard,29.0,9.0,67.0,2.7,0.41,0.0,0.13,7.0,12.4,9.7,2.9,0.8,0.0,20.1,14.4,-0.1,0.1,0.0,-0.03,-6.6,-1.6,-8.2,-0.1
2005.0,12.0,1417,IND,Indiana Pacers,Stephen Jackson,26.0,13.0,472.0,13.2,0.51,0.35,0.34,1.7,10.8,6.3,13.7,3.0,1.0,14.3,24.5,-0.2,0.9,0.7,0.07,0.5,1.7,2.1,0.5
