Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2008,25,1961,POR,Portland Trail Blazers,Josh McRoberts,"February 28, 1987",20.0,NBA,PF,8.0,0.0,28.0,11.7,19.5,0.6,0.0,2.0,0.0,11.7,17.6,0.67,0.0,0.0,,3.9,15.6,19.5,3.9,2.0,0.0,3.9,2.0,23.4,107.0,102.0
2009,12,1961,IND,Indiana Pacers,Josh McRoberts,"February 28, 1987",21.0,NBA,PF,33.0,0.0,279.0,6.2,14.8,0.42,0.0,1.8,0.0,6.2,13.0,0.48,1.8,2.3,0.77,4.6,8.6,13.2,2.9,2.1,2.9,2.1,7.3,14.3,100.0,105.0
2010,12,1961,IND,Indiana Pacers,Josh McRoberts,"February 28, 1987",22.0,NBA,C,42.0,3.0,524.0,7.2,13.8,0.52,0.8,2.2,0.35,6.4,11.6,0.55,1.8,3.6,0.5,3.8,8.2,12.0,4.2,1.6,1.5,1.8,7.0,16.9,114.0,105.0
2011,12,1961,IND,Indiana Pacers,Josh McRoberts,"February 28, 1987",23.0,NBA,PF,72.0,51.0,1597.0,6.7,12.2,0.55,0.7,1.9,0.38,6.0,10.3,0.58,2.8,3.8,0.74,3.5,8.7,12.1,4.8,1.5,1.8,3.0,5.2,16.9,116.0,104.0
2012,14,1961,LAL,Los Angeles Lakers,Josh McRoberts,"February 28, 1987",24.0,NBA,PF,50.0,6.0,718.0,4.1,8.7,0.48,0.2,0.5,0.43,3.9,8.2,0.48,1.7,2.7,0.64,4.5,8.1,12.6,3.8,1.1,1.3,2.3,5.5,10.2,108.0,104.0
2013,31,1961,TOT,Total After Trade,Josh McRoberts,"February 28, 1987",25.0,NBA,PF,67.0,22.0,1487.0,5.5,12.1,0.46,0.8,3.0,0.29,4.6,9.1,0.51,2.3,3.0,0.76,3.3,8.2,11.4,5.0,1.1,0.9,2.3,4.6,14.1,109.0,110.0
2013,22,1961,ORL,Orlando Magic,Josh McRoberts,"February 28, 1987",25.0,NBA,PF,41.0,3.0,685.0,4.6,11.6,0.39,1.3,4.2,0.31,3.3,7.5,0.44,1.7,2.3,0.73,3.1,7.3,10.4,5.3,0.8,0.9,2.1,4.9,12.1,104.0,110.0
2013,4,1961,CHA,Charlotte Bobcats,Josh McRoberts,"February 28, 1987",25.0,NBA,PF,26.0,19.0,802.0,6.3,12.4,0.5,0.5,1.9,0.24,5.8,10.5,0.55,2.8,3.6,0.78,3.4,8.9,12.3,4.6,1.4,1.0,2.5,4.3,15.8,113.0,111.0
2014,4,1961,CHA,Charlotte Bobcats,Josh McRoberts,"February 28, 1987",26.0,NBA,PF,78.0,78.0,2360.0,5.4,12.5,0.44,2.3,6.4,0.36,3.1,6.1,0.52,1.4,1.9,0.73,1.9,6.3,8.2,7.3,1.3,1.0,1.8,4.2,14.5,115.0,105.0
2015,16,1961,MIA,Miami Heat,Josh McRoberts,"February 28, 1987",27.0,NBA,PF,17.0,4.0,296.0,5.0,9.5,0.53,1.4,3.4,0.42,3.6,6.1,0.59,1.4,2.3,0.62,1.2,6.8,8.0,5.9,2.1,0.5,3.9,7.3,12.8,103.0,106.0
2016,16,1961,MIA,Miami Heat,Josh McRoberts,"February 28, 1987",28.0,NBA,PF,42.0,1.0,595.0,4.7,12.8,0.37,1.0,4.2,0.24,3.7,8.5,0.43,2.4,3.4,0.7,1.9,7.2,9.1,7.0,1.6,0.6,2.6,5.9,12.9,99.0,105.0
2017,16,1961,MIA,Miami Heat,Josh McRoberts,"February 28, 1987",29.0,NBA,PF,22.0,14.0,381.0,5.8,15.6,0.37,1.7,4.1,0.42,4.1,11.5,0.36,0.8,1.2,0.67,3.0,6.7,9.8,6.6,1.3,0.5,3.0,4.1,14.2,97.0,108.0
2018,7,1961,DAL,Dallas Mavericks,Josh McRoberts,"February 28, 1987",30.0,NBA,PF,2.0,0.0,6.0,0.0,8.4,0.0,0.0,8.4,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,117.0
