Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1998,8,188,DEN,Denver Nuggets,Tony Battie,"February 11, 1976",21.0,NBA,PF,65.0,49.0,1506.0,8.3,18.7,0.45,0.1,0.5,0.21,8.2,18.2,0.45,2.6,3.7,0.7,4.9,7.6,12.5,2.1,1.9,2.5,3.5,7.1,19.3,95.0,109.0
1999,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",22.0,NBA,C,50.0,15.0,1121.0,6.9,13.2,0.52,0.0,0.1,0.0,6.9,13.1,0.52,1.9,2.9,0.67,4.5,9.5,14.0,2.5,1.4,3.3,2.1,7.4,15.7,110.0,99.0
2000,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",23.0,NBA,C,82.0,4.0,1505.0,7.4,15.5,0.48,0.0,0.3,0.12,7.4,15.2,0.48,3.4,5.1,0.68,5.1,8.7,13.8,2.1,1.6,2.4,2.3,8.4,18.2,108.0,103.0
2001,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",24.0,NBA,C,40.0,25.0,845.0,6.6,12.3,0.54,0.0,0.2,0.0,6.6,12.1,0.55,2.7,4.2,0.64,4.5,9.8,14.3,1.0,1.7,3.7,2.3,7.7,16.0,108.0,99.0
2002,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",25.0,NBA,C,74.0,73.0,1819.0,6.0,11.1,0.54,0.0,0.1,0.0,6.0,11.1,0.54,2.5,3.7,0.68,5.2,8.5,13.7,1.0,1.7,1.9,1.5,6.2,14.6,118.0,99.0
2003,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",26.0,NBA,C,67.0,62.0,1683.0,6.2,11.6,0.54,0.0,0.2,0.2,6.2,11.4,0.54,2.8,3.7,0.75,4.6,8.9,13.6,1.5,1.0,2.5,1.5,6.2,15.3,119.0,100.0
2004,31,188,TOT,Total After Trade,Tony Battie,"February 11, 1976",27.0,NBA,C,73.0,7.0,1478.0,6.0,13.6,0.44,0.1,0.3,0.22,6.0,13.3,0.45,2.3,3.2,0.74,4.2,8.5,12.7,2.1,0.9,2.4,2.2,5.6,14.5,101.0,103.0
2004,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",27.0,NBA,C,23.0,6.0,501.0,5.8,12.0,0.48,0.1,0.1,1.0,5.7,11.9,0.47,2.4,3.4,0.7,4.0,8.1,12.1,2.2,0.8,2.1,2.5,5.7,14.0,103.0,104.0
2004,6,188,CLE,Cleveland Cavaliers,Tony Battie,"February 11, 1976",27.0,NBA,C,50.0,1.0,977.0,6.2,14.4,0.43,0.1,0.4,0.12,6.1,14.0,0.44,2.3,3.0,0.77,4.3,8.8,13.0,2.0,1.0,2.5,2.1,5.6,14.7,99.0,103.0
2005,22,188,ORL,Orlando Magic,Tony Battie,"February 11, 1976",28.0,NBA,C,81.0,32.0,1894.0,4.4,9.5,0.46,0.0,0.2,0.0,4.4,9.3,0.47,1.8,2.5,0.72,2.9,9.2,12.1,1.1,0.8,2.2,2.2,6.5,10.5,98.0,106.0
2006,22,188,ORL,Orlando Magic,Tony Battie,"February 11, 1976",29.0,NBA,C,82.0,82.0,2215.0,6.9,13.5,0.51,0.0,0.1,0.0,6.9,13.4,0.51,2.2,3.3,0.66,3.6,7.7,11.2,1.2,1.1,1.7,2.2,6.1,15.9,106.0,107.0
2007,22,188,ORL,Orlando Magic,Tony Battie,"February 11, 1976",30.0,NBA,PF,66.0,66.0,1575.0,6.0,12.2,0.49,0.0,0.0,0.0,6.0,12.2,0.49,1.8,2.6,0.68,3.1,8.5,11.7,1.2,1.0,1.0,2.1,6.3,13.7,103.0,104.0
2009,22,188,ORL,Orlando Magic,Tony Battie,"February 11, 1976",32.0,NBA,PF,77.0,3.0,1202.0,6.8,14.0,0.49,0.1,0.4,0.22,6.7,13.6,0.5,2.3,3.5,0.66,4.0,8.0,12.0,1.3,1.1,1.1,2.0,4.8,16.1,106.0,102.0
2010,3,188,NJN,New Jersey Nets,Tony Battie,"February 11, 1976",33.0,NBA,C,15.0,0.0,134.0,5.5,15.7,0.35,0.4,1.6,0.25,5.1,14.1,0.36,2.7,3.9,0.7,1.6,7.5,9.0,1.2,1.6,0.8,1.2,7.5,14.1,88.0,110.0
2011,23,188,PHI,Philadelphia 76Ers,Tony Battie,"February 11, 1976",34.0,NBA,C,38.0,0.0,377.0,6.2,13.3,0.47,0.3,0.4,0.67,6.0,12.9,0.46,1.1,1.9,0.57,2.4,11.4,13.7,1.7,0.7,2.1,1.7,8.2,13.9,99.0,103.0
2012,23,188,PHI,Philadelphia 76Ers,Tony Battie,"February 11, 1976",35.0,NBA,C,27.0,11.0,295.0,3.4,9.3,0.37,0.0,0.2,0.0,3.4,9.1,0.38,0.7,0.7,1.0,1.5,10.7,12.2,2.9,0.7,1.1,0.7,4.7,7.6,94.0,99.0
