Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,21.0,POR,NBA,SG,82.0,3.0,1408.0,6.4,14.3,0.451,0.0,0.1,0.25,6.4,14.2,0.452,3.1,4.3,0.728,2.9,3.1,6.0,3.9,2.7,0.7,3.1,5.3,16.1
1985,22.0,POR,NBA,SG,80.0,43.0,2555.0,8.1,16.4,0.494,0.1,0.5,0.216,8.0,15.8,0.503,3.1,4.1,0.759,3.1,3.6,6.7,6.2,2.5,1.0,3.1,3.7,19.4
1986,23.0,POR,NBA,SG,75.0,58.0,2576.0,7.6,16.0,0.475,0.2,0.8,0.2,7.4,15.1,0.49,4.1,5.3,0.769,2.4,3.5,5.9,8.4,2.8,0.6,3.9,3.8,19.4
1987,24.0,POR,NBA,SG,82.0,82.0,3114.0,8.2,16.3,0.502,0.1,0.5,0.234,8.0,15.7,0.511,4.1,5.4,0.76,2.6,3.4,6.0,6.5,2.4,0.8,2.9,3.2,20.6
1988,25.0,POR,NBA,SG,81.0,80.0,3060.0,10.0,19.8,0.506,0.1,0.6,0.212,9.9,19.1,0.515,5.6,6.9,0.811,3.1,3.2,6.3,5.5,2.4,0.6,2.8,2.9,25.7
1989,26.0,POR,NBA,SG,78.0,78.0,3064.0,9.7,19.6,0.496,0.3,1.2,0.26,9.4,18.4,0.511,5.1,6.4,0.799,3.4,3.8,7.2,5.3,2.5,0.6,2.9,3.2,24.9
1990,27.0,POR,NBA,SG,73.0,73.0,2683.0,9.0,18.2,0.494,0.4,1.4,0.283,8.6,16.8,0.512,4.5,5.8,0.774,2.8,4.0,6.8,5.8,1.9,0.7,2.6,3.0,22.9
1991,28.0,POR,NBA,SG,82.0,82.0,2852.0,8.1,16.9,0.482,0.8,2.4,0.319,7.4,14.5,0.509,5.3,6.6,0.794,2.7,4.2,6.9,6.2,1.8,0.8,2.9,2.9,22.3
1992,29.0,POR,NBA,SG,76.0,76.0,2751.0,9.1,19.3,0.47,1.5,4.4,0.337,7.6,14.9,0.51,5.2,6.6,0.794,2.2,4.4,6.5,6.7,1.8,0.9,3.1,3.0,24.9
1993,30.0,POR,NBA,SG,49.0,49.0,1671.0,7.5,17.6,0.429,0.7,2.9,0.233,6.9,14.7,0.467,5.3,6.3,0.839,2.7,3.9,6.7,6.0,2.0,0.8,2.5,3.4,21.0
1994,31.0,POR,NBA,SG,68.0,68.0,2334.0,7.3,17.0,0.428,1.1,3.4,0.324,6.2,13.7,0.454,4.4,5.7,0.777,2.4,4.5,6.9,5.1,1.5,0.5,2.6,3.1,20.1
1995,32.0,TOT,NBA,SG,76.0,75.0,2728.0,7.5,16.3,0.461,1.9,5.4,0.36,5.6,11.0,0.511,4.8,5.8,0.824,2.0,4.3,6.3,4.8,1.8,0.6,2.5,2.7,21.8
1995,32.0,POR,NBA,SG,41.0,41.0,1428.0,7.7,17.9,0.428,2.2,6.1,0.363,5.5,11.9,0.462,5.2,6.3,0.835,2.1,3.8,5.9,5.2,1.9,0.6,2.4,2.9,22.8
1995,32.0,HOU,NBA,SG,35.0,34.0,1300.0,7.4,14.6,0.506,1.7,4.7,0.357,5.7,9.9,0.575,4.3,5.4,0.809,1.9,4.9,6.8,4.3,1.7,0.6,2.5,2.5,20.7
1996,33.0,HOU,NBA,SG,52.0,51.0,1997.0,6.0,13.8,0.433,1.4,4.2,0.332,4.6,9.5,0.478,4.8,6.1,0.784,1.7,5.0,6.7,5.4,1.9,0.4,2.4,2.8,18.1
1997,34.0,HOU,NBA,SG,62.0,62.0,2271.0,6.3,14.3,0.442,1.9,5.3,0.355,4.4,8.9,0.493,3.2,4.2,0.75,1.9,4.0,5.9,5.6,1.9,0.6,2.5,2.4,17.7
1998,35.0,HOU,NBA,SG,70.0,70.0,2473.0,6.6,15.4,0.427,1.5,4.9,0.317,5.0,10.6,0.477,4.0,5.0,0.801,1.5,3.5,5.0,5.6,1.8,0.6,2.8,2.8,18.7
