Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,21.0,VAN,NBA,PF,80.0,6.0,1312.0,6.1,13.5,0.451,0.0,0.2,0.0,6.1,13.4,0.457,3.4,5.6,0.603,4.3,7.0,11.3,1.1,2.5,3.3,2.6,6.4,15.6,,97.0,101.0
2002,22.0,MEM,NBA,PF,68.0,14.0,1805.0,8.6,17.8,0.48,0.0,0.1,0.0,8.6,17.7,0.482,6.3,8.9,0.711,4.7,7.9,12.5,1.5,1.5,3.3,3.6,5.2,23.4,,103.0,104.0
2003,23.0,MEM,NBA,PF,67.0,26.0,1478.0,8.2,17.1,0.481,0.0,0.1,0.0,8.2,17.1,0.483,6.2,8.6,0.722,4.0,9.5,13.5,1.6,1.9,3.6,3.5,5.3,22.7,,104.0,103.0
2004,24.0,MEM,NBA,PF,77.0,10.0,1528.0,9.2,19.6,0.469,0.0,0.1,0.25,9.2,19.5,0.471,6.5,9.0,0.725,4.8,8.1,13.0,1.3,1.9,4.1,3.0,6.5,25.0,,106.0,99.0
2005,25.0,MEM,NBA,PF,60.0,14.0,1279.0,9.3,20.7,0.449,0.0,0.2,0.0,9.3,20.5,0.452,7.0,9.3,0.758,3.9,7.7,11.6,1.8,1.7,3.9,3.8,7.7,25.6,,101.0,100.0
2006,26.0,HOU,NBA,C,66.0,5.0,1344.0,9.1,18.6,0.491,0.0,0.1,0.0,9.1,18.5,0.493,5.5,8.5,0.651,4.2,7.6,11.8,1.0,1.5,2.0,3.7,8.0,23.8,,100.0,102.0
2007,27.0,MEM,NBA,C,54.0,18.0,1029.0,8.0,17.2,0.465,0.0,0.2,0.0,8.0,17.0,0.472,4.8,6.7,0.724,4.2,8.2,12.5,0.8,1.5,3.1,3.4,7.3,20.9,,100.0,109.0
2008,28.0,TOT,NBA,PF,56.0,4.0,844.0,8.2,16.0,0.509,0.0,0.1,0.0,8.2,15.9,0.513,4.4,6.6,0.67,3.9,8.2,12.0,1.6,0.9,3.3,3.1,6.8,20.8,,105.0,108.0
2008,28.0,MEM,NBA,PF,35.0,4.0,549.0,8.5,16.2,0.525,0.0,0.2,0.0,8.5,16.1,0.531,4.8,7.4,0.642,4.2,7.6,11.8,2.0,0.9,3.3,3.6,6.8,21.8,,105.0,109.0
2008,28.0,NJN,NBA,PF,21.0,0.0,295.0,7.5,15.7,0.477,0.0,0.0,,7.5,15.7,0.477,3.7,5.0,0.75,3.2,9.2,12.5,0.7,0.9,3.2,2.1,6.9,18.7,,103.0,106.0
2009,29.0,TOT,NBA,PF,19.0,0.0,185.0,6.6,15.5,0.429,0.3,0.3,1.0,6.4,15.2,0.418,3.6,7.2,0.5,4.4,8.3,12.7,0.8,1.1,2.2,4.4,11.1,17.1,,87.0,110.0
2009,29.0,NJN,NBA,PF,6.0,0.0,64.0,7.5,12.5,0.6,0.0,0.0,,7.5,12.5,0.6,4.2,9.2,0.455,4.2,6.7,10.8,0.8,0.0,1.7,5.8,12.5,19.2,,91.0,113.0
2009,29.0,PHO,NBA,PF,13.0,0.0,121.0,6.2,16.9,0.366,0.4,0.4,1.0,5.8,16.5,0.35,3.3,6.2,0.533,4.5,9.1,13.6,0.8,1.7,2.5,3.7,10.3,16.1,,84.0,108.0
