Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,24,1499,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",22.0,NBA,PG,12.0,12.0,494.0,6.6,13.3,0.5,0.2,0.7,0.3,6.3,12.5,0.51,7.4,8.0,0.93,0.9,2.8,3.7,10.7,1.4,0.4,4.0,2.0,20.8
1990,24,1499,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",23.0,NBA,PG,16.0,16.0,582.0,7.6,15.9,0.48,0.1,0.7,0.18,7.5,15.2,0.49,5.7,6.9,0.82,0.6,2.7,3.3,10.5,1.5,0.0,3.8,1.7,21.0
1991,24,1499,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",24.0,NBA,PG,4.0,4.0,146.0,3.9,13.1,0.3,0.2,1.7,0.14,3.7,11.3,0.33,4.4,7.4,0.6,0.5,2.7,3.2,9.6,0.5,0.2,3.0,2.2,12.6
1992,24,1499,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",25.0,NBA,PG,8.0,8.0,335.0,6.7,13.8,0.48,0.3,0.6,0.5,6.3,13.1,0.48,6.7,7.7,0.86,0.9,2.7,3.5,10.0,1.3,0.2,2.7,2.6,20.3
1993,24,1499,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",26.0,NBA,PG,23.0,23.0,914.0,5.6,11.7,0.48,0.0,0.1,0.0,5.6,11.6,0.48,4.9,6.1,0.8,0.4,2.0,2.4,7.2,1.4,0.5,3.3,2.2,16.1
1994,24,1499,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",27.0,NBA,PG,10.0,10.0,427.0,8.2,17.9,0.46,0.3,0.8,0.3,7.9,17.0,0.46,5.8,6.8,0.85,0.8,2.1,3.0,8.1,0.8,0.1,2.9,1.9,22.4
1995,24,1499,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",28.0,NBA,PG,10.0,10.0,371.0,8.3,14.6,0.57,0.5,1.0,0.5,7.9,13.6,0.58,6.9,8.2,0.84,0.7,3.3,4.0,9.0,0.9,0.4,3.3,2.4,24.1
1996,24,1499,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",29.0,NBA,PG,4.0,4.0,151.0,6.4,13.6,0.47,0.2,1.0,0.25,6.2,12.6,0.49,3.3,4.1,0.82,0.5,3.6,4.1,10.3,0.5,0.5,2.6,1.9,16.5
1997,24,1499,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",30.0,NBA,PG,5.0,5.0,208.0,4.5,15.2,0.3,0.5,3.8,0.14,4.0,11.4,0.35,5.0,5.7,0.88,1.4,2.4,3.8,5.2,2.3,0.0,3.1,2.6,14.5
1998,24,1499,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",31.0,NBA,PG,4.0,1.0,122.0,6.8,12.4,0.55,0.3,1.2,0.25,6.5,11.2,0.58,2.4,3.5,0.67,0.6,2.1,2.7,5.6,0.6,0.3,1.8,1.8,16.2
