Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,23.0,DAL,NBA,SG,77.0,0.0,1165.0,162.0,385.0,0.421,7.0,33.0,0.212,155.0,352.0,0.44,0.43,87.0,119.0,0.731,45.0,112.0,157.0,106.0,49.0,10.0,78.0,117.0,418.0
1995,24.0,DAL,NBA,SG,79.0,31.0,1695.0,280.0,610.0,0.459,55.0,142.0,0.387,225.0,468.0,0.481,0.504,136.0,170.0,0.8,85.0,135.0,220.0,132.0,58.0,14.0,77.0,105.0,751.0
1996,25.0,DAL,NBA,SG,61.0,1.0,1016.0,183.0,397.0,0.461,47.0,125.0,0.376,136.0,272.0,0.5,0.52,68.0,87.0,0.782,41.0,81.0,122.0,79.0,35.0,3.0,46.0,56.0,481.0
1997,26.0,PHI,NBA,SG,54.0,3.0,813.0,112.0,294.0,0.381,36.0,99.0,0.364,76.0,195.0,0.39,0.442,33.0,47.0,0.702,27.0,44.0,71.0,50.0,41.0,3.0,34.0,45.0,293.0
1998,27.0,NJN,NBA,SG,50.0,0.0,671.0,69.0,177.0,0.39,12.0,39.0,0.308,57.0,138.0,0.413,0.424,41.0,55.0,0.745,21.0,31.0,52.0,42.0,42.0,5.0,21.0,77.0,191.0
1999,28.0,NJN,NBA,SG,36.0,5.0,602.0,73.0,181.0,0.403,11.0,50.0,0.22,62.0,131.0,0.473,0.434,36.0,48.0,0.75,21.0,46.0,67.0,31.0,18.0,7.0,18.0,52.0,193.0
2001,30.0,NJN,NBA,SG,73.0,50.0,2071.0,265.0,624.0,0.425,46.0,132.0,0.348,219.0,492.0,0.445,0.462,107.0,139.0,0.77,71.0,217.0,288.0,135.0,74.0,16.0,64.0,127.0,683.0
2002,31.0,NJN,NBA,SG,74.0,0.0,1553.0,249.0,537.0,0.464,44.0,118.0,0.373,205.0,419.0,0.489,0.505,133.0,158.0,0.842,49.0,158.0,207.0,116.0,53.0,6.0,61.0,99.0,675.0
2003,32.0,NJN,NBA,SG,77.0,25.0,1973.0,298.0,721.0,0.413,47.0,136.0,0.346,251.0,585.0,0.429,0.446,152.0,189.0,0.804,63.0,169.0,232.0,155.0,53.0,8.0,71.0,95.0,795.0
2004,33.0,NJN,NBA,PG,69.0,15.0,1504.0,187.0,463.0,0.404,38.0,101.0,0.376,149.0,362.0,0.412,0.445,66.0,78.0,0.846,39.0,101.0,140.0,135.0,41.0,2.0,53.0,74.0,478.0
2005,34.0,CLE,NBA,SG,73.0,4.0,1128.0,118.0,299.0,0.395,21.0,65.0,0.323,97.0,234.0,0.415,0.43,56.0,69.0,0.812,39.0,82.0,121.0,49.0,27.0,6.0,29.0,68.0,313.0
