Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2012,26,618,SAC,Sacramento Kings,15,DeMarcus Cousins,C,6-10,270,1990-08-13,US,1,Kentucky
2012,26,883,SAC,Sacramento Kings,13,Tyreke Evans,SG,6-6,220,1989-09-19,US,2,Memphis
2012,26,965,SAC,Sacramento Kings,7,Jimmer Fredette,PG,6-2,195,1989-02-25,US,R,BYU
2012,26,991,SAC,Sacramento Kings,32,Francisco Garcia,SF,6-7,195,1981-12-31,DO,6,Louisville
2012,26,1119,SAC,Sacramento Kings,20,Donte Greene,PF,6-11,226,1988-02-21,DE,3,Syracuse
2012,26,1234,SAC,Sacramento Kings,42,Chuck Hayes,C,6-6,240,1983-06-11,US,6,Kentucky
2012,26,1280,SAC,Sacramento Kings,31,J.J. Hickson,PF,6-9,242,1988-09-04,US,3,NC State
2012,26,1321,SAC,Sacramento Kings,3,Tyler Honeycutt,SF,6-8,188,1990-07-15,US,R,UCLA
2012,26,2226,SAC,Sacramento Kings,25,Travis Outlaw,SF,6-9,210,1984-09-18,US,8,
2012,26,2548,SAC,Sacramento Kings,5,John Salmons,SF,6-7,210,1979-12-12,US,9,Miami (FL)
2012,26,2853,SAC,Sacramento Kings,22,Isaiah Thomas,PG,5-9,185,1989-02-07,US,R,Washington
2012,26,2875,SAC,Sacramento Kings,34,Jason Thompson,PF,6-11,250,1986-07-21,US,3,Rider University
2012,26,2886,SAC,Sacramento Kings,23,Marcus Thornton,SG,6-4,205,1987-06-05,US,2,LSU
2012,26,3110,SAC,Sacramento Kings,33,Hassan Whiteside,C,7-0,265,1989-06-13,US,1,Marshall
2012,26,3190,SAC,Sacramento Kings,55,Terrence Williams,SG,6-6,220,1987-06-28,US,2,Louisville
