Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,28,TOR,Toronto Raptors,DeMar DeRozan,23,82,82,3013,6.5,14.7,0.44,0.4,1.4,0.28,6.1,13.3,0.46,4.2,5.1,0.83,0.6,3.2,3.8,2.4,0.9,0.3,1.8,2.1,17.7,715
2013,28,TOR,Toronto Raptors,Amir Johnson,25,81,38,2325,5.2,9.4,0.55,0.1,0.2,0.38,5.1,9.2,0.56,2.1,2.9,0.73,3.5,5.9,9.5,1.9,1.3,1.7,1.8,4.7,12.6,1463
2013,28,TOR,Toronto Raptors,Kyle Lowry,26,68,52,2020,4.5,11.1,0.4,1.8,5.0,0.36,2.7,6.1,0.43,3.4,4.3,0.8,1.0,4.7,5.7,7.8,1.7,0.4,2.8,3.9,14.1,1781
2013,28,TOR,Toronto Raptors,Alan Anderson,30,65,2,1495,5.7,14.8,0.38,2.3,6.9,0.33,3.4,8.0,0.43,3.0,3.5,0.86,0.8,2.7,3.6,2.5,1.2,0.2,1.9,3.2,16.7,68
2013,28,TOR,Toronto Raptors,Jonas Valanciunas,20,62,57,1482,5.0,8.9,0.56,0.0,0.0,,5.0,8.9,0.56,3.5,4.5,0.79,2.9,6.1,9.0,1.1,0.4,1.9,2.3,4.6,13.5,2945
2013,28,TOR,Toronto Raptors,Jose Calderon,31,45,30,1273,5.3,11.3,0.47,2.2,5.2,0.43,3.1,6.1,0.5,1.3,1.5,0.9,0.4,2.6,3.0,9.4,0.8,0.2,2.1,1.6,14.1,453
2013,28,TOR,Toronto Raptors,Terrence Ross,21,73,2,1239,5.4,13.3,0.41,1.9,5.7,0.33,3.5,7.6,0.46,0.9,1.2,0.71,1.0,3.2,4.2,1.5,1.2,0.4,1.4,3.5,13.6,2510
2013,28,TOR,Toronto Raptors,Rudy Gay,26,33,32,1146,7.5,17.7,0.42,1.4,4.1,0.34,6.2,13.6,0.45,3.7,4.4,0.86,1.4,5.3,6.7,3.0,1.8,0.7,3.0,3.0,20.2,1011
2013,28,TOR,Toronto Raptors,Ed Davis,23,45,24,1087,6.2,11.2,0.55,0.0,0.0,,6.2,11.2,0.55,2.2,3.4,0.65,3.1,6.8,9.9,1.8,0.8,1.3,1.5,3.7,14.5,685
2013,28,TOR,Toronto Raptors,Landry Fields,24,51,22,1037,3.5,7.7,0.46,0.1,0.5,0.14,3.5,7.3,0.48,1.2,1.8,0.64,2.0,5.2,7.2,2.1,1.1,0.3,1.5,2.2,8.3,915
2013,28,TOR,Toronto Raptors,Andrea Bargnani,27,35,25,1003,6.1,15.3,0.4,1.4,4.4,0.31,4.7,10.9,0.44,2.3,2.8,0.84,0.9,3.7,4.6,1.4,0.8,0.8,1.9,2.3,15.9,164
2013,28,TOR,Toronto Raptors,John Lucas III,30,63,0,827,5.6,14.5,0.39,2.5,6.6,0.38,3.1,8.0,0.39,0.8,1.1,0.72,0.3,2.5,2.8,4.6,1.0,0.0,1.1,2.2,14.5,1786
2013,28,TOR,Toronto Raptors,Aaron Gray,28,42,16,513,3.4,6.3,0.53,0.0,0.0,,3.4,6.3,0.53,1.6,3.1,0.52,3.4,6.0,9.3,2.3,0.5,0.4,2.5,6.0,8.4,1090
2013,28,TOR,Toronto Raptors,Mickael Pietrus,30,19,16,386,3.2,9.1,0.35,1.9,6.0,0.31,1.3,3.2,0.41,1.1,1.7,0.67,0.5,2.9,3.4,0.8,1.1,0.6,1.5,3.1,9.3,2307
2013,28,TOR,Toronto Raptors,Linas Kleiza,28,20,3,376,4.6,13.8,0.33,1.9,6.3,0.3,2.7,7.5,0.36,3.1,3.6,0.84,1.0,4.0,5.0,1.5,0.4,0.2,1.3,4.3,14.2,1633
2013,28,TOR,Toronto Raptors,Quincy Acy,22,29,0,342,4.4,7.9,0.56,0.1,0.2,0.5,4.3,7.7,0.56,3.3,4.0,0.82,3.2,4.9,8.1,1.2,1.4,1.6,1.8,5.6,12.2,11
2013,28,TOR,Toronto Raptors,Dominic McGuire,27,15,9,230,2.3,5.0,0.47,0.0,0.0,,2.3,5.0,0.47,0.3,0.9,0.33,1.7,5.8,7.5,1.6,0.8,1.3,1.1,4.1,5.0,1935
2013,28,TOR,Toronto Raptors,Sebastian Telfair,27,13,0,185,3.5,12.1,0.29,1.9,7.2,0.27,1.6,4.9,0.32,1.9,2.3,0.83,0.2,2.9,3.1,7.6,1.8,0.2,2.1,3.9,10.9,2826
