Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,24.0,DAL,NBA,SG,6.0,0.0,3.8,0.7,1.5,0.444,0.2,0.5,0.333,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.3,0.3,0.2,0.7,0.0,0.3,0.8,1.5
2012,25.0,DEN,NBA,SF,7.0,0.0,16.6,3.3,7.7,0.426,0.9,2.9,0.3,2.4,4.9,0.5,0.481,0.9,1.1,0.75,0.9,1.1,2.0,0.9,1.0,0.3,0.3,1.6,8.3
2013,26.0,DEN,NBA,SF,6.0,0.0,24.3,3.5,11.3,0.309,1.5,6.0,0.25,2.0,5.3,0.375,0.375,2.3,3.5,0.667,0.5,1.3,1.8,1.2,1.0,0.2,1.2,3.2,10.8
2015,28.0,HOU,NBA,SF,17.0,0.0,25.2,4.2,9.8,0.431,0.7,2.5,0.286,3.5,7.4,0.48,0.467,2.1,3.2,0.636,0.6,2.1,2.8,1.1,0.6,0.2,0.9,2.8,11.2
2016,29.0,HOU,NBA,SF,5.0,1.0,15.4,1.4,5.4,0.259,0.2,2.0,0.1,1.2,3.4,0.353,0.278,1.4,1.6,0.875,0.6,0.8,1.4,1.6,0.0,0.2,1.2,2.6,4.4
2018,31.0,OKC,NBA,SG,6.0,6.0,25.2,2.2,4.2,0.52,0.8,1.8,0.455,1.3,2.3,0.571,0.62,1.0,1.0,1.0,0.7,1.5,2.2,0.8,1.2,0.8,0.3,2.8,6.2
