PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Al Jefferson,22.0,69,60.0,2319,453,882,0.514,0,1,0.0,453,881,0.514,0.514,201,295,0.6809999999999999,237,519,756,88,48,106,136,232,1107
Ryan Gomes,24.0,73,60.0,2275,338,723,0.467,16,42,0.381,322,681,0.473,0.479,189,233,0.8109999999999999,125,282,407,119,48,13,105,169,881
Delonte West,23.0,69,47.0,2219,306,717,0.42700000000000005,65,178,0.365,241,539,0.447,0.47200000000000003,168,197,0.853,32,176,208,304,74,34,140,152,845
Rajon Rondo,20.0,78,25.0,1831,188,450,0.418,6,29,0.207,182,421,0.43200000000000005,0.424,119,184,0.647,74,218,292,297,128,8,137,181,501
Gerald Green,21.0,81,26.0,1780,310,739,0.419,95,258,0.368,215,481,0.447,0.484,128,159,0.805,68,140,208,83,41,24,120,198,843
Paul Pierce,29.0,47,46.0,1740,373,850,0.439,107,275,0.389,266,575,0.46299999999999997,0.502,320,402,0.7959999999999999,39,238,277,194,48,13,152,122,1173
Sebastian Telfair,21.0,78,30.0,1578,176,474,0.371,37,128,0.289,139,346,0.402,0.41,90,110,0.818,17,91,108,218,43,11,98,166,479
Kendrick Perkins,22.0,72,53.0,1576,132,269,0.491,0,3,0.0,132,266,0.496,0.491,60,100,0.6,113,259,372,94,23,96,113,214,324
Brian Scalabrine,28.0,54,17.0,1027,77,191,0.40299999999999997,44,110,0.4,33,81,0.40700000000000003,0.518,18,23,0.7829999999999999,24,81,105,59,23,18,44,130,216
Wally Szczerbiak,29.0,32,19.0,900,161,388,0.415,44,106,0.415,117,282,0.415,0.47200000000000003,113,126,0.897,16,82,98,55,18,3,54,65,479
Tony Allen,25.0,33,18.0,805,133,259,0.514,8,33,0.242,125,226,0.5529999999999999,0.529,105,134,0.784,35,89,124,56,49,12,75,87,379
Leon Powe,23.0,63,2.0,720,79,177,0.446,0,2,0.0,79,175,0.451,0.446,106,144,0.736,97,118,215,10,14,22,47,104,264
Allan Ray,22.0,47,5.0,710,100,259,0.386,48,116,0.414,52,143,0.364,0.479,42,55,0.764,18,51,69,43,20,3,42,85,290
Michael Olowokandi,31.0,24,0.0,234,19,46,0.413,0,0,,19,46,0.413,0.413,2,3,0.667,14,34,48,5,8,13,17,48,40
Kevinn Pinkney,23.0,6,0.0,100,12,27,0.444,1,2,0.5,11,25,0.44,0.46299999999999997,6,9,0.667,7,8,15,5,3,3,4,12,31
Theo Ratliff,33.0,2,2.0,44,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,0.33299999999999996,3,4,0.75,2,5,7,0,1,3,1,6,5
Team Totals,,82,,19855,2858,6454,0.44299999999999995,471,1283,0.36700000000000005,2387,5171,0.462,0.479,1670,2178,0.767,918,2391,3309,1630,589,382,1350,1971,7857
